Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000211445,GPX3,113,1.47298,44,-0.1117,52,0.26670,19,-1.5792
ENSG00000145901,TNIP1,63,1.05236,36,0.11697,27,-0.4764,32,-0.0980
ENSG00000197043,ANXA6,235,0.12956,377,1.05976,201,-0.1830,128,-0.9612
ENSG00000196743,GM2A,40,0.98750,12,-0.9284,14,-0.9570,35,1.00634
ENSG00000113140,SPARC,703,1.90100,121,-1.1013,144,-1.0992,305,0.54845
ENSG00000177556,ATOX1,219,0.19973,103,-1.0439,227,0.46020,188,-0.0524
ENSG00000145907,G3BP1,100,0.86531,71,0.34326,52,-0.2932,47,-0.4008
ENSG00000155511,GRIA1,40,-2.2970,239,0.47897,166,-0.2596,224,0.41403
ENSG00000164576,SAP30L,22,0.26299,21,0.19166,17,-0.1587,18,-0.0714
ENSG00000155506,LARP1,111,-0.9670,278,0.53643,202,-0.0597,200,-0.0693
ENSG00000170271,FAXDC2,67,1.18064,20,-0.8255,17,-1.4333,56,1.23003
ENSG00000155508,CNOT8,42,0.37806,31,-0.0959,31,-0.1270,34,0.05274
ENSG00000082515,MRPL22,42,0.28701,31,-0.2052,33,-0.1860,40,0.23944
ENSG00000155868,MED7,4,-2.0345,21,0.37303,20,0.52018,13,-0.5116
ENSG00000055163,CYFIP2,165,-1.2947,520,0.55238,426,0.28723,297,-0.4890
ENSG00000155858,LSM11,4,-2.6155,47,1.02280,29,0.11630,20,-0.6005
ENSG00000113282,CLINT1,32,-0.4521,58,0.54574,41,-0.1087,40,-0.1621
ENSG00000145860,RNF145,44,-1.1111,147,0.88670,81,-0.2929,87,-0.0962
ENSG00000164332,UBLCP1,32,-0.9264,89,0.77540,54,-0.2087,55,-0.1279
ENSG00000113312,TTC1,53,-1.0968,135,0.38358,124,0.35468,86,-0.4558
ENSG00000170234,PWWP2A,9,-0.8848,22,0.45744,12,-0.8567,25,0.82822
ENSG00000170231,FABP6,10,-0.8560,33,1.12868,13,-0.8265,20,0.19918
ENSG00000164609,SLU7,87,-0.1789,125,0.43720,83,-0.4012,108,0.19723
ENSG00000145864,GABRB2,78,-1.7289,323,0.51315,308,0.69418,139,-1.0231
ENSG00000022355,GABRA1,64,-2.2945,392,0.53660,332,0.35644,236,-0.4103
ENSG00000113327,GABRG2,85,-1.0770,247,0.66837,196,0.36462,111,-0.8105
ENSG00000113328,CCNG1,60,1.54648,23,-0.0792,18,-0.6723,22,-0.1181
ENSG00000170584,NUDCD2,40,0.03405,39,-0.0210,35,-0.2832,46,0.33432
ENSG00000038274,MAT2B,52,-0.3339,72,0.20088,59,-0.1992,71,0.20956
ENSG00000145934,TENM2,24,-1.1765,79,0.75362,63,0.48637,28,-1.1279
ENSG00000113645,WWC1,26,-0.6157,40,0.06938,39,0.04744,40,0.10181
ENSG00000113643,RARS,35,-0.3551,50,0.20571,45,0.06421,42,-0.1098
ENSG00000188573,FBLL1,17,-2.3367,120,0.67143,88,0.14025,73,-0.2443
ENSG00000120137,PANK3,46,-0.2852,74,0.52188,55,-0.0009,46,-0.3455
ENSG00000184347,SLIT3,50,0.36486,85,1.48549,31,-0.5847,21,-1.1429
ENSG00000182132,KCNIP1,16,-0.8429,23,-0.3129,21,-0.7252,48,1.18550
ENSG00000181163,NPM1,359,0.90505,171,-0.3258,201,-0.0682,189,-0.1788
ENSG00000072803,FBXW11,56,-0.9142,130,0.45291,104,0.07977,92,-0.1846
ENSG00000168246,UBTD2,21,0.69798,17,0.40673,11,-0.5458,14,-0.0237
ENSG00000214357,NEURL1B,9,-1.5173,18,-0.5214,31,0.65757,24,-0.0623
ENSG00000120129,DUSP1,646,3.80236,36,-1.6390,45,-1.6937,54,-1.1324
ENSG00000113719,ERGIC1,58,0.45394,37,-0.2835,48,0.28401,35,-0.3982
ENSG00000037241,RPL26L1,37,-0.3319,43,-0.1099,56,0.58526,33,-0.5846
ENSG00000113732,ATP6V0E1,152,1.12001,56,-0.5533,57,-0.7266,101,0.55365
ENSG00000164463,CREBRF,60,0.67779,42,0.11014,32,-0.5231,44,0.20359
ENSG00000145919,BOD1,33,-0.0664,43,0.41942,35,0.06241,27,-0.4241
ENSG00000113742,CPEB4,59,-0.7741,124,0.44684,92,-0.1378,100,0.06180
ENSG00000170091,NSG2,103,-2.1961,596,0.55761,531,0.55024,294,-0.7475
ENSG00000164466,SFXN1,25,-1.0456,75,0.73682,44,-0.3102,52,0.06395
ENSG00000113749,HRH2,9,-0.7508,21,0.65307,17,0.31594,9,-0.8141
ENSG00000145920,CPLX2,388,-0.6363,514,-0.2191,718,0.60750,470,-0.4122
ENSG00000051596,THOC3,31,-0.2070,38,0.10265,46,0.79851,17,-1.2537
ENSG00000122203,KIAA1191,81,-0.9608,169,0.19610,158,0.10615,153,0.01917
ENSG00000175414,ARL10,23,-0.4095,40,0.49630,32,0.11309,24,-0.4338
ENSG00000048162,NOP16,13,-0.7645,13,-0.8781,35,1.60599,9,-1.4690
ENSG00000146066,HIGD2A,192,0.18365,113,-0.7000,196,0.38520,161,-0.1202
ENSG00000175416,CLTB,258,0.21947,262,0.27300,231,0.06447,180,-0.4245
ENSG00000113194,FAF2,37,0.24333,32,0.01244,29,-0.2097,34,0.13901
ENSG00000146083,RNF44,29,-0.9904,58,0.04141,66,0.44063,49,-0.2860
ENSG00000169258,GPRIN1,34,-0.7589,59,0.06652,69,0.59567,41,-0.6027
ENSG00000074317,SNCB,213,-1.3001,707,0.65483,518,0.11658,413,-0.3515
ENSG00000048140,TSPAN17,12,-1.2307,35,0.41143,32,0.39606,21,-0.5142
ENSG00000113763,UNC5A,19,-1.6446,107,1.26019,63,0.31515,23,-1.5633
ENSG00000165671,NSD1,22,-0.0974,27,0.29197,16,-0.8027,32,0.69258
ENSG00000169228,RAB24,16,0.06112,18,0.26838,17,0.34015,10,-0.7626
ENSG00000169230,PRELID1,113,0.05093,107,-0.0419,124,0.34969,86,-0.4654
ENSG00000169223,LMAN2,48,-0.2817,57,-0.0458,55,-0.1588,68,0.32392
ENSG00000169220,RGS14,28,-1.0751,47,-0.3485,83,1.17705,32,-1.0560
ENSG00000131187,F12,7,-1.4395,21,0.15093,25,0.70820,13,-0.6768
ENSG00000198055,GRK6,36,0.10438,43,0.43434,32,-0.1383,29,-0.2392
ENSG00000131188,PRR7,42,-0.3169,54,0.07197,68,0.79143,28,-1.1357
ENSG00000113758,DBN1,42,-0.5798,62,0.03473,66,0.21655,58,-0.0945
ENSG00000196923,PDLIM7,59,1.47967,23,-0.1034,20,-0.4164,20,-0.3596
ENSG00000183258,DDX41,57,-0.1400,58,-0.1238,68,0.21171,59,-0.1218
ENSG00000146067,FAM193B,16,-0.7811,32,0.36770,23,-0.2939,30,0.31098
ENSG00000184840,TMED9,76,-0.2370,107,0.35230,81,-0.2158,91,0.07405
ENSG00000027847,B4GALT7,26,-0.0823,30,0.17573,30,0.32558,20,-0.5650
ENSG00000170074,FAM153A,8,-1.7713,42,0.87601,32,0.57769,12,-1.3591
ENSG00000249109,AC140125.2,7,-1.2720,15,-0.3104,27,1.47039,7,-1.5943
ENSG00000204677,FAM153CP,11,-1.7619,44,0.28537,33,-0.3018,49,0.55297
ENSG00000145916,RMND5B,27,-0.4259,37,0.11963,39,0.29191,30,-0.3181
ENSG00000145912,NHP2,184,-0.2737,190,-0.2462,258,0.46892,184,-0.3265
ENSG00000197451,HNRNPAB,72,0.34144,67,0.24248,50,-0.3909,62,0.12885
ENSG00000113240,CLK4,27,0.45711,27,0.55512,18,-0.2685,16,-0.3755
ENSG00000176783,RUFY1,19,0.09473,18,0.00463,15,-0.3822,22,0.40120
ENSG00000169045,HNRNPH1,91,-0.2032,114,0.17347,95,-0.2046,114,0.19287
ENSG00000127022,CANX,426,0.10440,446,0.19677,312,-0.5979,505,0.48924
ENSG00000161013,MGAT4B,36,-0.6061,60,0.18070,61,0.31896,45,-0.3489
ENSG00000161011,SQSTM1,272,0.23411,217,-0.1341,221,-0.1576,257,0.18408
ENSG00000161010,MRNIP,17,-0.3805,26,0.26807,21,-0.1524,24,0.11668
ENSG00000197226,TBC1D9B,51,-0.5252,75,0.05868,66,-0.2177,87,0.39093
ENSG00000113269,RNF130,120,0.13500,106,-0.0774,96,-0.3393,134,0.39326
ENSG00000050748,MAPK9,91,-0.8287,262,0.99367,144,-0.1958,124,-0.4210
ENSG00000113300,CNOT6,8,-1.3293,18,-0.1405,18,-0.2191,27,0.68881
ENSG00000131446,MGAT1,92,1.43377,28,-0.5577,32,-0.4860,40,0.07466
ENSG00000278970,HEIH,25,0.17818,24,0.12227,19,-0.3874,26,0.29049
ENSG00000250222,AC008443.5,29,-0.9950,31,-0.9586,72,0.77689,53,-0.0827
ENSG00000146063,TRIM41,16,-0.8325,29,0.01724,25,-0.3063,38,0.58895
ENSG00000204628,RACK1,625,1.02566,272,-0.3586,317,-0.1470,312,-0.1414
ENSG00000112679,DUSP22,48,0.20943,38,-0.1672,41,-0.0493,44,0.08854
ENSG00000112685,EXOC2,6,-1.9539,26,0.28831,23,0.07558,24,0.14995
ENSG00000112699,GMDS,78,1.92008,25,-0.0478,21,-0.4178,15,-0.9309
ENSG00000124535,WRNIP1,37,-0.6104,81,0.69235,48,-0.3550,57,0.05108
ENSG00000124570,SERPINB6,70,1.18236,9,-2.0465,22,-1.0287,60,1.26479
ENSG00000244041,LINC01011,6,-1.4129,12,-0.5429,24,1.07136,12,-0.6309
ENSG00000124588,NQO2,59,-0.1702,67,0.02365,72,0.23564,58,-0.2569
ENSG00000137274,BPHL,17,0.06598,24,0.68927,16,-0.0043,11,-0.6991
ENSG00000137267,TUBB2A,456,-1.3341,1967,1.13999,1070,-0.0423,741,-0.7163
ENSG00000137285,TUBB2B,127,-1.7378,213,-1.0375,387,-0.0694,628,1.01177
ENSG00000180822,PSMG4,30,-0.0561,28,-0.1988,39,0.64386,21,-0.7296
ENSG00000137266,SLC22A23,12,-1.0654,27,0.13735,21,-0.3832,34,0.63571
ENSG00000145945,FAM50B,11,-0.5487,12,-0.5413,20,0.50039,16,-0.0752
ENSG00000112739,PRPF4B,83,0.64557,73,0.48005,44,-0.5666,55,-0.0341
ENSG00000198721,ECI2,43,0.25190,26,-0.5991,28,-0.6173,56,0.91171
ENSG00000153046,CDYL,24,0.25506,16,-0.4116,16,-0.5437,29,0.74852
ENSG00000214113,LYRM4,34,-0.4011,47,0.14277,47,0.21882,38,-0.2458
ENSG00000124785,NRN1,137,-0.9259,359,0.67703,290,0.43496,144,-0.9979
ENSG00000216863,LY86-AS1,0,-7.0156,20,0.16821,28,1.40646,7,-1.5860
ENSG00000124783,SSR1,125,0.54543,105,0.29821,67,-0.6695,103,0.28917
ENSG00000124784,RIOK1,18,0.36982,24,0.97910,9,-1.0344,15,0.13566
ENSG00000239264,TXNDC5,48,0.71102,33,0.13155,23,-0.6526,36,0.30834
ENSG00000124802,EEF1E1,15,-1.6133,56,0.39630,56,0.59711,30,-0.7297
ENSG00000111845,PAK1IP1,23,0.40831,25,0.64891,13,-0.6898,18,0.07958
ENSG00000111843,TMEM14C,114,0.20392,92,-0.1469,90,-0.2490,116,0.31009
ENSG00000137210,TMEM14B,108,0.07097,95,-0.1534,111,0.19861,95,-0.1731
ENSG00000197977,ELOVL2,8,-1.3366,8,-1.4943,12,-1.2211,47,2.15493
ENSG00000224531,SMIM13,44,-1.4820,161,0.59734,123,0.16434,98,-0.3206
ENSG00000205269,TMEM170B,57,-0.1902,64,-0.0186,81,0.67859,40,-0.8930
ENSG00000112137,PHACTR1,44,-1.7527,196,0.59958,150,0.17072,122,-0.2856
ENSG00000145979,TBC1D7,22,0.08930,26,0.41568,24,0.40921,11,-1.0887
ENSG00000145990,GFOD1,21,-2.1642,151,0.98444,82,-0.2258,84,-0.1188
ENSG00000124523,SIRT5,20,-0.2083,25,0.14561,21,-0.2217,26,0.23528
ENSG00000225921,NOL7,94,0.01224,71,-0.4552,97,0.11878,100,0.15039
ENSG00000010017,RANBP9,32,-1.2364,103,0.68869,65,-0.2172,72,0.03831
ENSG00000050393,MCUR1,29,-1.2460,59,-0.2101,79,0.47661,64,-0.0830
ENSG00000112149,CD83,45,0.22634,52,0.51484,33,-0.4537,40,0.02358
ENSG00000008083,JARID2,10,-0.5655,23,0.76708,12,-0.5565,17,0.19696
ENSG00000047579,DTNBP1,28,-1.2291,34,-1.0388,94,1.26575,45,-0.6359
ENSG00000007944,MYLIP,9,-1.0383,22,0.42260,19,0.23640,15,-0.3388
ENSG00000124788,ATXN1,24,-1.1780,62,0.28991,53,0.02975,55,0.08359
ENSG00000112183,RBM24,11,-0.4773,18,0.30202,19,0.54077,9,-0.8730
ENSG00000112186,CAP2,72,-1.9568,400,0.78554,313,0.49995,151,-1.0101
ENSG00000137414,FAM8A1,27,-0.6626,58,0.60418,37,-0.3140,44,0.10054
ENSG00000124789,NUP153,13,-0.6945,24,0.30765,22,0.27560,16,-0.3782
ENSG00000137177,KIF13A,15,-0.0483,12,-0.4099,13,-0.3153,21,0.63130
ENSG00000137364,TPMT,26,-0.5698,35,-0.1219,46,0.55773,30,-0.4412
ENSG00000165097,KDM1B,19,0.03783,15,-0.3848,25,0.86638,11,-0.9944
ENSG00000124795,DEK,145,1.35892,43,-0.6720,58,-0.2509,62,-0.0819
ENSG00000172201,ID4,79,-0.0795,41,-1.1458,48,-1.1964,169,1.73740
ENSG00000112242,E2F3,8,-1.5757,27,0.30491,28,0.64055,15,-0.7042
ENSG00000272168,CASC15,10,-1.0533,26,0.48709,23,0.38502,14,-0.6267
ENSG00000152954,NRSN1,36,-1.6806,133,0.33899,135,0.60226,77,-0.6598
ENSG00000124532,MRS2,5,-1.8794,32,0.91399,20,0.05298,15,-0.4555
ENSG00000112294,ALDH5A1,50,-1.0794,90,-0.2047,105,0.11123,118,0.32389
ENSG00000137261,KIAA0319,9,-1.8223,54,1.09596,23,-0.6892,35,0.25893
ENSG00000111802,TDP2,37,-0.4448,59,0.32013,53,0.21104,40,-0.3825
ENSG00000112304,ACOT13,48,-0.5249,71,0.10890,71,0.16248,64,-0.1005
ENSG00000112308,C6orf62,133,-0.1367,151,0.07447,141,-0.0711,151,0.08555
ENSG00000111913,RIPOR2,23,-1.6697,99,0.68192,68,0.00718,63,-0.1627
ENSG00000079691,CARMIL1,1,-4.0896,11,-0.9821,23,0.29516,30,0.75434
ENSG00000187837,HIST1H1C,95,2.62827,5,-2.2338,16,-0.8043,20,-0.1715
ENSG00000197061,HIST1H4C,45,-0.2176,31,-0.8212,70,0.97553,35,-0.6949
ENSG00000112763,BTN2A1,23,0.22288,25,0.37347,14,-0.8185,26,0.52875
ENSG00000228223,HCG11,17,-0.2546,22,0.14702,21,0.16262,18,-0.2275
ENSG00000182952,HMGN4,46,0.69253,28,-0.1090,30,0.01208,26,-0.3006
ENSG00000146109,ABT1,15,-0.2533,17,-0.0380,19,0.23206,16,-0.1696
ENSG00000096654,ZNF184,0,-7.2681,30,0.55801,32,1.28135,6,-2.0440
ENSG00000269293,ZSCAN16-AS1,108,-0.0573,61,-1.0037,119,0.16476,136,0.39059
ENSG00000204713,TRIM27,45,0.35826,45,0.42103,29,-0.4822,37,0.07686
ENSG00000204681,GABBR1,167,-0.9867,295,-0.1271,354,0.30512,321,0.02076
ENSG00000204655,MOG,2,-3.3473,23,0.06757,3,-3.4658,61,2.85913
ENSG00000206503,HLA-A,640,2.19707,101,-1.0029,113,-1.1033,207,0.23589
ENSG00000204619,PPP1R11,42,-0.8482,92,0.42494,83,0.38316,52,-0.6141
ENSG00000231074,HCG18,8,-1.4459,44,1.49523,12,-1.2499,24,0.32724
ENSG00000241370,RPP21,67,-0.0293,51,-0.4886,88,0.79203,45,-0.7398
ENSG00000204592,HLA-E,612,3.20771,25,-2.3945,55,-1.5773,110,-0.0869
ENSG00000204590,GNL1,55,-0.6257,102,0.37363,82,-0.0246,80,-0.0546
ENSG00000204576,PRR3,18,0.01202,20,0.23607,14,-0.4444,21,0.33525
ENSG00000204574,ABCF1,37,-0.0104,46,0.38077,32,-0.3546,40,0.12827
ENSG00000204569,PPP1R10,27,-0.1575,35,0.25459,27,-0.2776,33,0.19795
ENSG00000204568,MRPS18B,42,-0.2600,36,-0.5083,50,0.03891,59,0.37093
ENSG00000137343,ATAT1,45,-0.2175,51,-0.0225,46,-0.3140,65,0.45810
ENSG00000204564,C6orf136,37,-0.6577,61,0.11339,68,0.50117,43,-0.5366
ENSG00000196230,TUBB,380,-0.6267,822,0.68425,578,0.04467,445,-0.4634
ENSG00000137312,FLOT1,154,-0.4696,278,0.53148,221,0.16685,157,-0.5297
ENSG00000204580,DDR1,56,-0.3763,47,-0.7116,39,-1.3398,147,1.77064
ENSG00000137411,VARS2,6,-1.0518,18,0.58600,9,-0.9580,20,0.85199
ENSG00000204525,HLA-C,599,2.51872,88,-0.8880,84,-1.2794,149,0.00153
ENSG00000234745,HLA-B,1068,3.34897,77,-1.4918,84,-1.7330,156,-0.3971
ENSG00000198563,DDX39B,123,0.54575,93,0.11143,78,-0.2933,88,0.01114
ENSG00000213760,ATP6V1G2,145,-0.9547,278,0.05280,333,0.61586,201,-0.5600
ENSG00000204472,AIF1,94,2.67624,5,-2.1937,12,-1.2700,24,0.23994
ENSG00000204469,PRRC2A,97,-0.2110,115,0.06090,112,0.01098,112,0.02271
ENSG00000204463,BAG6,113,0.16521,94,-0.1439,104,0.04863,100,-0.0286
ENSG00000204438,GPANK1,7,-1.1084,17,0.29657,15,0.18761,13,-0.1368
ENSG00000204435,CSNK2B,84,-0.5889,143,0.27836,127,0.11346,112,-0.1602
ENSG00000204427,ABHD16A,32,-0.5611,79,0.99312,40,-0.3526,40,-0.2882
ENSG00000213722,DDAH2,77,1.29151,21,-0.8800,25,-0.8356,49,0.69228
ENSG00000204394,VARS,29,-0.2446,47,0.57195,33,-0.1071,30,-0.2665
ENSG00000204392,LSM2,33,0.01027,25,-0.4793,35,0.13974,36,0.13983
ENSG00000204389,HSPA1A,111,0.78401,54,-0.4134,61,-0.3077,78,0.24542
ENSG00000204388,HSPA1B,90,0.03103,162,1.17252,63,-0.7700,79,-0.2063
ENSG00000204387,SNHG32,117,0.09096,64,-0.9228,102,-0.1972,154,0.69604
ENSG00000204386,NEU1,39,0.02551,47,0.39485,38,-0.0255,32,-0.3172
ENSG00000204371,EHMT2,20,-1.2936,53,0.18748,49,0.06441,51,0.14572
ENSG00000204356,NELFE,58,-0.1480,65,0.03418,62,-0.0841,68,0.13536
ENSG00000204351,SKIV2L,27,0.35996,33,0.75009,19,-0.2853,17,-0.5130
ENSG00000204344,STK19,25,0.60650,18,0.08944,18,0.11820,12,-0.5695
ENSG00000204314,PRRT1,113,-0.8669,243,0.37685,235,0.50001,132,-0.7424
ENSG00000221988,PPT2,8,-0.9595,17,0.09693,18,0.30838,15,-0.1606
ENSG00000204310,AGPAT1,109,-0.1831,159,0.47372,117,-0.1149,111,-0.1826
ENSG00000204308,RNF5,87,0.17600,55,-0.5832,80,0.05488,87,0.22911
ENSG00000204287,HLA-DRA,590,4.41835,6,-3.8226,28,-2.0774,39,-1.2244
ENSG00000196126,HLA-DRB1,295,4.16828,10,-2.1523,13,-2.2904,25,-0.9321
ENSG00000204256,BRD2,78,0.17373,75,0.11090,68,-0.0729,68,-0.0711
ENSG00000231389,HLA-DPA1,278,4.40170,9,-2.1178,12,-2.1778,16,-1.5017
ENSG00000223865,HLA-DPB1,264,3.68304,17,-1.4777,23,-1.3249,17,-1.5397
ENSG00000204231,RXRB,39,-0.5750,73,0.46132,58,0.07283,48,-0.2819
ENSG00000112473,SLC39A7,28,0.78693,27,0.82538,9,-1.2762,20,0.28984
ENSG00000204227,RING1,57,0.15453,63,0.36376,44,-0.3957,55,0.12110
ENSG00000223501,VPS52,34,0.38569,29,0.16678,25,-0.1363,25,-0.1426
ENSG00000231500,RPS18,2064,0.63239,797,-0.9424,1360,-0.0712,1639,0.32631
ENSG00000227057,WDR46,27,0.05301,34,0.49912,26,-0.0030,20,-0.4707
ENSG00000204220,PFDN6,68,-0.2337,82,0.05950,92,0.42642,60,-0.5375
ENSG00000237441,RGL2,32,0.87953,17,-0.1888,9,-1.5070,31,1.15316
ENSG00000231925,TAPBP,112,0.38788,87,-0.0118,79,-0.2569,94,0.14313
ENSG00000236104,ZBTB22,13,-0.1100,20,0.57928,13,-0.2473,13,-0.1433
ENSG00000204209,DAXX,15,-0.9066,30,0.10594,24,-0.3274,37,0.56791
ENSG00000112511,PHF1,43,0.00687,57,0.51209,29,-0.8838,57,0.56575
ENSG00000112514,CUTA,225,0.04148,189,-0.2596,225,0.06728,229,0.08092
ENSG00000197283,SYNGAP1,59,-0.7557,101,0.10367,118,0.61615,67,-0.6727
ENSG00000137288,UQCC2,78,-0.5517,100,-0.1904,130,0.42413,100,-0.2067
ENSG00000161904,LEMD2,7,-1.0286,17,0.27398,13,-0.3518,19,0.49934
ENSG00000137309,HMGA1,30,-0.8478,44,-0.2998,61,0.37931,53,0.01149
ENSG00000186577,SMIM29,103,-0.6201,180,0.28716,159,0.09524,143,-0.1344
ENSG00000272325,NUDT3,151,-0.5125,212,0.01723,202,-0.0934,240,0.27650
ENSG00000124614,RPS10,1036,0.44947,393,-1.1451,776,-0.0250,972,0.44715
ENSG00000124507,PACSIN1,123,-1.1303,279,0.14881,298,0.41899,218,-0.3148
ENSG00000196821,ILRUN,42,-0.1213,54,0.29898,47,0.10121,38,-0.3353
ENSG00000272288,AL451165.2,8,-1.2760,13,-0.5923,19,0.12644,24,0.55695
ENSG00000124562,SNRPC,55,-0.3314,57,-0.3040,76,0.29622,67,-0.0339
ENSG00000064995,TAF11,28,-0.1154,32,0.13538,28,-0.1563,32,0.13350
ENSG00000064999,ANKS1A,12,-1.2323,17,-0.8652,32,0.35714,34,0.42033
ENSG00000112033,PPARD,24,0.29132,20,0.02500,17,-0.3703,23,0.29147
ENSG00000198755,RPL10A,904,0.63263,334,-1.0092,582,-0.1280,749,0.41742
ENSG00000096060,FKBP5,77,2.14659,14,-0.7808,12,-1.4025,28,0.45110
ENSG00000096063,SRPK1,21,-0.1221,30,0.48910,25,0.28054,14,-0.8213
ENSG00000112062,MAPK14,32,-0.1501,42,0.28728,41,0.34723,25,-0.6823
ENSG00000096070,BRPF3,23,-0.2445,29,0.09784,27,-0.0011,28,0.02141
ENSG00000112078,KCTD20,60,0.74688,43,0.23914,31,-0.4522,37,-0.0199
ENSG00000112081,SRSF3,288,1.05830,133,-0.2312,139,-0.2161,139,-0.1641
ENSG00000124772,CPNE5,41,-1.0503,143,1.08651,71,-0.3100,69,-0.3172
ENSG00000137168,PPIL1,0,-4.7132,18,-0.3507,24,0.19483,30,0.58255
ENSG00000198663,C6orf89,110,0.55532,97,0.41200,63,-0.4982,78,-0.0007
ENSG00000137409,MTCH1,394,-0.9286,902,0.41072,828,0.39772,524,-0.5965
ENSG00000065491,TBC1D22B,39,1.04819,30,0.65082,14,-0.8945,20,-0.0904
ENSG00000112130,RNF8,18,-0.9888,42,0.33422,36,0.11167,33,-0.0985
ENSG00000137200,CMTR1,21,-0.5804,43,0.59202,18,-1.1425,47,0.90406
ENSG00000198937,CCDC167,35,0.08545,22,-0.6643,37,0.29330,34,0.02265
ENSG00000156639,ZFAND3,48,-0.4724,64,-0.0418,60,-0.1974,80,0.42162
ENSG00000183826,BTBD9,23,-1.2176,61,0.30942,56,0.25176,46,-0.2101
ENSG00000124767,GLO1,131,-0.0046,139,0.09926,135,0.07534,120,-0.1733
ENSG00000146122,DAAM2,57,0.73957,28,-0.4476,8,-2.8411,82,2.07634
ENSG00000156564,LRFN2,4,-1.9801,41,1.65780,16,-0.2128,9,-1.1468
ENSG00000124596,OARD1,22,-0.1713,23,-0.1080,24,-0.0416,27,0.19334
ENSG00000137166,FOXP4,17,-0.0954,28,0.81441,13,-0.8391,21,0.29858
ENSG00000137218,FRS3,11,-0.6931,20,0.30691,11,-0.9684,27,0.99334
ENSG00000214736,TOMM6,106,-0.6589,129,-0.3911,194,0.51282,150,-0.1518
ENSG00000112576,CCND3,61,-0.4255,88,0.16909,76,-0.1129,86,0.16213
ENSG00000048544,MRPS10,31,-0.8472,74,0.57135,61,0.31178,38,-0.6707
ENSG00000024048,UBR2,22,-0.2975,35,0.47489,23,-0.3738,29,0.17472
ENSG00000124659,TBCC,23,-0.5787,51,0.74782,31,-0.2137,31,-0.1902
ENSG00000146223,RPL7L1,75,-0.5892,127,0.26430,119,0.23693,93,-0.3158
ENSG00000137161,CNPY3,66,0.94983,39,0.09834,32,-0.3226,33,-0.2004
ENSG00000124587,PEX6,31,0.21688,30,0.18893,28,0.13108,21,-0.4395
ENSG00000112640,PPP2R5D,54,0.07557,71,0.57434,53,0.03904,37,-0.6324
ENSG00000124733,MEA1,70,-0.5158,112,0.24787,100,0.06620,92,-0.0946
ENSG00000124702,KLHDC3,118,-0.9795,288,0.46018,256,0.38069,161,-0.6101
ENSG00000124541,RRP36,25,-0.5662,31,-0.2832,44,0.58098,30,-0.3490
ENSG00000044090,CUL7,11,-0.8677,20,0.03305,22,0.26489,19,-0.0754
ENSG00000137171,KLC4,20,0.10494,17,-0.1274,19,0.03953,18,-0.0016
ENSG00000112651,MRPL2,27,-0.7463,56,0.42174,41,-0.2128,48,0.16558
ENSG00000112658,SRF,33,0.26955,37,0.50090,23,-0.4511,28,0.01275
ENSG00000112659,CUL9,21,-0.0764,20,-0.2054,25,0.34684,19,-0.2696
ENSG00000112667,DNPH1,89,-0.0914,54,-0.9286,114,0.55073,90,-0.0942
ENSG00000146216,TTBK1,23,-0.1999,29,0.15315,29,0.32514,20,-0.4877
ENSG00000171467,ZNF318,18,0.31500,18,0.33393,13,-0.2773,14,-0.0707
ENSG00000204052,LRRC73,13,-1.8194,54,0.38769,50,0.42463,35,-0.4174
ENSG00000137207,YIPF3,89,-0.0862,125,0.52668,87,-0.2033,87,-0.1581
ENSG00000124571,XPO5,15,-0.1240,27,0.94238,16,-0.0500,10,-0.8648
ENSG00000096080,MRPS18A,40,-0.1637,51,0.25125,49,0.27840,33,-0.5296
ENSG00000112715,VEGFA,31,-0.2344,26,-0.5503,30,-0.4650,56,0.91053
ENSG00000180992,MRPL14,44,-0.4051,37,-0.6946,66,0.43201,58,0.05110
ENSG00000137216,TMEM63B,43,-0.4876,89,0.78706,56,-0.1056,47,-0.4125
ENSG00000112759,SLC29A1,37,0.69831,31,0.43142,24,-0.0167,16,-0.7908
ENSG00000096384,HSP90AB1,901,-0.8643,2590,0.94272,1484,-0.1508,1268,-0.4120
ENSG00000157593,SLC35B2,40,0.72072,27,0.08274,16,-1.0022,35,0.67327
ENSG00000178233,TMEM151B,39,-1.7694,136,0.13193,147,0.41699,115,-0.1774
ENSG00000124608,AARS2,14,-0.1717,18,0.22110,11,-0.8834,23,0.83942
ENSG00000096401,CDC5L,35,-0.5348,67,0.57650,50,0.04544,40,-0.3761
ENSG00000001561,ENPP4,9,-2.4019,84,1.25452,29,-0.9416,53,0.40873
ENSG00000112796,ENPP5,28,-0.7880,69,0.71791,48,0.07356,36,-0.4932
ENSG00000172348,RCAN2,81,-0.8027,121,-0.2140,110,-0.5231,210,0.93729
ENSG00000153291,SLC25A27,22,-0.8278,32,-0.2786,49,0.77283,28,-0.5455
ENSG00000146072,TNFRSF21,25,-1.1448,66,0.38549,54,0.03975,53,-0.0172
ENSG00000146085,MMUT,40,-0.1812,52,0.26567,37,-0.4320,53,0.36914
ENSG00000170915,PAQR8,86,-0.0372,55,-0.7815,80,-0.2529,124,0.74047
