gene_id,gene_name,nnsvg_avg_rank,n,top.svg
ENSG00000110786,PTPN5,1110.75,24,TRUE
ENSG00000122733,PHF24,1112.4615384615386,26,TRUE
ENSG00000189171,S100A13,1112.9,30,TRUE
ENSG00000228408,AL031056.1,1114,1,FALSE
ENSG00000100138,SNU13,1115.551724137931,29,TRUE
ENSG00000133627,ACTR3B,1116.2962962962963,27,TRUE
ENSG00000041353,RAB27B,1117.3333333333333,15,TRUE
ENSG00000154723,ATP5PF,1118.0333333333333,30,TRUE
ENSG00000145675,PIK3R1,1119.3793103448277,29,TRUE
ENSG00000145147,SLIT2,1120,4,FALSE
ENSG00000169035,KLK7,1120.75,12,TRUE
ENSG00000143158,MPC2,1121.75,28,TRUE
ENSG00000153956,CACNA2D1,1121.96,25,TRUE
ENSG00000164733,CTSB,1123.0666666666666,30,TRUE
ENSG00000276293,PIP4K2B,1123.3333333333333,30,TRUE
ENSG00000110931,CAMKK2,1123.8095238095239,21,TRUE
ENSG00000136950,ARPC5L,1123.84,25,TRUE
ENSG00000122406,RPL5,1124.0967741935483,31,TRUE
ENSG00000169764,UGP2,1124.5925925925926,27,TRUE
ENSG00000155506,LARP1,1125.6206896551723,29,TRUE
ENSG00000185818,NAT8L,1127.8333333333333,30,TRUE
ENSG00000154556,SORBS2,1128.875,24,TRUE
ENSG00000127152,BCL11B,1130.5,2,FALSE
ENSG00000128294,TPST2,1133,1,FALSE
ENSG00000160963,COL26A1,1134,2,FALSE
ENSG00000106537,TSPAN13,1134.04,25,TRUE
ENSG00000167863,ATP5PD,1134.75,28,TRUE
ENSG00000144040,SFXN5,1135.3214285714287,28,TRUE
ENSG00000196872,KIAA1211L,1136.7826086956522,23,TRUE
ENSG00000196531,NACA,1137.483870967742,31,TRUE
ENSG00000165175,MID1IP1,1137.8,15,TRUE
ENSG00000103145,HCFC1R1,1137.9310344827586,29,TRUE
ENSG00000069966,GNB5,1140.44,25,TRUE
ENSG00000108551,RASD1,1144.4814814814815,27,TRUE
ENSG00000167281,RBFOX3,1144.92,25,TRUE
ENSG00000168243,GNG4,1145.375,8,TRUE
ENSG00000106723,SPIN1,1145.7931034482758,29,TRUE
ENSG00000147677,EIF3H,1146.6296296296296,27,TRUE
ENSG00000169554,ZEB2,1149.16,25,TRUE
ENSG00000057757,PITHD1,1149.8846153846155,26,TRUE
ENSG00000110328,GALNT18,1151.142857142857,7,TRUE
ENSG00000112697,TMEM30A,1151.2068965517242,29,TRUE
ENSG00000139200,PIANP,1152.2307692307693,26,TRUE
ENSG00000144290,SLC4A10,1152.48,25,TRUE
ENSG00000066032,CTNNA2,1153.076923076923,26,TRUE
ENSG00000132563,REEP2,1153.357142857143,28,TRUE
ENSG00000116161,CACYBP,1154.4814814814815,27,TRUE
ENSG00000104093,DMXL2,1154.7777777777778,27,TRUE
ENSG00000143416,SELENBP1,1155,2,FALSE
ENSG00000188021,UBQLN2,1155.0714285714287,28,TRUE
ENSG00000187193,MT1X,1156.2142857142858,28,TRUE
ENSG00000152954,NRSN1,1156.8333333333333,24,TRUE
ENSG00000122786,CALD1,1158.5,4,FALSE
ENSG00000119866,BCL11A,1162.2692307692307,26,TRUE
ENSG00000138443,ABI2,1162.4137931034484,29,TRUE
ENSG00000067840,PDZD4,1162.8666666666666,30,TRUE
ENSG00000182463,TSHZ2,1163,1,FALSE
ENSG00000180155,LYNX1,1163.5862068965516,29,TRUE
ENSG00000135002,RFK,1164.6,25,TRUE
ENSG00000145284,SCD5,1166.4516129032259,31,TRUE
ENSG00000123901,GPR83,1167,1,FALSE
ENSG00000286961,AC091938.1,1168,2,FALSE
ENSG00000266964,FXYD1,1168.448275862069,29,TRUE
ENSG00000165424,ZCCHC24,1168.642857142857,14,TRUE
ENSG00000075415,SLC25A3,1170.9666666666667,30,TRUE
ENSG00000132879,FBXO44,1171.107142857143,28,TRUE
ENSG00000142408,CACNG8,1171.1818181818182,22,TRUE
ENSG00000153904,DDAH1,1171.6666666666667,30,TRUE
ENSG00000255302,EID1,1172.2758620689656,29,TRUE
ENSG00000125827,TMX4,1172.357142857143,28,TRUE
ENSG00000065534,MYLK,1173.5,2,FALSE
ENSG00000119705,SLIRP,1174.142857142857,28,TRUE
ENSG00000105711,SCN1B,1174.35,20,TRUE
ENSG00000114279,FGF12,1174.7037037037037,27,TRUE
ENSG00000140416,TPM1,1175.25,28,TRUE
ENSG00000142669,SH3BGRL3,1176.103448275862,29,TRUE
ENSG00000132535,DLG4,1176.5172413793102,29,TRUE
ENSG00000140945,CDH13,1177.8333333333333,24,TRUE
ENSG00000184905,TCEAL2,1178.8214285714287,28,TRUE
ENSG00000233593,LINC02609,1179,1,FALSE
ENSG00000131089,ARHGEF9,1180,27,TRUE
ENSG00000213639,PPP1CB,1180.8,30,TRUE
ENSG00000256618,MTRNR2L1,1181.148148148148,27,TRUE
ENSG00000152082,MZT2B,1181.4333333333334,30,TRUE
ENSG00000168710,AHCYL1,1181.4333333333334,30,TRUE
ENSG00000152784,PRDM8,1181.5882352941176,17,TRUE
ENSG00000010256,UQCRC1,1181.7241379310344,29,TRUE
ENSG00000142949,PTPRF,1183.3103448275863,29,TRUE
ENSG00000180332,KCTD4,1183.5833333333333,12,TRUE
ENSG00000151929,BAG3,1184,1,FALSE
ENSG00000162783,IER5,1184,2,FALSE
ENSG00000107742,SPOCK2,1186.4333333333334,30,TRUE
ENSG00000065154,OAT,1186.896551724138,29,TRUE
ENSG00000179673,RPRML,1187,2,FALSE
ENSG00000198898,CAPZA2,1187.392857142857,28,TRUE
ENSG00000172354,GNB2,1188.107142857143,28,TRUE
ENSG00000154678,PDE1C,1190,1,FALSE
ENSG00000110799,VWF,1190.2222222222222,9,TRUE
ENSG00000104695,PPP2CB,1190.5333333333333,30,TRUE
ENSG00000138430,OLA1,1191.148148148148,27,TRUE
ENSG00000060656,PTPRU,1193,1,FALSE
ENSG00000130511,SSBP4,1194.5172413793102,29,TRUE
ENSG00000152413,HOMER1,1194.84,25,TRUE
ENSG00000118733,OLFM3,1196.1538461538462,13,TRUE
ENSG00000181029,TRAPPC5,1196.9310344827586,29,TRUE
ENSG00000023516,AKAP11,1197.7241379310344,29,TRUE
ENSG00000134375,TIMM17A,1198.5714285714287,28,TRUE
ENSG00000157103,SLC6A1,1198.8333333333333,30,TRUE
ENSG00000165152,TMEM246,1198.888888888889,27,TRUE
ENSG00000155511,GRIA1,1199.962962962963,27,TRUE
ENSG00000147588,PMP2,1203.3103448275863,29,TRUE
ENSG00000187323,DCC,1204,1,FALSE
ENSG00000114784,EIF1B,1205.8076923076924,26,TRUE
ENSG00000196376,SLC35F1,1206.7058823529412,17,TRUE
ENSG00000164187,LMBRD2,1206.8214285714287,28,TRUE
ENSG00000137642,SORL1,1207.1333333333334,30,TRUE
ENSG00000169085,VXN,1207.392857142857,28,TRUE
ENSG00000158710,TAGLN2,1208.2,5,FALSE
ENSG00000141522,ARHGDIA,1209.3,30,TRUE
ENSG00000182287,AP1S2,1211.125,24,TRUE
ENSG00000160678,S100A1,1211.75,28,TRUE
ENSG00000101443,WFDC2,1212,1,FALSE
ENSG00000188612,SUMO2,1212,30,TRUE
ENSG00000151012,SLC7A11,1213,5,FALSE
ENSG00000196352,CD55,1213,1,FALSE
ENSG00000178233,TMEM151B,1214.1851851851852,27,TRUE
ENSG00000206503,HLA-A,1216.0333333333333,30,TRUE
ENSG00000115252,PDE1A,1216.2272727272727,22,TRUE
ENSG00000241563,CORT,1218.090909090909,22,TRUE
ENSG00000035862,TIMP2,1218.7931034482758,29,TRUE
ENSG00000006118,TMEM132A,1218.9310344827586,29,TRUE
ENSG00000177889,UBE2N,1218.9642857142858,28,TRUE
ENSG00000082556,OPRK1,1221,1,FALSE
ENSG00000068615,REEP1,1222.32,25,TRUE
ENSG00000174460,ZCCHC12,1222.4444444444443,18,TRUE
ENSG00000134108,ARL8B,1223.2857142857142,28,TRUE
ENSG00000117906,RCN2,1223.4137931034484,29,TRUE
ENSG00000197283,SYNGAP1,1223.7916666666667,24,TRUE
ENSG00000165629,ATP5F1C,1226.7857142857142,28,TRUE
ENSG00000105854,PON2,1227.4642857142858,28,TRUE
ENSG00000139514,SLC7A1,1227.9,10,TRUE
ENSG00000132329,RAMP1,1228.344827586207,29,TRUE
ENSG00000172575,RASGRP1,1229,19,TRUE
ENSG00000184277,TM2D3,1230.576923076923,26,TRUE
ENSG00000135447,PPP1R1A,1231.4166666666667,24,TRUE
ENSG00000183741,CBX6,1232.8666666666666,30,TRUE
ENSG00000051596,THOC3,1233,4,FALSE
ENSG00000167434,CA4,1233,1,FALSE
ENSG00000165169,DYNLT3,1235.52,25,TRUE
ENSG00000117984,CTSD,1237,30,TRUE
ENSG00000109390,NDUFC1,1237.107142857143,28,TRUE
ENSG00000139874,SSTR1,1238.4375,16,TRUE
ENSG00000177380,PPFIA3,1238.8620689655172,29,TRUE
ENSG00000161281,COX7A1,1240.3846153846155,26,TRUE
ENSG00000164929,BAALC,1240.5,30,TRUE
ENSG00000100473,COCH,1241,1,FALSE
ENSG00000164106,SCRG1,1241,28,TRUE
ENSG00000123240,OPTN,1241.7142857142858,28,TRUE
ENSG00000114450,GNB4,1244,3,FALSE
ENSG00000085433,WDR47,1244.1153846153845,26,TRUE
ENSG00000104267,CA2,1244.9166666666667,12,TRUE
ENSG00000187957,DNER,1245.2666666666667,30,TRUE
ENSG00000197555,SIPA1L1,1245.8846153846155,26,TRUE
ENSG00000135250,SRPK2,1246.6333333333334,30,TRUE
ENSG00000197147,LRRC8B,1247.4166666666667,24,TRUE
ENSG00000189195,BTBD8,1247.6521739130435,23,TRUE
ENSG00000112309,B3GAT2,1247.6666666666667,3,FALSE
ENSG00000100246,DNAL4,1248.7142857142858,14,TRUE
ENSG00000089157,RPLP0,1251.5666666666666,30,TRUE
ENSG00000228971,LINC02607,1251.9444444444443,18,TRUE
ENSG00000164032,H2AFZ,1252.28,25,TRUE
ENSG00000145495,MARCH6,1252.8620689655172,29,TRUE
ENSG00000107362,ABHD17B,1255,1,FALSE
ENSG00000162981,LRATD1,1255.1333333333334,15,TRUE
ENSG00000100401,RANGAP1,1255.3103448275863,29,TRUE
ENSG00000162407,PLPP3,1256.3703703703704,27,TRUE
ENSG00000141668,CBLN2,1256.6666666666667,3,FALSE
ENSG00000117154,IGSF21,1259.8,20,TRUE
ENSG00000177606,JUN,1260.107142857143,28,TRUE
ENSG00000103978,TMEM87A,1262,1,FALSE
ENSG00000172348,RCAN2,1262.2142857142858,28,TRUE
ENSG00000139973,SYT16,1263.1818181818182,22,TRUE
ENSG00000178662,CSRNP3,1263.5714285714287,28,TRUE
ENSG00000070214,SLC44A1,1264.1666666666667,18,TRUE
ENSG00000143549,TPM3,1265.2068965517242,29,TRUE
ENSG00000059804,SLC2A3,1265.7083333333333,24,TRUE
ENSG00000132386,SERPINF1,1267,20,TRUE
ENSG00000151090,THRB,1268.1739130434783,23,TRUE
ENSG00000174886,NDUFA11,1268.551724137931,29,TRUE
ENSG00000131242,RAB11FIP4,1268.642857142857,28,TRUE
ENSG00000176490,DIRAS1,1269,27,TRUE
ENSG00000116604,MEF2D,1270.6538461538462,26,TRUE
ENSG00000174469,CNTNAP2,1272.6666666666667,27,TRUE
ENSG00000141542,RAB40B,1272.75,28,TRUE
ENSG00000231389,HLA-DPA1,1272.75,4,FALSE
ENSG00000072110,ACTN1,1274.3636363636363,22,TRUE
ENSG00000137261,KIAA0319,1275,1,FALSE
ENSG00000110514,MADD,1276.6785714285713,28,TRUE
ENSG00000131016,AKAP12,1276.8,25,TRUE
ENSG00000169100,SLC25A6,1276.9333333333334,30,TRUE
ENSG00000141469,SLC14A1,1277,1,FALSE
ENSG00000103528,SYT17,1277.0588235294117,17,TRUE
ENSG00000197045,GMFB,1277.8275862068965,29,TRUE
ENSG00000119383,PTPA,1279.0666666666666,30,TRUE
ENSG00000229807,XIST,1279.6,10,TRUE
ENSG00000196562,SULF2,1279.7,10,TRUE
ENSG00000116288,PARK7,1279.9333333333334,30,TRUE
ENSG00000171033,PKIA,1279.9655172413793,29,TRUE
ENSG00000119421,NDUFA8,1281.2,25,TRUE
ENSG00000133026,MYH10,1282.111111111111,27,TRUE
ENSG00000063015,SEZ6,1283.08,25,TRUE
ENSG00000177700,POLR2L,1283.3333333333333,30,TRUE
ENSG00000084070,SMAP2,1283.7307692307693,26,TRUE
ENSG00000198911,SREBF2,1287.6785714285713,28,TRUE
ENSG00000187164,SHTN1,1288.1666666666667,30,TRUE
ENSG00000166006,KCNC2,1288.6666666666667,24,TRUE
ENSG00000113231,PDE8B,1290.2666666666667,15,TRUE
ENSG00000101152,DNAJC5,1292.4827586206898,29,TRUE
ENSG00000010438,PRSS3,1292.7857142857142,14,TRUE
ENSG00000130520,LSM4,1293.5357142857142,28,TRUE
ENSG00000112320,SOBP,1295.6206896551723,29,TRUE
ENSG00000117016,RIMS3,1295.952380952381,21,TRUE
ENSG00000135919,SERPINE2,1296.4137931034484,29,TRUE
ENSG00000099795,NDUFB7,1296.4666666666667,30,TRUE
ENSG00000184007,PTP4A2,1296.7096774193549,31,TRUE
ENSG00000103657,HERC1,1298.48,25,TRUE
ENSG00000134308,YWHAQ,1299.1,30,TRUE
ENSG00000114646,CSPG5,1299.4666666666667,30,TRUE
ENSG00000155096,AZIN1,1300.551724137931,29,TRUE
ENSG00000117155,SSX2IP,1300.6190476190477,21,TRUE
ENSG00000162951,LRRTM1,1302.4761904761904,21,TRUE
ENSG00000198216,CACNA1E,1303,23,TRUE
ENSG00000164588,HCN1,1303.4705882352941,17,TRUE
ENSG00000106299,WASL,1303.6666666666667,27,TRUE
ENSG00000171798,KNDC1,1305.642857142857,28,TRUE
ENSG00000154945,ANKRD40,1306.888888888889,18,TRUE
ENSG00000100979,PLTP,1307.4545454545455,11,TRUE
ENSG00000152495,CAMK4,1307.64,25,TRUE
ENSG00000100427,MLC1,1308,28,TRUE
ENSG00000243678,NME2,1308.2758620689656,29,TRUE
ENSG00000139318,DUSP6,1310,13,TRUE
ENSG00000111275,ALDH2,1310.2333333333333,30,TRUE
ENSG00000229833,PET100,1310.2962962962963,27,TRUE
ENSG00000236279,CLEC2L,1311.5714285714287,7,TRUE
ENSG00000184207,PGP,1312,25,TRUE
ENSG00000266402,SNHG25,1312.08,25,TRUE
ENSG00000068078,FGFR3,1314.9655172413793,29,TRUE
ENSG00000189129,PLAC9,1317.6666666666667,3,FALSE
ENSG00000129422,MTUS1,1319,4,FALSE
ENSG00000174996,KLC2,1319.25,24,TRUE
ENSG00000164089,ETNPPL,1320.2857142857142,28,TRUE
ENSG00000105404,RABAC1,1320.9666666666667,30,TRUE
ENSG00000010322,NISCH,1321.0344827586207,29,TRUE
ENSG00000091157,WDR7,1321.1153846153845,26,TRUE
ENSG00000134243,SORT1,1321.5,30,TRUE
ENSG00000168539,CHRM1,1321.8,25,TRUE
ENSG00000145990,GFOD1,1324.36,25,TRUE
ENSG00000204525,HLA-C,1325.1923076923076,26,TRUE
ENSG00000178467,P4HTM,1328.68,25,TRUE
ENSG00000047849,MAP4,1328.9032258064517,31,TRUE
ENSG00000102468,HTR2A,1329.111111111111,18,TRUE
ENSG00000135454,B4GALNT1,1329.4347826086957,23,TRUE
ENSG00000119048,UBE2B,1330.5714285714287,28,TRUE
ENSG00000099341,PSMD8,1332,26,TRUE
ENSG00000063245,EPN1,1332.6153846153845,26,TRUE
ENSG00000198162,MAN1A2,1333.9666666666667,30,TRUE
ENSG00000149476,TKFC,1335,6,TRUE
ENSG00000165264,NDUFB6,1335.3333333333333,27,TRUE
ENSG00000240849,TMEM189,1337,1,FALSE
ENSG00000184205,TSPYL2,1337.7857142857142,28,TRUE
ENSG00000114757,PEX5L,1338.2857142857142,28,TRUE
ENSG00000167037,SGSM1,1338.3333333333333,3,FALSE
ENSG00000022267,FHL1,1338.6896551724137,29,TRUE
ENSG00000152894,PTPRK,1339.5263157894738,19,TRUE
ENSG00000148700,ADD3,1339.75,28,TRUE
ENSG00000102879,CORO1A,1339.8636363636363,22,TRUE
ENSG00000136267,DGKB,1340.4375,16,TRUE
ENSG00000096092,TMEM14A,1340.92,25,TRUE
ENSG00000184702,SEPTIN5,1341.8235294117646,17,TRUE
ENSG00000133816,MICAL2,1342.75,24,TRUE
ENSG00000003137,CYP26B1,1343.142857142857,7,TRUE
ENSG00000031698,SARS,1343.4814814814815,27,TRUE
ENSG00000131773,KHDRBS3,1343.8846153846155,26,TRUE
ENSG00000132670,PTPRA,1344.3333333333333,30,TRUE
ENSG00000101558,VAPA,1344.8275862068965,29,TRUE
ENSG00000106682,EIF4H,1347.8275862068965,29,TRUE
ENSG00000198910,L1CAM,1348.5,22,TRUE
ENSG00000205937,RNPS1,1349.4827586206898,29,TRUE
ENSG00000182389,CACNB4,1352.125,24,TRUE
ENSG00000147123,NDUFB11,1352.607142857143,28,TRUE
ENSG00000078725,BRINP1,1353.391304347826,23,TRUE
ENSG00000005513,SOX8,1353.909090909091,11,TRUE
ENSG00000182774,RPS17,1354.4193548387098,31,TRUE
ENSG00000003096,KLHL13,1355,1,FALSE
ENSG00000118971,CCND2,1355.344827586207,29,TRUE
ENSG00000122705,CLTA,1355.7931034482758,29,TRUE
ENSG00000108861,DUSP3,1359.888888888889,27,TRUE
ENSG00000121989,ACVR2A,1360,1,FALSE
ENSG00000104723,TUSC3,1360.2083333333333,24,TRUE
ENSG00000178773,CPNE7,1360.9,10,TRUE
ENSG00000008394,MGST1,1361,25,TRUE
ENSG00000185950,IRS2,1361.448275862069,29,TRUE
ENSG00000119865,CNRIP1,1361.5925925925926,27,TRUE
ENSG00000120738,EGR1,1362.6842105263158,19,TRUE
ENSG00000168959,GRM5,1363.1304347826087,23,TRUE
ENSG00000140391,TSPAN3,1365.0333333333333,30,TRUE
ENSG00000157064,NMNAT2,1365.64,25,TRUE
ENSG00000106211,HSPB1,1366.3,30,TRUE
ENSG00000140848,CPNE2,1366.5,2,FALSE
ENSG00000247556,OIP5-AS1,1367.4,30,TRUE
ENSG00000171604,CXXC5,1367.7333333333333,30,TRUE
ENSG00000177301,KCNA2,1368.1818181818182,22,TRUE
ENSG00000239672,NME1,1369,26,TRUE
ENSG00000178951,ZBTB7A,1370.1,30,TRUE
ENSG00000164091,WDR82,1370.551724137931,29,TRUE
ENSG00000136750,GAD2,1371.0740740740741,27,TRUE
ENSG00000244242,IFITM10,1371.25,8,TRUE
ENSG00000177879,AP3S1,1371.5384615384614,26,TRUE
ENSG00000139737,SLAIN1,1371.857142857143,14,TRUE
ENSG00000267855,NDUFA7,1373.5384615384614,26,TRUE
ENSG00000184156,KCNQ3,1373.6521739130435,23,TRUE
ENSG00000117450,PRDX1,1373.7,30,TRUE
ENSG00000138107,ACTR1A,1374.5357142857142,28,TRUE
ENSG00000125691,RPL23,1375.258064516129,31,TRUE
ENSG00000067191,CACNB1,1375.8846153846155,26,TRUE
ENSG00000133424,LARGE1,1377.608695652174,23,TRUE
ENSG00000132475,H3F3B,1378.0333333333333,30,TRUE
ENSG00000225465,RFPL1S,1378.16,25,TRUE
ENSG00000118816,CCNI,1378.2666666666667,30,TRUE
ENSG00000114861,FOXP1,1379.9166666666667,12,TRUE
ENSG00000185658,BRWD1,1380.1785714285713,28,TRUE
ENSG00000115738,ID2,1382,25,TRUE
ENSG00000087470,DNM1L,1382.3793103448277,29,TRUE
ENSG00000122359,ANXA11,1383.2592592592594,27,TRUE
ENSG00000135625,EGR4,1384.5,4,FALSE
ENSG00000091972,CD200,1385.0833333333333,24,TRUE
ENSG00000122966,CIT,1386.142857142857,21,TRUE
ENSG00000156052,GNAQ,1388.3793103448277,29,TRUE
ENSG00000131018,SYNE1,1388.7241379310344,29,TRUE
ENSG00000116857,TMEM9,1388.896551724138,29,TRUE
ENSG00000141750,STAC2,1392,1,FALSE
ENSG00000165949,IFI27,1392.7407407407406,27,TRUE
ENSG00000100302,RASD2,1395,3,FALSE
ENSG00000204217,BMPR2,1395,26,TRUE
ENSG00000167535,CACNB3,1395.2173913043478,23,TRUE
ENSG00000146469,VIP,1395.6315789473683,19,TRUE
ENSG00000100346,CACNA1I,1396,1,FALSE
ENSG00000101182,PSMA7,1397.2142857142858,28,TRUE
ENSG00000172466,ZNF24,1398,1,FALSE
ENSG00000085832,EPS15,1398.148148148148,27,TRUE
ENSG00000099864,PALM,1398.4,30,TRUE
ENSG00000254772,EEF1G,1399.1333333333334,30,TRUE
ENSG00000141759,TXNL4A,1399.7142857142858,28,TRUE
ENSG00000105245,NUMBL,1401,22,TRUE
ENSG00000133687,TMTC1,1401.75,4,FALSE
ENSG00000088538,DOCK3,1402.5384615384614,26,TRUE
ENSG00000272636,DOC2B,1402.6666666666667,6,TRUE
ENSG00000172201,ID4,1403.0526315789473,19,TRUE
ENSG00000176697,BDNF,1405.6666666666667,3,FALSE
ENSG00000140740,UQCRC2,1406.2857142857142,28,TRUE
ENSG00000118200,CAMSAP2,1407.3,30,TRUE
ENSG00000105419,MEIS3,1407.88,25,TRUE
ENSG00000169282,KCNAB1,1410.25,20,TRUE
ENSG00000157557,ETS2,1410.4545454545455,22,TRUE
ENSG00000175899,A2M,1410.8333333333333,30,TRUE
ENSG00000100412,ACO2,1411.2333333333333,30,TRUE
ENSG00000254999,BRK1,1411.7931034482758,29,TRUE
ENSG00000130985,UBA1,1412.2758620689656,29,TRUE
ENSG00000018189,RUFY3,1412.4137931034484,29,TRUE
ENSG00000146426,TIAM2,1415.75,4,FALSE
ENSG00000132702,HAPLN2,1416.2,10,TRUE
ENSG00000132932,ATP8A2,1416.7391304347825,23,TRUE
ENSG00000106538,RARRES2,1418.5,6,TRUE
ENSG00000092820,EZR,1418.5925925925926,27,TRUE
ENSG00000115380,EFEMP1,1420,11,TRUE
ENSG00000080503,SMARCA2,1420.357142857143,28,TRUE
ENSG00000026559,KCNG1,1420.4736842105262,19,TRUE
ENSG00000178974,FBXO34,1422.7058823529412,17,TRUE
ENSG00000234906,APOC2,1423,1,FALSE
ENSG00000135439,AGAP2,1423.3793103448277,29,TRUE
ENSG00000119280,C1orf198,1423.5,4,FALSE
ENSG00000273018,FAM106A,1424,2,FALSE
ENSG00000048991,R3HDM1,1424.4166666666667,24,TRUE
ENSG00000219438,TAFA5,1425.36,25,TRUE
ENSG00000109654,TRIM2,1426.2666666666667,30,TRUE
ENSG00000114942,EEF1B2,1426.9354838709678,31,TRUE
ENSG00000105088,OLFM2,1427.3478260869565,23,TRUE
ENSG00000167792,NDUFV1,1427.655172413793,29,TRUE
ENSG00000103540,CCP110,1428,7,TRUE
ENSG00000196277,GRM7,1429.3333333333333,3,FALSE
ENSG00000137312,FLOT1,1430.6206896551723,29,TRUE
ENSG00000159692,CTBP1,1431.2068965517242,29,TRUE
ENSG00000186716,BCR,1431.2068965517242,29,TRUE
ENSG00000149313,AASDHPPT,1431.7692307692307,26,TRUE
ENSG00000082014,SMARCD3,1432.1153846153845,26,TRUE
ENSG00000138069,RAB1A,1432.6666666666667,27,TRUE
ENSG00000154529,CNTNAP3B,1433,1,FALSE
ENSG00000177519,RPRM,1435,1,FALSE
ENSG00000166598,HSP90B1,1436.7,30,TRUE
ENSG00000135404,CD63,1437.8333333333333,30,TRUE
ENSG00000132432,SEC61G,1437.9259259259259,27,TRUE
ENSG00000179542,SLITRK4,1439.7391304347825,23,TRUE
ENSG00000114631,PODXL2,1441.111111111111,27,TRUE
ENSG00000085365,SCAMP1,1444.5,28,TRUE
ENSG00000145242,EPHA5,1444.6470588235295,17,TRUE
ENSG00000108176,DNAJC12,1448.111111111111,18,TRUE
ENSG00000110958,PTGES3,1448.2666666666667,30,TRUE
ENSG00000135643,KCNMB4,1448.5925925925926,27,TRUE
ENSG00000136895,GARNL3,1449,1,FALSE
ENSG00000170584,NUDCD2,1449,1,FALSE
ENSG00000172889,EGFL7,1449.423076923077,26,TRUE
ENSG00000163466,ARPC2,1449.4285714285713,28,TRUE
ENSG00000149557,FEZ1,1449.8333333333333,30,TRUE
ENSG00000070756,PABPC1,1449.8666666666666,30,TRUE
ENSG00000144815,NXPE3,1450,1,FALSE
ENSG00000147571,CRH,1450.1666666666667,6,TRUE
ENSG00000197959,DNM3,1451.36,25,TRUE
ENSG00000100664,EIF5,1451.5666666666666,30,TRUE
ENSG00000145934,TENM2,1453.642857142857,14,TRUE
ENSG00000124406,ATP8A1,1455.5357142857142,28,TRUE
ENSG00000072041,SLC6A15,1456.5882352941176,17,TRUE
ENSG00000164398,ACSL6,1456.7241379310344,29,TRUE
ENSG00000158301,GPRASP2,1456.7826086956522,23,TRUE
ENSG00000138071,ACTR2,1456.9285714285713,28,TRUE
ENSG00000132561,MATN2,1458,1,FALSE
ENSG00000203685,STUM,1459.0454545454545,22,TRUE
ENSG00000182175,RGMA,1459.5,10,TRUE
ENSG00000136193,SCRN1,1459.9642857142858,28,TRUE
ENSG00000260878,AC104072.1,1460.2222222222222,9,TRUE
ENSG00000138698,RAP1GDS1,1461.8461538461538,26,TRUE
ENSG00000144485,HES6,1463,2,FALSE
ENSG00000144119,C1QL2,1465,1,FALSE
ENSG00000112902,SEMA5A,1465.3333333333333,3,FALSE
ENSG00000178127,NDUFV2,1466,26,TRUE
ENSG00000156113,KCNMA1,1466.1785714285713,28,TRUE
ENSG00000198832,SELENOM,1466.4,30,TRUE
ENSG00000085063,CD59,1466.6333333333334,30,TRUE
ENSG00000115641,FHL2,1469,1,FALSE
ENSG00000054523,KIF1B,1469.5333333333333,30,TRUE
ENSG00000137100,DCTN3,1472.5416666666667,24,TRUE
ENSG00000049759,NEDD4L,1472.8461538461538,26,TRUE
ENSG00000074416,MGLL,1473.2592592592594,27,TRUE
ENSG00000101298,SNPH,1473.5185185185185,27,TRUE
ENSG00000164112,TMEM155,1474.111111111111,9,TRUE
ENSG00000149571,KIRREL3,1474.3333333333333,3,FALSE
ENSG00000148660,CAMK2G,1474.5,28,TRUE
ENSG00000070831,CDC42,1478.5666666666666,30,TRUE
ENSG00000065978,YBX1,1479.4444444444443,18,TRUE
ENSG00000181790,ADGRB1,1479.7916666666667,24,TRUE
ENSG00000165119,HNRNPK,1480.3666666666666,30,TRUE
ENSG00000163932,PRKCD,1481.5,2,FALSE
ENSG00000157851,DPYSL5,1482,2,FALSE
ENSG00000179010,MRFAP1,1484.7,30,TRUE
ENSG00000184226,PCDH9,1485.7666666666667,30,TRUE
ENSG00000068366,ACSL4,1485.8076923076924,26,TRUE
ENSG00000099814,CEP170B,1485.857142857143,28,TRUE
ENSG00000183044,ABAT,1487.103448275862,29,TRUE
ENSG00000185046,ANKS1B,1487.9333333333334,30,TRUE
ENSG00000159377,PSMB4,1488.5172413793102,29,TRUE
ENSG00000126709,IFI6,1488.7857142857142,28,TRUE
ENSG00000204628,RACK1,1489.3870967741937,31,TRUE
ENSG00000134873,CLDN10,1492.875,16,TRUE
ENSG00000130731,METTL26,1493.392857142857,28,TRUE
ENSG00000165637,VDAC2,1494.7857142857142,28,TRUE
ENSG00000008952,SEC62,1494.967741935484,31,TRUE
ENSG00000107223,EDF1,1495.6666666666667,30,TRUE
ENSG00000130723,PRRC2B,1495.896551724138,29,TRUE
ENSG00000122862,SRGN,1496.25,4,FALSE
ENSG00000143786,CNIH3,1497,2,FALSE
ENSG00000141425,RPRD1A,1497.4827586206898,29,TRUE
ENSG00000137801,THBS1,1498,1,FALSE
ENSG00000015676,NUDCD3,1498.5172413793102,29,TRUE
ENSG00000120438,TCP1,1499.5384615384614,26,TRUE
ENSG00000159388,BTG2,1501,2,FALSE
ENSG00000153291,SLC25A27,1502,3,FALSE
ENSG00000088367,EPB41L1,1502.2068965517242,29,FALSE
ENSG00000068912,ERLEC1,1502.423076923077,26,FALSE
