Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000143761,ARF1,287,-0.3072,617,1.03683,333,-0.0628,288,-0.3032,396,0.23224,271,-0.3998,227,-0.6839
ENSG00000162910,MRPL55,70,-0.5070,118,0.37380,96,0.01781,107,0.20256,89,-0.0994,125,0.47706,59,-0.7670
ENSG00000143774,GUK1,631,-0.4252,644,-0.3925,821,0.00916,703,-0.2496,658,-0.3584,1155,0.60335,1105,0.52322
ENSG00000168159,RNF187,207,-0.6283,376,0.36173,179,-0.8646,244,-0.3679,408,0.50650,435,0.61936,283,-0.1224
ENSG00000168118,RAB4A,69,-0.6254,67,-0.6714,116,0.22857,169,0.90259,107,0.08152,96,-0.0969,87,-0.2611
ENSG00000154429,CCSAP,77,-0.0083,152,1.22231,43,-0.9571,49,-0.7523,70,-0.1633,81,0.06492,71,-0.1478
ENSG00000069248,NUP133,28,-0.2230,34,0.06249,40,0.35247,52,0.81683,20,-0.7991,23,-0.5645,31,-0.0860
ENSG00000143641,GALNT2,18,-1.4636,58,0.42719,56,0.36102,81,1.02848,28,-0.7558,64,0.58669,12,-2.0046
ENSG00000177614,PGBD5,160,-0.1762,361,1.29718,122,-0.6138,144,-0.3494,163,-0.1396,155,-0.2206,137,-0.4245
ENSG00000135744,AGT,282,-0.8164,195,-1.3855,964,1.33030,1193,1.78874,325,-0.5915,148,-1.8029,155,-1.7360
ENSG00000119280,C1orf198,64,-0.1119,37,-0.9626,117,0.95963,67,-0.0349,77,0.20390,42,-0.7763,73,0.11795
ENSG00000173409,ARV1,36,0.00898,48,0.50379,27,-0.4190,45,0.39982,56,0.81266,22,-0.7566,14,-1.4392
ENSG00000116906,GNPAT,55,-0.2539,78,0.31790,81,0.39054,82,0.42396,60,-0.1219,60,-0.1139,34,-0.9976
ENSG00000135766,EGLN1,64,-0.6109,75,-0.3422,92,-0.0102,125,0.52062,121,0.46891,83,-0.1724,87,-0.1048
ENSG00000116918,TSNAX,58,-0.1645,97,0.71036,57,-0.2024,70,0.14647,67,0.05351,41,-0.7363,61,-0.0872
ENSG00000135778,NTPCR,96,0.65721,52,-0.3799,38,-0.8856,51,-0.4127,82,0.38325,72,0.14131,69,0.08790
ENSG00000135749,PCNX2,21,-2.2179,125,0.56515,48,-1.0237,81,-0.1813,169,1.13066,96,0.09780,92,0.02476
ENSG00000135750,KCNK1,44,-0.9454,229,2.07314,41,-1.0542,68,-0.2474,50,-0.7255,50,-0.7538,71,-0.1678
ENSG00000168275,COA6,48,-0.2140,69,0.39903,42,-0.4432,57,0.05621,98,1.03308,29,-1.0195,41,-0.4759
ENSG00000168264,IRF2BP2,166,0.80561,87,-0.3162,122,0.25484,92,-0.2244,96,-0.1535,92,-0.2282,81,-0.4202
ENSG00000173726,TOMM20,269,0.12039,493,1.22998,191,-0.4439,149,-0.8443,194,-0.4253,277,0.17066,181,-0.5359
ENSG00000054267,ARID4B,138,0.63382,93,-0.0428,56,-0.8606,61,-0.7360,120,0.38742,75,-0.4044,127,0.48750
ENSG00000152904,GGPS1,46,0.20903,30,-0.5004,39,-0.0516,31,-0.4129,35,-0.2308,67,0.88131,35,-0.2352
ENSG00000168243,GNG4,46,0.38549,39,0.10691,30,-0.3379,19,-1.0211,26,-0.5551,56,0.75698,40,0.13834
ENSG00000077585,GPR137B,50,-0.4913,33,-1.1383,99,0.66103,94,0.56395,67,-0.0187,83,0.34369,48,-0.5606
ENSG00000116977,LGALS8,22,-0.7722,68,1.10597,16,-1.2859,41,0.18256,41,0.18708,45,0.37135,22,-0.8031
ENSG00000198626,RYR2,37,-1.3452,152,1.01721,36,-1.3921,61,-0.5659,84,-0.0420,112,0.46069,120,0.57952
ENSG00000270188,MTRNR2L11,1,-4.9139,16,-1.2082,59,0.95993,20,-0.8725,17,-1.1159,50,0.64313,78,1.50428
ENSG00000133019,CHRM3,21,-1.4688,111,1.31683,22,-1.4310,45,-0.2856,52,-0.0428,81,0.70750,44,-0.3152
ENSG00000155816,FMN2,31,-1.1485,39,-0.8299,57,-0.2170,175,1.91259,64,-0.0212,42,-0.6763,44,-0.6189
ENSG00000182901,RGS7,9,-2.5891,79,0.80407,18,-1.5962,40,-0.3490,52,0.08709,111,1.47490,39,-0.3922
ENSG00000091483,FH,70,0.54498,70,0.55526,76,0.70632,59,0.26601,35,-0.6112,20,-1.4363,25,-1.1350
ENSG00000143702,CEP170,97,0.62405,77,0.20409,36,-0.9979,54,-0.3874,81,0.30010,85,0.38385,45,-0.6563
ENSG00000054282,SDCCAG8,168,1.25229,44,-1.0387,73,-0.2248,70,-0.3028,73,-0.2213,73,-0.2315,87,0.05440
ENSG00000117020,AKT3,167,0.33693,173,0.39279,127,-0.1315,82,-0.8306,104,-0.4621,154,0.19329,155,0.20162
ENSG00000179456,ZBTB18,60,-2.0533,496,1.46794,120,-1.0077,201,-0.1827,249,0.18052,263,0.27084,180,-0.3596
ENSG00000035687,ADSS,33,-0.0699,65,1.14446,26,-0.4358,31,-0.1573,20,-0.8683,36,0.07577,29,-0.2764
ENSG00000203667,COX20,174,-0.2863,105,-1.0846,293,0.60168,196,-0.0900,200,-0.0600,212,0.04224,269,0.44909
ENSG00000153187,HNRNPU,253,0.07902,290,0.31322,209,-0.2425,253,0.07568,252,0.06905,236,-0.0383,198,-0.3251
ENSG00000162852,CNST,6,-2.6895,54,0.75311,26,-0.4854,17,-1.0994,70,1.27445,32,-0.1427,39,0.17620
ENSG00000143653,SCCPDH,48,-0.4548,75,0.28605,59,-0.1223,86,0.53528,91,0.62396,39,-0.7608,45,-0.5619
ENSG00000035115,SH3YL1,57,0.60696,40,-0.0086,28,-0.5966,40,-0.0095,52,0.43485,43,0.11249,22,-0.9870
ENSG00000143727,ACP1,21,-1.5381,66,0.25437,41,-0.5366,79,0.55091,58,0.03785,95,0.89293,39,-0.6150
ENSG00000186487,MYT1L,88,-0.5404,240,1.22040,60,-1.1403,110,-0.1702,102,-0.2976,129,0.09688,126,0.05377
ENSG00000032389,EIPR1,10,-2.2615,103,1.50946,34,-0.4876,54,0.30357,38,-0.2788,45,-0.0262,34,-0.4861
ENSG00000171853,TRAPPC12,24,-0.6019,49,0.56607,31,-0.2463,43,0.30715,24,-0.6570,35,-0.0061,43,0.30825
ENSG00000182551,ADI1,149,0.21243,71,-0.9863,242,1.08661,145,0.15944,160,0.32682,66,-1.1120,90,-0.6219
ENSG00000171863,RPS7,1060,0.68322,403,-0.9332,829,0.24683,522,-0.5229,588,-0.3286,713,-0.0092,905,0.40045
ENSG00000151692,RNF144A,20,-0.4122,51,1.16306,27,0.05827,43,0.87612,12,-1.2267,13,-1.0650,17,-0.6749
ENSG00000115738,ID2,91,-0.5897,81,-0.7681,212,0.86497,280,1.40924,125,-0.0689,52,-1.4380,69,-1.0105
ENSG00000134313,KIDINS220,115,-0.2979,197,0.62118,123,-0.1871,130,-0.1067,129,-0.1132,135,-0.0389,137,-0.0131
ENSG00000143797,MBOAT2,6,-3.6643,67,0.03316,81,0.34301,83,0.39544,91,0.55667,82,0.37741,52,-0.3997
ENSG00000151693,ASAP2,26,-0.6751,25,-0.7213,72,1.06711,75,1.15761,31,-0.3926,18,-1.2018,28,-0.5280
ENSG00000119185,ITGB1BP1,62,-0.1874,56,-0.3500,39,-0.9402,54,-0.4154,103,0.67603,102,0.64786,73,0.06350
ENSG00000134330,IAH1,40,-0.2541,39,-0.2971,20,-1.3290,41,-0.2443,92,1.20945,64,0.53835,33,-0.5960
ENSG00000134308,YWHAQ,232,-0.2663,422,0.76764,251,-0.1365,251,-0.1366,262,-0.0646,211,-0.4228,278,0.03586
ENSG00000115756,HPCAL1,117,-0.7904,590,2.24916,90,-1.1890,82,-1.3415,156,-0.3310,129,-0.6332,168,-0.2066
ENSG00000115758,ODC1,17,-0.6138,42,0.84755,33,0.41205,34,0.49639,11,-1.3503,6,-2.1036,36,0.58963
ENSG00000143870,PDIA6,130,0.41241,98,-0.0598,114,0.19127,134,0.47514,91,-0.1852,86,-0.2828,60,-0.8563
ENSG00000162975,KCNF1,18,-1.8652,96,0.79878,44,-0.5108,42,-0.5953,71,0.28028,86,0.60257,67,0.16142
ENSG00000134318,ROCK2,218,0.38368,283,0.85178,79,-1.2627,118,-0.6398,136,-0.4078,216,0.36826,171,-0.0347
ENSG00000169006,NTSR2,102,-0.7982,92,-0.9630,331,1.23838,194,0.25433,196,0.27278,115,-0.6080,140,-0.2959
ENSG00000134324,LPIN1,56,-0.7699,81,-0.1693,148,0.89077,129,0.64217,126,0.59409,34,-1.5006,52,-0.8854
ENSG00000071575,TRIB2,55,0.24873,67,0.61532,44,-0.1188,39,-0.3096,34,-0.5360,41,-0.2403,50,0.11593
ENSG00000162981,LRATD1,36,-0.3308,116,1.82597,14,-1.7457,39,-0.2324,32,-0.5506,30,-0.6270,44,-0.0290
ENSG00000151779,NBAS,35,-0.3561,57,0.46811,31,-0.5493,56,0.46206,67,0.77032,33,-0.4460,23,-0.9757
ENSG00000079785,DDX1,61,-0.6452,120,0.47998,115,0.41388,84,-0.1216,97,0.11424,84,-0.1338,73,-0.3469
ENSG00000197872,FAM49A,96,-1.1360,369,1.15691,148,-0.4468,158,-0.3362,223,0.23290,218,0.19608,148,-0.4477
ENSG00000163032,VSNL1,177,-1.7437,1370,1.79522,311,-0.8736,373,-0.5884,494,-0.1305,508,-0.0814,503,-0.0978
ENSG00000068697,LAPTM4A,282,0.57285,100,-1.1385,267,0.47105,356,1.00469,241,0.29605,94,-1.2245,80,-1.4836
ENSG00000055917,PUM2,114,-0.0395,133,0.22206,66,-0.9282,135,0.24476,103,-0.2113,147,0.39296,120,0.04673
ENSG00000143878,RHOB,379,0.86193,147,-0.7466,361,0.77468,309,0.49263,192,-0.3162,121,-1.0553,119,-1.0810
ENSG00000119782,FKBP1B,15,-2.1764,125,1.28045,26,-1.3850,30,-1.1219,102,0.89056,74,0.31339,59,-0.0638
ENSG00000115128,SF3B6,125,-0.1186,124,-0.1365,191,0.61246,76,-0.9229,231,0.96758,105,-0.4096,88,-0.6820
ENSG00000219626,FAM228B,45,0.31945,21,-0.8796,58,0.77858,34,-0.1395,17,-1.2251,49,0.47673,35,-0.0800
ENSG00000198399,ITSN2,82,0.27310,76,0.14506,33,-1.1866,55,-0.3712,76,0.16435,75,0.12731,89,0.42629
ENSG00000084676,NCOA1,72,-0.8629,168,0.54926,100,-0.3315,145,0.28843,146,0.30206,116,-0.0912,109,-0.1811
ENSG00000184924,PTRHD1,38,-0.5326,37,-0.5606,80,0.72424,76,0.63409,39,-0.4796,29,-0.9233,69,0.45732
ENSG00000138031,ADCY3,68,0.83790,63,0.68416,42,0.00803,39,-0.1401,43,0.01596,13,-1.7877,28,-0.6827
ENSG00000084710,EFR3B,55,-1.4408,157,0.24676,144,0.09917,140,0.04335,169,0.37439,166,0.33523,122,-0.1884
ENSG00000138101,DTNB,14,-2.9329,166,1.01370,62,-0.6709,90,-0.0690,122,0.44486,103,0.15448,101,0.12289
ENSG00000084731,KIF3C,57,-2.4434,417,0.71602,175,-0.7487,261,-0.0980,343,0.36505,395,0.61575,291,0.08480
ENSG00000084733,RAB10,103,-0.2977,120,-0.0507,158,0.42657,145,0.27737,130,0.08965,115,-0.1114,92,-0.4815
ENSG00000157833,GAREM2,29,-1.2374,31,-1.1650,122,1.15644,120,1.13093,70,0.14858,37,-0.8821,39,-0.7947
ENSG00000084754,HADHA,174,0.44127,72,-1.0107,128,-0.0791,173,0.43674,145,0.13111,104,-0.4248,145,0.12658
ENSG00000138029,HADHB,71,-1.5109,78,-1.3575,299,0.86506,229,0.38508,267,0.65324,140,-0.4436,199,0.14059
ENSG00000138018,SELENOI,57,0.08477,102,1.14416,30,-0.9608,36,-0.6448,60,0.18002,51,-0.0824,42,-0.4229
ENSG00000213699,SLC35F6,11,-1.5552,46,0.71972,48,0.82750,50,0.89579,9,-1.7959,31,0.07279,15,-1.1234
ENSG00000084764,MAPRE3,94,-1.3863,466,1.33976,147,-0.6867,181,-0.3524,302,0.51192,198,-0.2056,182,-0.3479
ENSG00000228474,OST4,251,-0.4524,236,-0.5567,460,0.57017,304,-0.1419,408,0.35867,263,-0.3826,395,0.30375
ENSG00000138028,CGREF1,25,-0.6832,59,0.74589,26,-0.6308,25,-0.6959,62,0.85424,22,-0.8476,48,0.40481
ENSG00000138073,PREB,80,0.97110,44,-0.0955,26,-0.8898,37,-0.3453,57,0.35171,43,-0.0998,36,-0.4265
ENSG00000138085,ATRAID,148,1.39697,38,-0.9486,79,0.23247,90,0.44944,46,-0.6672,24,-1.6399,58,-0.2813
ENSG00000115194,SLC30A3,4,-4.2412,205,2.06557,28,-1.4668,72,0.03348,36,-1.0867,102,0.63838,49,-0.6015
ENSG00000115204,MPV17,8,-2.6286,45,-0.1178,74,0.74324,66,0.51690,71,0.65658,26,-1.0186,49,0.03499
ENSG00000115234,SNX17,93,-0.1729,100,-0.0463,118,0.22606,102,-0.0100,103,-0.0078,136,0.47028,70,-0.6284
ENSG00000115241,PPM1G,45,-0.2965,89,0.86174,48,-0.2109,72,0.47513,40,-0.5169,45,-0.3000,42,-0.4236
ENSG00000115216,NRBP1,60,0.04237,74,0.41667,45,-0.4410,70,0.31326,41,-0.5865,75,0.42334,44,-0.4603
ENSG00000115226,FNDC4,21,-1.4530,33,-0.7474,75,0.62163,49,-0.1038,48,-0.1387,92,0.99072,49,-0.1113
ENSG00000243943,ZNF512,31,-0.0398,30,-0.1198,25,-0.4191,33,0.03907,41,0.40472,40,0.37929,25,-0.4086
ENSG00000119760,SUPT7L,53,0.94412,51,0.85169,34,0.12782,24,-0.4095,24,-0.4273,19,-0.7799,13,-1.3423
ENSG00000163798,SLC4A1AP,34,-0.2530,62,0.74830,36,-0.1953,32,-0.3433,35,-0.2133,29,-0.5299,52,0.45737
ENSG00000243147,MRPL33,153,0.48829,79,-0.6086,140,0.33397,84,-0.5169,123,0.10355,133,0.24225,95,-0.3240
ENSG00000158019,BABAM2,27,-0.4603,53,0.71160,31,-0.2126,29,-0.3245,56,0.78267,34,-0.0648,18,-1.0592
ENSG00000213639,PPP1CB,167,-0.9014,421,0.63655,298,0.03338,284,-0.0500,341,0.26299,279,-0.0764,255,-0.2253
ENSG00000115295,CLIP4,29,-0.9931,88,0.84296,51,-0.1205,75,0.54782,61,0.19876,40,-0.4988,37,-0.6226
ENSG00000119801,YPEL5,109,-0.0589,169,0.70052,94,-0.2983,101,-0.1826,116,0.04981,118,0.07792,83,-0.5093
ENSG00000013016,EHD3,89,-0.5317,210,0.95327,53,-1.3222,94,-0.4447,140,0.22840,147,0.31043,126,0.04177
ENSG00000162961,DPY30,46,-0.2856,69,0.40192,64,0.27403,43,-0.3852,35,-0.7076,75,0.54664,50,-0.1579
ENSG00000021574,SPAST,41,0.50344,44,0.64995,24,-0.3671,43,0.60145,10,-1.6870,28,-0.1441,22,-0.5057
ENSG00000119820,YIPF4,82,-0.6942,137,0.14962,114,-0.1583,115,-0.1437,118,-0.1111,170,0.52628,143,0.21724
ENSG00000115760,BIRC6,53,0.50502,51,0.41891,36,-0.1549,37,-0.1390,20,-1.0906,55,0.55396,26,-0.6556
ENSG00000119812,FAM98A,23,-0.8238,54,0.55440,53,0.54048,24,-0.7904,41,0.07940,45,0.27042,32,-0.3280
ENSG00000260025,CRIM1-DT,45,-0.0674,38,-0.3209,51,0.15234,47,0.00069,56,0.31670,42,-0.1689,47,0.02340
ENSG00000150938,CRIM1,209,1.47781,79,-0.2833,50,-1.0173,123,0.46479,107,0.21182,41,-1.3204,49,-1.0379
ENSG00000171055,FEZ2,22,-1.9730,88,0.22761,134,0.97463,70,-0.1696,89,0.24960,77,0.00168,60,-0.4044
ENSG00000115808,STRN,9,-1.7595,34,0.22086,32,0.13787,43,0.61808,29,-0.0404,25,-0.3014,36,0.32978
ENSG00000055332,EIF2AK2,147,1.25627,70,-0.0800,68,-0.1420,77,0.08244,53,-0.5280,35,-1.1797,65,-0.2132
ENSG00000218739,CEBPZOS,73,0.10856,76,0.19211,54,-0.3789,75,0.16235,71,0.07638,38,-0.9399,90,0.46979
ENSG00000115816,CEBPZ,11,-1.4479,36,0.37068,17,-0.8663,49,0.94921,21,-0.5061,30,0.06335,37,0.44156
ENSG00000119787,ATL2,25,-0.6136,57,0.80848,31,-0.2247,80,1.47334,21,-0.8513,20,-0.9625,18,-1.1185
ENSG00000143889,HNRNPLL,42,0.09745,57,0.62681,28,-0.5813,39,-0.0369,33,-0.2871,32,-0.3392,47,0.27105
ENSG00000115875,SRSF7,64,0.21392,58,0.05362,42,-0.4960,24,-1.3468,99,0.99168,70,0.36066,39,-0.6147
ENSG00000188010,MORN2,59,0.09766,40,-0.5192,56,0.00252,44,-0.3720,39,-0.5734,96,0.97235,54,-0.0318
ENSG00000011566,MAP4K3,47,0.38870,62,0.87781,35,-0.1061,39,0.06031,23,-0.8089,32,-0.2502,25,-0.6751
ENSG00000231312,MAP4K3-DT,17,-1.0474,46,0.63168,29,-0.1678,29,-0.1409,18,-0.9057,34,0.07006,52,0.83395
ENSG00000152154,TMEM178A,22,-2.1437,169,1.13877,62,-0.6078,64,-0.5412,134,0.70689,75,-0.2849,100,0.18890
ENSG00000183023,SLC8A1,78,-0.6451,156,0.50530,97,-0.3079,112,-0.0706,125,0.11878,138,0.29589,109,-0.1112
ENSG00000115944,COX7A2L,58,-1.2479,188,0.69835,87,-0.6145,121,-0.0704,186,0.67327,112,-0.2012,132,0.08044
ENSG00000057935,MTA3,24,-1.2474,95,1.01208,41,-0.4451,70,0.45845,33,-0.7612,74,0.56096,38,-0.5762
ENSG00000152518,ZFP36L2,99,0.70057,16,-2.1589,91,0.54690,159,1.63856,56,-0.2825,14,-2.4303,29,-1.3111
ENSG00000138095,LRPPRC,51,-0.6291,104,0.55440,84,0.17677,76,0.00546,81,0.11189,75,-0.0173,58,-0.4278
ENSG00000138032,PPM1B,23,-1.7772,83,0.22781,66,-0.1641,100,0.55406,77,0.09761,104,0.62381,55,-0.4526
ENSG00000138078,PREPL,105,-1.8278,805,1.63865,202,-0.8258,351,0.07207,323,-0.0679,289,-0.2497,279,-0.3122
ENSG00000171132,PRKCE,18,-2.3508,182,1.48151,33,-1.4271,63,-0.4145,101,0.35984,99,0.33456,75,-0.1397
ENSG00000116016,EPAS1,467,1.57772,55,-2.0125,223,0.17983,200,-0.0024,169,-0.2856,161,-0.3624,128,-0.7247
ENSG00000119729,RHOQ,64,-0.5536,51,-0.9263,107,0.28497,118,0.46275,152,0.92533,69,-0.4456,71,-0.3968
ENSG00000119878,CRIPT,36,-0.6185,49,-0.1028,42,-0.3503,57,0.14239,75,0.62731,56,0.13415,50,-0.0656
ENSG00000180398,MCFD2,60,-0.1556,69,0.07212,40,-0.8143,73,0.16103,79,0.30161,60,-0.1550,82,0.36285
ENSG00000143933,CALM2,1122,-0.4759,2560,0.95485,1147,-0.4401,1481,-0.0192,1585,0.09574,1133,-0.4596,1456,-0.0469
ENSG00000184261,KCNK12,44,-0.6401,57,-0.2163,51,-0.3983,49,-0.4590,104,0.82406,94,0.63484,57,-0.2341
ENSG00000138081,FBXO11,92,0.45033,126,1.02568,65,-0.1390,60,-0.2818,32,-1.2606,74,0.07573,47,-0.6720
ENSG00000179915,NRXN1,202,-0.5962,411,0.60498,257,-0.2046,283,-0.0447,366,0.39455,294,0.02015,221,-0.4501
ENSG00000115239,ASB3,5,-3.3475,62,0.50471,70,0.71974,86,1.09460,52,0.19986,20,-1.3352,30,-0.7155
ENSG00000068912,ERLEC1,60,-0.7404,144,0.72695,93,-0.0286,75,-0.3763,136,0.62819,95,0.00342,60,-0.7379
ENSG00000170634,ACYP2,65,-1.3039,91,-0.7804,161,0.14665,172,0.25970,200,0.52104,163,0.16319,182,0.35715
ENSG00000115306,SPTBN1,605,-0.1902,713,0.08685,617,-0.1563,512,-0.4617,467,-0.6079,1157,0.95187,672,-0.0132
ENSG00000115310,RTN4,598,-0.4906,1765,1.45009,600,-0.4850,663,-0.3234,654,-0.3451,672,-0.3006,687,-0.2631
ENSG00000143947,RPS27A,2014,0.44388,732,-1.2096,1585,0.03051,1099,-0.5707,1772,0.22051,1376,-0.2056,2318,0.69707
ENSG00000115355,CCDC88A,389,0.82183,233,-0.0792,229,-0.1089,154,-0.7500,274,0.19389,204,-0.2978,227,-0.1240
ENSG00000163001,CFAP36,136,0.66348,111,0.31121,55,-0.8378,81,-0.2333,58,-0.7498,115,0.36899,93,0.00208
ENSG00000275052,PPP4R3B,22,-1.2427,50,0.08371,56,0.25526,61,0.40145,51,0.09046,42,-0.2195,54,0.21214
ENSG00000115380,EFEMP1,50,-1.9603,51,-1.9293,310,1.03407,604,2.56257,86,-1.1244,59,-1.7076,57,-1.7611
ENSG00000055813,CCDC85A,21,-0.6055,56,1.07036,17,-0.9729,19,-0.7431,37,0.30573,40,0.44558,25,-0.3255
ENSG00000119866,BCL11A,10,-2.6143,108,1.14289,26,-1.2175,85,0.69327,44,-0.4135,67,0.27471,58,0.04028
ENSG00000237651,C2orf74,39,-1.1056,77,-0.0344,87,0.18045,78,-0.0029,71,-0.1746,134,0.94231,63,-0.3528
ENSG00000115464,USP34,120,0.96389,73,0.08724,77,0.17988,50,-0.5375,50,-0.5454,54,-0.4278,63,-0.1614
ENSG00000082898,XPO1,71,-0.2773,89,0.09759,112,0.49215,143,0.93985,56,-0.6682,42,-1.0934,75,-0.1803
ENSG00000115484,CCT4,49,-0.9850,99,0.15755,123,0.53817,109,0.32088,97,0.12936,90,-0.0067,64,-0.5543
ENSG00000173163,COMMD1,31,-0.1220,34,0.01063,40,0.28812,31,-0.1594,47,0.55296,31,-0.1313,23,-0.6511
ENSG00000115504,EHBP1,73,0.49695,64,0.26517,48,-0.2139,58,0.09167,43,-0.4058,44,-0.3468,53,-0.0501
ENSG00000014641,MDH1,75,-1.5004,333,0.96169,228,0.27120,262,0.51674,150,-0.4206,165,-0.2687,145,-0.4751
ENSG00000169764,UGP2,102,-0.7279,133,-0.3025,214,0.51095,202,0.40623,196,0.35550,128,-0.3559,140,-0.2130
ENSG00000119844,AFTPH,42,0.32825,61,1.02064,22,-0.7198,37,0.11546,21,-0.7692,29,-0.3033,29,-0.2709
ENSG00000115902,SLC1A4,51,-2.1243,138,-0.6013,369,1.09923,470,1.59642,193,-0.0567,110,-0.9701,69,-1.6790
ENSG00000011523,CEP68,76,0.86222,65,0.57785,52,0.19203,41,-0.2042,26,-0.8960,41,-0.2174,24,-1.0528
ENSG00000138069,RAB1A,132,0.05111,132,0.04820,135,0.09411,183,0.62268,97,-0.4586,134,0.08342,82,-0.7136
ENSG00000138071,ACTR2,125,-0.2136,165,0.25757,138,-0.0507,132,-0.1278,134,-0.0972,193,0.52776,108,-0.4503
ENSG00000198369,SPRED2,4,-3.3941,51,0.49908,26,-0.6345,85,1.49468,45,0.29325,18,-1.2025,37,-0.0327
ENSG00000197223,C1D,31,-0.5695,39,-0.2037,35,-0.4059,38,-0.2413,91,1.30904,41,-0.1473,35,-0.3698
ENSG00000221823,PPP3R1,54,-1.6650,294,1.14029,73,-1.2157,121,-0.4114,242,0.77247,201,0.43968,106,-0.6320
ENSG00000119865,CNRIP1,91,-0.2924,164,0.71421,94,-0.2555,70,-0.7143,148,0.52256,83,-0.4514,114,0.07061
ENSG00000169604,ANTXR1,96,1.60278,14,-1.6443,39,-0.0832,29,-0.5250,23,-0.9165,19,-1.1626,64,0.78529
ENSG00000198380,GFPT1,32,-0.2191,59,0.81869,43,0.23716,33,-0.1833,24,-0.7006,27,-0.5354,41,0.18447
ENSG00000115977,AAK1,115,-0.4061,240,0.85993,77,-1.0401,143,-0.0523,128,-0.2356,185,0.38647,144,-0.0374
ENSG00000124380,SNRNP27,115,0.54367,104,0.36511,49,-0.8592,113,0.52087,58,-0.5986,84,-0.0019,64,-0.4484
ENSG00000169564,PCBP1,333,0.50819,282,0.21259,294,0.28675,223,-0.1789,292,0.27657,150,-0.8151,165,-0.6717
ENSG00000116001,TIA1,49,0.76425,38,0.29074,18,-0.9074,32,0.03906,33,0.05389,13,-1.3872,39,0.34616
ENSG00000116005,PCYOX1,66,0.15104,88,0.65253,73,0.30420,49,-0.3661,70,0.23968,36,-0.8577,43,-0.5466
ENSG00000143977,SNRPG,112,0.01105,83,-0.4733,151,0.52689,128,0.23575,101,-0.1599,108,-0.0494,95,-0.2515
ENSG00000075340,ADD2,77,-1.1243,261,0.91713,96,-0.7860,113,-0.5323,154,-0.0235,254,0.86603,135,-0.2321
ENSG00000144043,TEX261,74,0.93053,30,-0.5841,55,0.39212,44,0.01753,45,0.05150,34,-0.4043,23,-1.0204
ENSG00000124357,NAGK,39,-0.2565,56,0.33841,36,-0.4020,71,0.76848,55,0.32648,23,-1.0819,40,-0.2286
ENSG00000124383,MPHOSPH10,70,1.02626,37,-0.0995,32,-0.3289,21,-0.9602,41,0.08736,37,-0.0724,35,-0.1747
ENSG00000075292,ZNF638,63,-0.1238,62,-0.1420,56,-0.3140,42,-0.7768,117,0.98248,66,-0.0252,67,-0.0244
ENSG00000003137,CYP26B1,23,-0.5589,61,1.12141,20,-0.7355,36,0.15221,33,0.05028,25,-0.3970,28,-0.2162
ENSG00000144036,EXOC6B,68,0.08015,81,0.37092,65,-0.0160,58,-0.1788,57,-0.2226,47,-0.5204,79,0.33759
ENSG00000144040,SFXN5,160,-1.5345,223,-1.0208,683,0.85572,524,0.37600,545,0.44409,429,0.03309,382,-0.1623
ENSG00000135631,RAB11FIP5,40,0.11955,42,0.19346,29,-0.4254,26,-0.5485,63,0.92699,37,-0.0234,24,-0.7109
ENSG00000135632,SMYD5,14,-1.2117,35,0.28155,32,0.08953,29,-0.0404,31,0.02690,41,0.52053,29,-0.0797
ENSG00000135617,PRADC1,13,-1.7106,35,-0.2468,51,0.37796,37,-0.1555,72,1.01564,39,-0.0463,37,-0.1677
ENSG00000135624,CCT7,163,0.77785,119,0.22452,91,-0.2231,120,0.23595,72,-0.6147,82,-0.3871,84,-0.3655
ENSG00000163013,FBXO41,48,-1.2040,104,0.03054,66,-0.7127,69,-0.6304,161,0.80803,126,0.36314,139,0.54080
ENSG00000135625,EGR4,10,-1.6225,76,1.84241,32,0.17036,10,-1.6770,28,-0.0389,26,-0.1617,19,-0.6200
ENSG00000114956,DGUOK,19,-1.7884,90,0.74949,63,0.11333,50,-0.2742,89,0.73697,53,-0.1704,47,-0.3612
ENSG00000163170,BOLA3,49,-0.9537,76,-0.2625,109,0.34614,94,0.09192,100,0.20417,105,0.29010,89,-0.0011
ENSG00000204843,DCTN1,206,-0.0367,312,0.68021,183,-0.2370,159,-0.4694,219,0.06109,202,-0.0732,197,-0.1165
ENSG00000239779,WBP1,102,-0.1945,84,-0.4991,147,0.43654,97,-0.2678,71,-0.7772,146,0.41801,153,0.50244
ENSG00000115307,AUP1,50,-0.2948,57,-0.0907,65,0.11952,106,0.99850,56,-0.1158,41,-0.6107,46,-0.4276
ENSG00000115317,HTRA2,49,0.57840,42,0.32457,22,-0.7199,32,-0.1502,42,0.30512,36,0.08563,20,-0.8516
ENSG00000135622,SEMA4F,10,-1.6681,69,1.45852,23,-0.4767,22,-0.5592,38,0.33114,23,-0.4963,32,0.06489
ENSG00000115350,POLE4,68,-0.2959,64,-0.4012,81,-0.0089,66,-0.3370,108,0.48526,73,-0.1753,109,0.51132
ENSG00000115364,MRPL19,23,-0.6022,34,0.05194,55,0.89498,41,0.38723,22,-0.6722,22,-0.6446,34,0.04997
