Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000145016,RUBCN,31,-0.7178,37,-0.4277,43,-0.2013,62,0.45893,53,0.19065
ENSG00000122068,FYTTD1,71,0.41644,31,-0.9155,62,0.21829,43,-0.4259,61,0.23237
ENSG00000182899,RPL35A,1298,0.98298,865,0.28204,853,0.30151,586,-0.3913,504,-0.7379
ENSG00000182903,ZNF721,53,0.52751,36,-0.1121,26,-0.6753,59,0.83041,30,-0.5466
ENSG00000273238,TMEM271,10,-2.9079,18,-2.0445,51,-0.5723,72,0.03793,120,1.38446
ENSG00000169020,ATP5ME,1094,0.39921,880,0.03904,539,-0.8194,1281,0.79424,706,-0.4057
ENSG00000185619,PCGF3,36,0.07405,12,-1.5952,73,1.65762,19,-0.9688,25,-0.6429
ENSG00000168993,CPLX1,15,-3.9747,112,-1.0443,77,-1.7393,436,1.48093,270,0.48959
ENSG00000178950,GAK,44,-0.1826,17,-1.6603,42,-0.3066,59,0.31838,61,0.48926
ENSG00000127419,TMEM175,36,-0.0201,9,-2.1060,34,-0.1426,38,0.06653,47,0.57071
ENSG00000159692,CTBP1,121,-0.4053,73,-1.1855,171,0.17369,136,-0.2550,199,0.56252
ENSG00000090316,MAEA,53,-0.6730,11,-3.0158,70,-0.2967,77,-0.1086,127,1.08021
ENSG00000163950,SLBP,36,-1.2392,31,-1.4627,83,0.03596,91,0.21896,105,0.59464
ENSG00000068078,FGFR3,109,-0.0948,124,0.10826,251,1.69621,82,-0.6002,47,-1.6534
ENSG00000168924,LETM1,39,-0.1746,23,-0.9947,73,1.03715,29,-0.7307,43,-0.0559
ENSG00000109685,NSD2,40,-0.3041,41,-0.2767,72,0.77634,33,-0.6889,49,0.01346
ENSG00000243449,C4orf48,868,0.94170,415,-0.2933,417,-0.3224,511,0.04754,448,-0.2233
ENSG00000185818,NAT8L,110,-0.7535,173,-0.0330,172,-0.0527,181,0.04289,201,0.28599
ENSG00000123933,MXD4,55,0.82630,43,0.41343,38,0.24028,25,-0.5202,26,-0.5285
ENSG00000063978,RNF4,44,0.07411,24,-0.8711,37,-0.2120,38,-0.1903,53,0.54403
ENSG00000087274,ADD1,256,0.46602,124,-0.6952,222,0.25939,171,-0.2260,191,-0.0220
ENSG00000109736,MFSD10,19,-0.6923,16,-0.9282,42,0.63550,16,-1.0827,40,0.65379
ENSG00000197386,HTT,64,-0.0346,48,-0.5007,95,0.72190,46,-0.6070,65,-0.0099
ENSG00000159788,RGS12,27,-0.2414,53,0.87420,54,1.12357,18,-0.9176,19,-0.9739
ENSG00000163956,LRPAP1,172,-0.1026,93,-1.0705,158,-0.2732,143,-0.4473,262,0.85618
ENSG00000168824,NSG1,16,-3.3416,54,-1.6231,106,-0.6542,277,1.22045,182,0.38791
ENSG00000072832,CRMP1,84,-1.5148,87,-1.4635,296,0.54830,212,-0.0980,274,0.47096
ENSG00000152969,JAKMIP1,17,-2.0607,28,-1.3299,45,-0.6675,106,0.97671,81,0.48194
ENSG00000109501,WFS1,143,0.52870,45,-1.2920,131,0.44328,101,-0.0545,95,-0.2010
ENSG00000074211,PPP2R2C,104,-1.0305,96,-1.1575,238,0.32051,250,0.41807,211,0.10708
ENSG00000013288,MAN2B2,41,0.19883,13,-1.5149,43,0.28923,22,-0.8897,48,0.65348
ENSG00000179010,MRFAP1,444,0.28555,301,-0.3451,357,-0.0825,381,0.03871,379,0.03541
ENSG00000170846,AC093323.1,33,-1.0341,48,-0.4769,71,0.17401,68,0.08419,74,0.31711
ENSG00000178988,MRFAP1L1,84,-0.3286,93,-0.1593,120,0.29316,86,-0.3271,113,0.19495
ENSG00000170871,KIAA0232,97,0.18301,77,-0.1775,70,-0.3721,84,-0.0624,99,0.29705
ENSG00000132405,TBC1D14,62,0.37123,41,-0.2988,39,-0.4484,50,0.02180,55,0.23595
ENSG00000109519,GRPEL1,14,-1.6707,29,-0.6209,61,0.67164,45,0.10099,44,0.04133
ENSG00000071127,WDR1,128,-0.0048,35,-1.9809,203,0.91719,57,-1.3656,157,0.46450
ENSG00000038219,BOD1L1,107,0.55994,70,-0.1380,41,-1.0458,98,0.47503,77,0.02099
ENSG00000137449,CPEB2,79,0.21927,53,-0.4218,39,-0.9772,74,0.11767,89,0.55945
ENSG00000118564,FBXL5,147,0.74176,69,-0.5024,97,0.04635,74,-0.4247,97,0.06047
ENSG00000237765,FAM200B,108,0.89442,69,0.14007,41,-0.7602,66,0.08878,59,-0.1341
ENSG00000169762,TAPT1,63,0.68880,20,-1.0887,51,0.37739,36,-0.2761,39,-0.1193
ENSG00000169744,LDB2,0,-8.7282,16,-2.5208,72,-0.2716,93,0.20908,135,1.22397
ENSG00000151552,QDPR,1110,2.27771,325,-0.0071,186,-0.9753,262,-0.3935,202,-0.9424
ENSG00000002549,LAP3,87,1.40932,31,-0.3642,41,0.10348,23,-0.8855,34,-0.2678
ENSG00000118579,MED28,77,0.92702,41,-0.1362,55,0.40081,26,-0.9013,40,-0.2273
ENSG00000145147,SLIT2,30,-1.3613,40,-0.9628,29,-1.5767,82,0.20504,123,1.33725
ENSG00000185774,KCNIP4,17,-2.1285,72,0.01312,56,-0.4309,68,-0.0878,101,0.84666
ENSG00000109606,DHX15,117,0.90166,57,-0.2899,61,-0.2048,60,-0.2464,67,-0.0532
ENSG00000250317,SMIM20,60,0.75770,25,-0.6674,41,0.14667,36,-0.0961,35,-0.2130
ENSG00000168214,RBPJ,191,1.93691,69,0.08409,60,-0.1571,35,-1.0442,45,-0.7135
ENSG00000109689,STIM2,33,-0.1734,34,-0.1234,12,-1.8399,27,-0.5070,61,1.32439
ENSG00000169851,PCDH7,9,-4.3491,85,-1.0569,293,1.15860,95,-0.9747,211,0.53947
ENSG00000047365,ARAP2,111,2.38411,82,1.72157,27,-0.2366,4,-3.0609,8,-2.4290
ENSG00000109790,KLHL5,41,-0.1117,50,0.21729,36,-0.3535,42,-0.0671,49,0.24694
ENSG00000035928,RFC1,114,1.54378,48,0.01315,49,0.06768,32,-0.7036,34,-0.6534
ENSG00000163682,RPL9,1384,0.83361,1032,0.32960,980,0.28223,722,-0.2835,593,-0.7101
ENSG00000163683,SMIM14,92,0.22271,67,-0.2719,111,0.63241,55,-0.6428,76,-0.1057
ENSG00000078140,UBE2K,101,-0.4517,68,-1.0490,125,-0.1290,167,0.42358,151,0.26361
ENSG00000121892,PDS5A,37,-0.2736,26,-0.7884,47,0.11986,49,0.20164,47,0.13580
ENSG00000163697,APBB2,98,1.27857,47,0.00013,49,0.09043,26,-0.9972,42,-0.2379
ENSG00000154277,UCHL1,520,-2.5069,878,-1.7291,3225,0.34784,2524,-0.1154,3763,0.80807
ENSG00000064042,LIMCH1,333,1.98299,120,0.11661,103,-0.1379,48,-1.4120,83,-0.6093
ENSG00000109133,TMEM33,73,-0.1835,65,-0.3801,49,-0.9038,78,-0.0948,116,0.82478
ENSG00000014824,SLC30A9,60,-1.0467,84,-0.5152,88,-0.5030,135,0.27598,153,0.63865
ENSG00000124406,ATP8A1,270,0.36280,182,-0.2757,239,0.18209,146,-0.6903,242,0.24887
ENSG00000183783,KCTD8,14,-1.2835,5,-2.6683,16,-1.1630,44,0.61267,50,1.08470
ENSG00000163285,GABRG1,291,2.64707,73,-0.0044,72,-0.0343,34,-1.2999,28,-1.7689
ENSG00000260878,AC104072.1,1,-4.6901,3,-3.3393,86,2.15032,11,-1.8685,36,0.11492
ENSG00000151834,GABRA2,2,-4.6400,83,0.46962,124,1.46759,15,-2.2938,65,0.11328
ENSG00000109158,GABRA4,5,-3.2945,52,-0.0004,73,0.65819,47,-0.1815,57,0.19706
ENSG00000260918,AC107398.3,46,-1.4251,79,-0.6038,146,0.44931,97,-0.3018,142,0.47924
ENSG00000075539,FRYL,175,2.58810,45,0.00989,30,-0.6905,16,-1.7363,31,-0.7454
ENSG00000109180,OCIAD1,193,-1.0218,199,-0.9760,382,0.06093,391,0.10341,464,0.52124
ENSG00000145247,OCIAD2,13,-2.6753,38,-1.0412,110,0.75542,70,-0.1168,88,0.35241
ENSG00000109184,DCUN1D4,54,-0.2893,39,-0.7780,45,-0.6382,60,-0.1200,92,0.86135
ENSG00000163069,SGCB,167,1.61344,49,-0.5029,79,0.32105,31,-1.3121,55,-0.3909
ENSG00000109189,USP46,51,-1.2796,72,-0.7447,155,0.55887,104,-0.1975,134,0.33001
ENSG00000226950,DANCR,51,0.28160,40,-0.1072,69,0.95469,31,-0.5854,32,-0.6022
ENSG00000145216,FIP1L1,29,-0.0650,57,1.06456,24,-0.3758,16,-1.1130,35,0.34789
ENSG00000072201,LNX1,1,-4.5442,13,-1.4097,37,0.23276,34,0.06755,46,0.81489
ENSG00000157404,KIT,9,-2.5733,21,-1.3710,14,-2.1341,25,-1.1962,116,2.67371
ENSG00000134851,TMEM165,182,2.20777,36,-0.6630,30,-1.0326,43,-0.4530,44,-0.4676
ENSG00000134852,CLOCK,30,-0.3723,48,0.39369,49,0.46362,32,-0.3283,35,-0.2027
ENSG00000090989,EXOC1,43,-0.2278,47,-0.0972,35,-0.6212,53,0.12588,61,0.44272
ENSG00000128050,PAICS,85,0.94244,48,-0.0029,45,-0.1365,43,-0.2187,42,-0.2778
ENSG00000174780,SRP72,74,-0.1862,52,-0.7353,90,0.14537,84,0.01610,91,0.21288
ENSG00000171476,HOPX,56,-2.3882,155,-0.8568,528,1.45742,137,-1.1441,286,0.15730
ENSG00000047315,POLR2B,86,0.00090,28,-1.7288,84,-0.0433,82,-0.0945,110,0.55986
ENSG00000163453,IGFBP7,442,2.98945,102,0.05590,80,-0.3625,49,-1.1803,27,-2.2848
ENSG00000150471,ADGRL3,45,-0.9308,89,0.14260,132,0.98659,34,-1.4447,88,0.17451
ENSG00000145242,EPHA5,9,-2.8548,58,-0.1687,28,-1.3962,108,1.03181,81,0.51221
ENSG00000033178,UBA6,38,0.24371,35,0.14601,34,0.06044,29,-0.2065,31,-0.0771
ENSG00000083896,YTHDC1,163,1.54947,70,0.05692,84,0.42277,40,-0.8775,41,-0.9505
ENSG00000018189,RUFY3,227,-0.3266,180,-0.6888,254,-0.1705,244,-0.2373,368,0.65119
ENSG00000132463,GRSF1,193,0.48881,77,-0.9766,85,-0.8991,143,-0.0052,188,0.63215
ENSG00000173542,MOB1B,76,0.27094,36,-0.9014,37,-0.9793,42,-0.7419,104,1.19493
ENSG00000156136,DCK,60,0.56315,29,-0.6081,26,-0.8440,46,0.10653,51,0.38947
ENSG00000080493,SLC4A4,88,1.06655,64,0.51107,105,1.78450,14,-1.9865,11,-2.5627
ENSG00000132466,ANKRD17,86,0.06579,76,-0.1385,96,0.26666,84,0.01540,75,-0.2055
ENSG00000169116,PARM1,5,-4.0877,22,-2.0444,6,-4.1510,117,0.62764,163,1.83768
ENSG00000163743,RCHY1,53,0.15885,26,-0.9652,43,-0.2176,51,0.09301,56,0.33381
ENSG00000138769,CDKL2,33,-0.1021,23,-0.6484,31,-0.2487,29,-0.3194,47,0.66185
ENSG00000138757,G3BP2,179,-1.3690,183,-1.3394,351,-0.3741,470,0.15677,629,0.91095
ENSG00000138768,USO1,50,-0.2177,43,-0.4461,42,-0.5568,51,-0.1949,79,0.74847
ENSG00000198301,SDAD1,31,-0.3322,33,-0.2206,16,-1.3836,42,0.19250,53,0.81492
ENSG00000138760,SCARB2,355,1.84458,120,-0.0834,106,-0.3272,117,-0.1430,73,-1.0584
ENSG00000138758,SEPTIN11,101,0.14978,97,0.08851,144,0.88914,66,-0.5811,70,-0.5506
ENSG00000118816,CCNI,359,1.05370,173,-0.1808,158,-0.3638,229,0.32118,145,-0.5856
ENSG00000138764,CCNG2,34,-0.1699,21,-0.8995,66,1.12866,12,-1.8377,43,0.28558
ENSG00000169288,MRPL1,39,-0.8783,31,-1.2019,64,-0.1032,66,-0.0632,94,0.76840
ENSG00000163291,PAQR3,44,0.36407,16,-1.2051,44,0.43443,27,-0.4232,37,0.14346
ENSG00000273156,AC124016.2,22,-0.8215,16,-1.2759,33,-0.2170,35,-0.1100,54,0.87434
ENSG00000138668,HNRNPD,146,0.58936,75,-0.5019,113,0.19250,97,-0.0942,93,-0.1996
ENSG00000152795,HNRNPDL,488,0.45728,219,-0.8249,472,0.46930,273,-0.5444,378,0.04533
ENSG00000145293,ENOPH1,181,0.48477,53,-1.4454,111,-0.3570,147,0.14999,156,0.31899
ENSG00000145284,SCD5,830,1.31278,228,-0.8405,354,-0.1727,331,-0.2952,358,-0.1765
ENSG00000138674,SEC31A,56,0.06353,43,-0.3454,41,-0.4857,49,-0.1604,68,0.54520
ENSG00000251022,THAP9-AS1,40,0.39316,8,-1.9973,31,-0.0164,40,0.46420,31,-0.0501
ENSG00000138663,COPS4,70,-0.6609,58,-0.9616,75,-0.6206,132,0.41714,138,0.61434
ENSG00000163319,MRPS18C,45,-0.7241,57,-0.3293,55,-0.4491,100,0.68007,75,0.12009
ENSG00000163624,CDS1,67,0.10945,23,-1.5172,57,-0.1565,68,0.14776,74,0.38409
ENSG00000163625,WDFY3,102,0.52967,77,0.07414,77,0.07743,62,-0.2975,69,-0.1503
ENSG00000109339,MAPK10,104,-0.8891,154,-0.2834,155,-0.3064,198,0.14493,229,0.50999
ENSG00000170502,NUDT9,56,0.15700,15,-1.8867,66,0.47425,53,0.07681,51,-0.0263
ENSG00000152583,SPARCL1,815,-0.2950,1149,0.26152,1235,0.44496,1201,0.39018,660,-0.7862
ENSG00000118785,SPP1,1101,3.49847,189,-0.1565,33,-2.9418,172,-0.3439,58,-2.2680
ENSG00000163644,PPM1K,143,0.45224,69,-0.7268,113,0.06542,156,0.70591,77,-0.6973
ENSG00000145337,PYURF,117,0.31575,56,-0.8582,90,-0.1304,96,-0.0183,108,0.25593
ENSG00000138641,HERC3,25,-0.8089,11,-2.0070,51,0.37495,33,-0.4426,58,0.76398
ENSG00000177432,NAP1L5,57,-2.1530,149,-0.6936,71,-1.9666,327,0.68059,361,1.10796
ENSG00000185477,GPRIN3,24,-0.2828,26,-0.1769,4,-2.9713,41,0.67968,40,0.75794
ENSG00000145335,SNCA,130,-1.9833,176,-1.5283,475,0.01065,293,-0.8367,804,1.38549
ENSG00000138698,RAP1GDS1,124,-0.6220,94,-1.0433,104,-0.9854,213,0.29173,265,0.89883
ENSG00000168785,TSPAN5,70,-0.8426,93,-0.3999,96,-0.3836,113,-0.1051,164,0.76154
ENSG00000151247,EIF4E,77,-0.5827,74,-0.6585,131,0.30759,115,0.05391,120,0.16744
ENSG00000197894,ADH5,130,0.70831,22,-2.0531,96,0.22761,71,-0.3187,93,0.19557
ENSG00000109270,LAMTOR3,70,0.04792,20,-1.8349,85,0.41186,76,0.20854,67,-0.0342
ENSG00000164031,DNAJB14,44,-1.2355,83,-0.2721,79,-0.4036,103,0.08237,132,0.68672
ENSG00000164032,H2AFZ,141,-0.4451,78,-1.3668,184,-0.0278,228,0.37556,214,0.29588
ENSG00000138814,PPP3CA,95,-2.5383,232,-1.2052,415,-0.3385,459,-0.1588,811,1.22804
ENSG00000109332,UBE2D3,199,0.01388,132,-0.6376,167,-0.2948,201,0.03977,235,0.40082
ENSG00000145354,CISD2,53,-0.3148,42,-0.6820,29,-1.3751,74,0.23957,95,0.91309
ENSG00000138777,PPA2,37,-0.2248,31,-0.4953,35,-0.3322,57,0.58419,43,0.02417
ENSG00000164022,AIMP1,72,1.17436,34,-0.0989,35,-0.0426,18,-1.1616,38,0.07539
ENSG00000138801,PAPSS1,105,-0.1236,43,-1.5022,125,0.18097,82,-0.5759,153,0.70650
ENSG00000138796,HADH,75,0.86659,12,-1.9236,67,0.79174,23,-1.0900,44,-0.0006
ENSG00000109475,RPL34,2799,1.10253,2467,0.87518,1855,0.44785,914,-0.8326,807,-1.1566
ENSG00000198856,OSTC,31,-0.0829,30,-0.1761,26,-0.4190,29,-0.2532,42,0.56626
ENSG00000164089,ETNPPL,145,0.53530,143,0.51697,260,2.09023,34,-1.8618,23,-2.6632
ENSG00000188517,COL25A1,33,-0.7317,5,-3.3263,181,3.46312,3,-4.2564,22,-1.5730
ENSG00000138802,SEC24B,53,0.64698,28,-0.3989,30,-0.3551,31,-0.2864,41,0.27733
ENSG00000123739,PLA2G12A,58,0.12611,54,0.00570,39,-0.5895,42,-0.4298,70,0.61632
ENSG00000138660,AP1AR,49,-0.0231,33,-0.6252,57,0.24663,39,-0.4555,58,0.35412
ENSG00000174720,LARP7,100,1.41127,55,0.36438,49,0.19642,32,-0.5739,27,-0.9623
ENSG00000145362,ANK2,197,-1.4432,387,-0.4075,482,-0.0675,483,-0.0614,661,0.65644
ENSG00000145349,CAMK2D,89,-1.9389,102,-1.7376,544,1.13185,227,-0.5753,364,0.33257
ENSG00000164100,NDST3,0,-7.1205,4,-2.6977,13,-1.2471,40,0.76170,45,1.26870
ENSG00000269893,SNHG8,189,0.19597,189,0.20054,150,-0.1978,155,-0.1466,173,0.07237
ENSG00000164096,C4orf3,313,0.90313,151,-0.3124,199,0.15570,167,-0.1729,151,-0.3953
ENSG00000164111,ANXA5,213,3.32518,32,-0.4254,41,-0.0441,7,-2.8163,13,-2.1259
ENSG00000138686,BBS7,10,-1.9878,19,-1.0083,16,-1.4089,60,0.95662,51,0.75178
ENSG00000138688,KIAA1109,94,-0.4564,180,0.60660,113,-0.1731,104,-0.3275,138,0.22583
ENSG00000164070,HSPA4L,41,-1.3299,67,-0.5732,53,-1.0070,123,0.47843,134,0.80314
ENSG00000164040,PGRMC2,65,-0.3126,74,-0.1168,82,0.06101,65,-0.3660,94,0.37960
ENSG00000138650,PCDH10,85,-0.0360,79,-0.1524,90,0.05500,110,0.43823,74,-0.3463
ENSG00000151012,SLC7A11,179,2.65239,61,0.50687,71,0.92144,2,-4.7237,6,-3.3325
ENSG00000109390,NDUFC1,277,0.08875,168,-0.7005,260,-0.0160,302,0.26729,263,0.01114
ENSG00000164134,NAA15,48,0.65157,23,-0.5224,34,0.06193,33,0.03368,29,-0.2237
ENSG00000145391,SETD7,64,0.63564,50,0.21695,25,-0.9296,43,-0.0416,48,0.18753
ENSG00000153130,SCOC,207,-1.0029,236,-0.8010,370,-0.1010,434,0.19611,490,0.51890
ENSG00000109436,TBC1D9,32,-1.4765,32,-1.4734,104,0.41259,72,-0.2712,112,0.69289
ENSG00000170153,RNF150,16,-1.9897,29,-1.1034,37,-0.8484,68,0.22824,95,1.15482
ENSG00000153147,SMARCA5,167,1.12951,157,1.01189,62,-0.5932,75,-0.2525,60,-0.7330
ENSG00000164163,ABCE1,23,-1.1703,49,-0.0515,52,0.08467,47,-0.1249,60,0.41266
ENSG00000164164,OTUD4,40,0.45224,18,-0.8137,30,-0.0499,28,-0.1849,34,0.23471
ENSG00000151623,NR3C2,11,-1.3511,12,-1.2466,20,-0.5695,23,-0.2910,46,1.30406
ENSG00000170390,DCLK2,123,0.57743,59,-0.6156,117,0.57213,62,-0.5886,81,-0.1571
ENSG00000145425,RPS3A,1338,1.08375,1129,0.78068,706,-0.0097,530,-0.5228,483,-0.7690
ENSG00000109670,FBXW7,32,-3.1625,100,-1.5153,201,-0.4959,347,0.51872,387,0.91588
ENSG00000109654,TRIM2,448,0.23370,311,-0.3522,284,-0.5565,405,0.07957,452,0.34311
ENSG00000145428,RNF175,5,-3.1053,14,-1.7145,37,-0.2739,43,0.02747,68,1.18680
ENSG00000171566,PLRG1,30,-0.2168,24,-0.5502,36,0.08707,41,0.33362,34,-0.0434
ENSG00000164114,MAP9,66,-0.7318,99,-0.0879,96,-0.1457,134,0.48222,105,0.00603
ENSG00000061918,GUCY1B1,79,-1.5462,97,-1.2380,210,-0.0339,240,0.21569,283,0.65979
ENSG00000109738,GLRB,28,-2.5153,54,-1.5588,85,-0.9663,189,0.46774,234,1.15661
ENSG00000120251,GRIA2,89,-2.4896,220,-1.1452,573,0.43428,370,-0.3816,640,0.80547
ENSG00000164125,GASK1B,134,2.63327,53,0.73430,43,0.45390,8,-2.2800,5,-3.1244
ENSG00000164124,TMEM144,461,4.84643,78,0.29246,5,-3.8941,7,-3.4489,7,-3.5678
ENSG00000171497,PPID,92,0.98247,27,-1.0140,25,-1.2543,48,-0.1329,67,0.59329
ENSG00000052795,FNIP2,24,-1.0528,18,-1.5216,83,1.12091,53,0.17345,39,-0.4020
ENSG00000109756,RAPGEF2,59,-0.3915,41,-0.9287,121,0.95737,51,-0.6828,77,0.06526
ENSG00000109466,KLHL2,65,-0.8555,66,-0.8286,126,0.20878,86,-0.4714,152,0.71358
ENSG00000052802,MSMO1,110,-0.3054,43,-1.7347,147,0.18975,74,-1.0164,201,1.01386
ENSG00000109472,CPE,1402,-0.6585,1119,-1.0061,2237,0.09703,2027,-0.0853,2687,0.54498
ENSG00000196104,SPOCK3,276,1.67007,94,-0.2098,85,-0.4171,87,-0.3862,84,-0.4923
ENSG00000154447,SH3RF1,8,-2.6171,28,-0.7487,12,-2.0974,78,1.11092,64,0.80696
ENSG00000109572,CLCN3,107,-0.2263,111,-0.1735,138,0.21683,105,-0.2914,135,0.20205
ENSG00000056050,HPF1,32,-0.6164,16,-1.6482,51,0.10253,47,-0.0341,63,0.61311
ENSG00000198948,MFAP3L,85,1.71000,23,-0.5078,48,0.78408,16,-1.1489,18,-1.1388
ENSG00000164106,SCRG1,246,1.78409,124,0.52624,147,0.97747,48,-1.0884,18,-2.7762
ENSG00000150625,GPM6A,872,-1.1233,743,-1.3654,3270,1.26372,1086,-0.8701,1914,0.15354
ENSG00000150627,WDR17,18,-1.8853,37,-0.7738,48,-0.4324,46,-0.5137,103,1.33432
ENSG00000129128,SPCS3,68,-0.2526,70,-0.2091,67,-0.3065,83,0.07012,93,0.34897
ENSG00000218336,TENM3,25,-1.4748,40,-0.7377,88,0.60439,73,0.23679,65,-0.0053
ENSG00000129187,DCTD,30,-0.3466,41,0.15777,35,-0.1044,26,-0.6203,47,0.54277
ENSG00000168538,TRAPPC11,17,-1.1204,27,-0.3752,39,0.23613,25,-0.5933,47,0.69134
ENSG00000173320,STOX2,61,-0.0944,69,0.10183,69,0.12515,62,-0.0760,63,-0.0472
ENSG00000151726,ACSL1,111,1.73235,27,-0.6517,6,-2.9711,34,-0.3678,52,0.51311
ENSG00000151729,SLC25A4,191,-0.9284,158,-1.2139,258,-0.5120,436,0.45561,453,0.64513
ENSG00000164323,CFAP97,75,1.08005,31,-0.4093,38,-0.0817,44,0.21169,29,-0.6334
ENSG00000109762,SNX25,12,-1.4231,21,-0.6129,7,-2.3302,36,0.25953,54,1.41419
ENSG00000154556,SORBS2,21,-2.1895,25,-1.9539,90,-0.0093,94,0.08448,132,0.93338
ENSG00000109536,FRG1,49,0.11305,27,-0.7965,46,0.00461,34,-0.5321,58,0.56988
ENSG00000073578,SDHA,99,-0.3088,51,-1.3329,67,-1.0031,205,1.08227,130,0.16596
ENSG00000249915,PDCD6,128,-0.1936,59,-1.3786,152,0.09795,152,0.08708,169,0.34612
ENSG00000180104,EXOC3,44,-0.1699,26,-1.0176,52,0.08082,37,-0.4972,65,0.66058
ENSG00000171368,TPPP,426,0.86955,147,-0.8667,215,-0.3050,204,-0.3983,293,0.31781
ENSG00000049656,CLPTM1L,66,-0.2269,41,-0.9677,91,0.33040,54,-0.6144,97,0.54533
ENSG00000153395,LPCAT1,36,-0.3138,32,-0.5003,44,0.02179,26,-0.8652,61,0.80934
ENSG00000171421,MRPL36,23,-1.0446,50,0.14656,47,0.06113,46,0.03042,50,0.20609
ENSG00000145494,NDUFS6,304,0.57217,215,-0.0027,139,-0.7730,261,0.36316,207,-0.0849
ENSG00000164151,ICE1,33,-0.4436,49,0.20977,44,0.00888,23,-1.0857,58,0.69641
ENSG00000133398,MED10,55,-0.6552,44,-1.0022,83,-0.0072,94,0.21133,100,0.40182
ENSG00000215218,UBE2QL1,39,-2.4269,74,-1.4631,166,-0.2556,194,0.02673,296,1.08873
ENSG00000145545,SRD5A1,25,-0.9167,25,-0.9329,38,-0.3003,48,0.13007,61,0.71011
ENSG00000078295,ADCY2,55,-0.8614,72,-0.4547,50,-1.0989,158,1.01444,106,0.22226
ENSG00000247516,MIR4458HG,69,1.05949,47,0.38015,48,0.47975,30,-0.3507,20,-1.1349
ENSG00000112902,SEMA5A,56,-1.0426,41,-1.5174,135,0.39893,105,-0.0643,135,0.49103
ENSG00000150753,CCT5,67,-1.4399,69,-1.3946,123,-0.5769,177,0.06879,266,1.11114
ENSG00000164237,CMBL,27,-0.4844,16,-1.2947,44,0.34321,34,-0.1280,44,0.39225
ENSG00000145495,MARCH6,278,-0.0208,171,-0.7833,227,-0.3891,273,-0.0573,362,0.58206
ENSG00000164236,ANKRD33B,0,-7.7871,14,-1.6989,35,-0.3675,32,-0.5184,80,1.67426
ENSG00000112977,DAP,63,0.81335,24,-0.7216,32,-0.3032,27,-0.5938,46,0.42854
ENSG00000169862,CTNND2,289,0.36929,202,-0.2103,205,-0.2117,251,0.15867,224,-0.0625
ENSG00000038382,TRIO,45,-0.7050,30,-1.3133,109,0.85785,58,-0.3531,76,0.15074
ENSG00000154122,ANKH,94,-0.1035,48,-1.1306,109,0.16666,74,-0.5327,130,0.61703
ENSG00000173545,ZNF622,26,-0.2916,20,-0.6924,20,-0.8148,42,0.55137,38,0.41913
ENSG00000154153,RETREG1,119,0.43507,27,-1.8657,62,-0.6942,84,-0.1582,129,0.81711
ENSG00000145555,MYO10,183,2.23096,88,0.79635,83,0.82257,12,-2.4775,11,-2.7915
ENSG00000176788,BASP1,240,-2.3565,472,-1.3466,934,-0.3275,1322,0.31615,1618,0.89308
ENSG00000145526,CDH18,15,-1.5243,24,-0.7868,27,-0.6917,42,0.06808,62,1.05779
ENSG00000113360,DROSHA,41,0.60587,19,-0.6235,19,-0.6909,33,0.28574,30,0.14753
ENSG00000113384,GOLPH3,91,1.07887,23,-1.1168,69,0.70752,32,-0.6984,39,-0.4439
ENSG00000056097,ZFR,161,0.30370,98,-0.4943,149,0.20460,102,-0.4870,147,0.21854
ENSG00000113387,SUB1,279,-0.8870,305,-0.7454,527,0.13719,481,-0.0336,602,0.47486
ENSG00000113407,TARS,35,-0.0173,26,-0.5184,24,-0.6665,39,0.17960,44,0.49147
ENSG00000242110,AMACR,24,-0.9099,17,-1.4039,32,-0.5691,57,0.52266,58,0.65223
ENSG00000164187,LMBRD2,75,-1.0535,102,-0.5810,125,-0.3024,114,-0.4562,224,1.03248
ENSG00000152620,NADK2,143,1.80671,43,-0.3055,46,-0.2196,29,-1.0044,44,-0.3467
ENSG00000079215,SLC1A3,681,1.58817,248,-0.1760,604,1.71836,82,-2.0057,63,-2.5995
ENSG00000164190,NIPBL,67,1.13296,93,1.74612,17,-1.2078,21,-0.8198,25,-0.6627
ENSG00000197603,CPLANE1,47,0.49370,40,0.22655,45,0.49177,13,-1.5607,36,0.09314
ENSG00000113594,LIFR,216,2.64432,60,0.16857,51,-0.1103,30,-1.0264,17,-2.0786
ENSG00000164327,RICTOR,67,0.77637,53,0.39516,50,0.31296,22,-1.0943,38,-0.2052
ENSG00000113638,TTC33,55,-0.1633,36,-0.8285,70,0.26968,46,-0.4919,75,0.46762
ENSG00000145592,RPL37,3004,1.59349,2335,1.11358,1105,-0.1785,856,-0.6264,568,-1.4414
ENSG00000182836,PLCXD3,42,-0.3683,42,-0.3733,58,0.16271,82,0.84130,39,-0.6408
ENSG00000083720,OXCT1,54,-1.9335,104,-0.9644,74,-1.6122,271,0.67454,294,1.05449
ENSG00000250722,SELENOP,794,4.31856,122,-0.0157,52,-1.4527,25,-2.6030,13,-3.7131
