Feature ID,Feature Name,Feature count topic 1to8,Feature log2 fold change topic 1to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000129116,PALLD,27,-0.5221,46,0.75139,31,0.10289
ENSG00000145439,CBR4,22,-0.5334,19,-0.3058,44,1.01367
ENSG00000154447,SH3RF1,32,0.35370,24,-0.3601,26,-0.2776
ENSG00000137601,NEK1,21,-0.6766,20,-0.2314,48,1.16140
ENSG00000109572,CLCN3,105,0.54834,71,-0.5220,73,-0.4717
ENSG00000056050,HPF1,43,0.67048,30,-0.4382,23,-0.8006
ENSG00000198948,MFAP3L,34,1.31989,17,-0.8113,9,-1.7733
ENSG00000164104,HMGB2,20,-1.2757,77,1.86139,23,-0.1776
ENSG00000164106,SCRG1,236,0.87319,150,-0.5569,107,-1.0820
ENSG00000145451,GLRA3,22,5.15735,0,-4.7716,0,-5.2529
ENSG00000150625,GPM6A,2016,1.97290,558,-1.7249,469,-1.9822
ENSG00000150627,WDR17,40,0.57975,14,-1.4571,39,0.06926
ENSG00000129128,SPCS3,57,0.47649,56,0.05832,26,-1.1206
ENSG00000218336,TENM3,43,1.22058,20,-1.0217,17,-1.2375
ENSG00000129187,DCTD,41,-0.1021,71,0.86869,18,-1.3094
ENSG00000168538,TRAPPC11,24,0.26513,29,0.34626,11,-1.1261
ENSG00000173320,STOX2,69,2.12268,12,-2.3272,19,-1.7200
ENSG00000151726,ACSL1,22,-0.4733,18,-0.4370,44,0.99989
ENSG00000151729,SLC25A4,260,0.89632,150,-0.7109,129,-0.9372
ENSG00000164323,CFAP97,32,-0.5775,44,0.35086,52,0.63997
ENSG00000109762,SNX25,24,1.14391,21,-0.0132,0,-5.4950
ENSG00000109775,UFSP2,21,0.28230,34,0.86129,0,-5.4331
ENSG00000154553,PDLIM3,18,-0.8393,39,0.97515,28,0.42477
ENSG00000154556,SORBS2,79,0.31418,43,-0.8868,84,0.16439
ENSG00000109794,FAM149A,22,1.13018,20,-0.0045,0,-5.3106
ENSG00000145476,CYP4V2,18,-0.8991,41,1.11744,26,0.34597
ENSG00000083857,FAT1,34,-0.6174,68,0.97897,37,-0.0395
ENSG00000109536,FRG1,39,-0.6174,49,0.18566,72,0.83092
ENSG00000164366,CCDC127,27,1.21872,16,-0.5989,7,-1.9133
ENSG00000073578,SDHA,106,0.67699,89,-0.1372,42,-1.2899
ENSG00000249915,PDCD6,117,0.80023,106,-0.0201,28,-2.0128
ENSG00000180104,EXOC3,52,0.27881,48,-0.0664,37,-0.4560
ENSG00000225138,SLC9A3-AS1,17,-0.0475,15,-0.2308,20,0.27953
ENSG00000171368,TPPP,232,0.53800,101,-1.1869,218,0.00569
ENSG00000028310,BRD9,38,2.23179,15,-1.1119,0,-6.0788
ENSG00000049656,CLPTM1L,74,0.59339,54,-0.3785,43,-0.7147
ENSG00000153395,LPCAT1,51,-0.1427,30,-0.8685,83,0.76613
ENSG00000171421,MRPL36,38,0.55065,14,-1.4182,38,0.09186
ENSG00000145494,NDUFS6,179,0.23829,217,0.35928,87,-1.0742
ENSG00000164151,ICE1,36,1.31803,9,-1.8194,19,-0.7841
ENSG00000133398,MED10,52,0.41053,30,-0.7782,48,-0.0410
ENSG00000215218,UBE2QL1,97,1.23953,42,-1.0933,39,-1.1963
ENSG00000145545,SRD5A1,31,0.63878,18,-0.7231,22,-0.4486
ENSG00000112941,TENT4A,22,0.84965,1,-3.9045,23,0.21826
ENSG00000078295,ADCY2,111,1.53629,56,-0.8516,20,-2.3485
ENSG00000247516,MIR4458HG,55,-0.0761,78,0.53228,39,-0.5589
ENSG00000112902,SEMA5A,34,-0.7439,43,0.15017,73,1.03412
ENSG00000150753,CCT5,110,0.91839,53,-0.9755,63,-0.7164
ENSG00000164237,CMBL,37,-0.4898,68,0.86140,37,-0.1349
ENSG00000145495,MARCH6,225,0.48284,186,-0.2060,135,-0.7031
ENSG00000164236,ANKRD33B,28,1.72191,15,-0.6974,1,-4.1258
ENSG00000112977,DAP,33,-1.2106,118,1.79738,37,-0.2051
ENSG00000169862,CTNND2,270,1.60398,122,-1.0078,55,-2.1987
ENSG00000038382,TRIO,82,1.11771,57,-0.3800,18,-2.1369
ENSG00000154122,ANKH,85,1.01613,63,-0.2996,20,-1.9897
ENSG00000173545,ZNF622,24,1.05970,22,0.07222,0,-5.4746
ENSG00000154153,RETREG1,42,-0.1326,78,0.98268,15,-1.6117
ENSG00000145555,MYO10,76,0.54438,53,-0.4591,51,-0.5277
ENSG00000176788,BASP1,1074,2.21224,154,-2.6844,309,-1.6498
ENSG00000248455,LINC02217,22,0.84915,3,-2.5772,20,0.05661
ENSG00000145526,CDH18,28,5.26041,0,-5.3380,0,-4.8871
ENSG00000040731,CDH10,36,2.72004,2,-3.9334,8,-1.8783
ENSG00000113360,DROSHA,26,-0.3051,37,0.53238,26,-0.0398
ENSG00000082213,C5orf22,22,-0.1535,13,-0.8511,37,0.77276
ENSG00000133401,PDZD2,38,0.45668,39,0.13595,16,-1.2279
ENSG00000113384,GOLPH3,36,-0.6678,87,1.29938,28,-0.5724
ENSG00000150712,MTMR12,28,1.50230,12,-1.0375,7,-1.8578
ENSG00000056097,ZFR,121,0.48200,121,0.08522,53,-1.1920
ENSG00000113387,SUB1,420,0.89909,230,-0.7920,221,-0.8541
ENSG00000113407,TARS,27,0.65082,30,0.24731,5,-2.3844
ENSG00000113460,BRIX1,20,1.04387,2,-3.1389,17,-0.0705
ENSG00000168724,DNAJC21,27,-0.8081,62,1.17155,32,0.06742
ENSG00000164187,LMBRD2,106,1.80804,26,-1.9157,34,-1.4908
ENSG00000152620,NADK2,54,0.60858,48,-0.0688,22,-1.2350
ENSG00000164188,RANBP3L,19,-1.0304,54,1.47328,23,0.03601
ENSG00000079215,SLC1A3,646,0.61692,517,-0.2369,324,-0.9606
ENSG00000285967,NIPBL-DT,26,-0.2768,41,0.67984,22,-0.3270
ENSG00000164190,NIPBL,28,-1.4206,54,0.60428,96,1.63402
ENSG00000197603,CPLANE1,25,-0.2925,36,0.51642,26,-0.0441
ENSG00000113594,LIFR,53,-0.5615,80,0.52837,76,0.44516
ENSG00000164327,RICTOR,23,1.38478,17,-0.2620,0,-5.4288
ENSG00000113638,TTC33,36,1.21715,19,-0.7981,12,-1.5307
ENSG00000132356,PRKAA1,20,0.21610,24,0.34295,10,-0.9726
ENSG00000145592,RPL37,1542,-1.1847,3900,1.18375,3112,0.78648
ENSG00000182836,PLCXD3,47,2.50936,2,-4.2187,14,-1.5676
ENSG00000083720,OXCT1,120,1.13463,55,-1.0147,53,-1.0750
ENSG00000205765,C5orf51,19,-0.7474,18,-0.2881,47,1.27771
ENSG00000250722,SELENOP,58,-2.4813,530,3.01617,122,0.14284
ENSG00000172262,ZNF131,20,1.12496,6,-1.5696,12,-0.6353
ENSG00000112972,HMGCS1,194,1.08639,85,-1.0955,97,-0.9078
ENSG00000172239,PAIP1,63,0.55269,57,-0.0323,28,-1.1519
ENSG00000248092,NNT-AS1,30,-0.2867,51,0.81933,22,-0.5669
ENSG00000112992,NNT,77,0.56773,62,-0.2210,41,-0.8703
ENSG00000112996,MRPS30,31,1.44468,6,-2.3217,17,-0.7400
ENSG00000164588,HCN1,60,2.91014,15,-1.7971,0,-6.5227
ENSG00000151883,PARP8,21,0.12939,10,-1.0916,28,0.50840
ENSG00000164172,MOCS2,99,1.57501,60,-0.5703,6,-3.8221
ENSG00000164258,NDUFS4,69,0.14241,118,0.92925,6,-3.4543
ENSG00000185305,ARL15,25,1.12643,18,-0.3207,4,-2.3691
ENSG00000067248,DHX29,25,-0.7851,28,-0.0490,60,1.20677
ENSG00000039123,MTREX,31,0.85530,27,-0.1000,7,-1.9752
ENSG00000067113,PLPP1,33,-1.4781,82,1.01000,103,1.40782
ENSG00000134352,IL6ST,118,-0.6340,154,0.25681,213,0.80249
ENSG00000062194,GPBP1,78,-0.2390,85,0.07893,100,0.33336
ENSG00000145632,PLK2,98,4.00733,11,-2.9590,0,-6.5065
ENSG00000152932,RAB3C,203,1.84019,63,-1.5598,50,-1.8982
ENSG00000113448,PDE4D,28,0.35449,12,-1.2280,32,0.27169
ENSG00000164182,NDUFAF2,53,0.11290,71,0.48259,28,-0.9783
ENSG00000188725,SMIM15,23,1.09881,10,-1.0925,11,-0.9328
ENSG00000130449,ZSWIM6,28,2.11737,8,-1.6057,4,-2.5005
ENSG00000068796,KIF2A,40,0.02897,31,-0.3712,47,0.26376
ENSG00000086189,DIMT1,17,0.00135,20,0.22927,15,-0.2655
ENSG00000086200,IPO11,17,2.31478,6,-1.2921,0,-4.6383
ENSG00000153006,SREK1IP1,36,0.79771,28,-0.2432,13,-1.4181
ENSG00000153015,CWC27,37,-1.0367,30,-0.6156,122,1.74526
ENSG00000113595,TRIM23,63,0.81986,32,-0.9033,39,-0.6072
ENSG00000113597,TRAPPC13,30,0.94160,30,0.16602,1,-4.6759
ENSG00000197860,SGTB,99,1.57590,53,-0.7280,12,-2.9159
ENSG00000123213,NLN,19,0.55404,25,0.58166,0,-5.2439
ENSG00000112851,ERBIN,49,-0.7990,61,0.12874,111,1.12266
ENSG00000153914,SREK1,36,-1.6348,69,0.48083,155,1.96687
ENSG00000069020,MAST4,36,-0.1017,75,1.21286,2,-4.0378
ENSG00000145675,PIK3R1,123,0.79167,48,-1.3261,94,-0.2814
ENSG00000145740,SLC30A5,20,0.12923,36,0.98786,1,-4.3336
ENSG00000134056,MRPS36,64,0.58494,49,-0.3213,37,-0.7694
ENSG00000085231,AK6,48,0.77521,31,-0.5484,25,-0.8823
ENSG00000273841,TAF9,74,0.66293,56,-0.3233,37,-0.9383
ENSG00000152942,RAD17,16,-0.1679,20,0.28150,17,0.00467
ENSG00000145734,BDP1,53,-0.1033,24,-1.2717,91,0.85880
ENSG00000131844,MCCC2,22,1.08936,20,0.03765,0,-5.3243
ENSG00000164326,CARTPT,56,4.57356,2,-4.4539,2,-4.3697
ENSG00000131711,MAP1B,1946,1.39271,462,-1.9942,1019,-0.8047
ENSG00000113048,MRPS27,37,0.43903,26,-0.4564,28,-0.3383
ENSG00000083312,TNPO1,39,0.45190,35,-0.0763,21,-0.8206
ENSG00000145741,BTF3,149,-1.2633,392,1.21620,325,0.88097
ENSG00000171617,ENC1,1341,2.12979,283,-2.1165,329,-1.8926
ENSG00000049860,HEXB,27,-0.4800,55,1.04450,21,-0.5160
ENSG00000164347,GFM2,24,0.14854,20,-0.2598,23,-0.0142
ENSG00000164346,NSA2,121,-0.7605,238,0.90458,173,0.36693
ENSG00000198780,FAM169A,61,1.09401,24,-1.2570,33,-0.7891
ENSG00000113161,HMGCR,127,2.03223,35,-1.7218,27,-2.1147
ENSG00000113163,CERT1,62,1.23016,38,-0.5653,14,-2.0313
ENSG00000145708,CRHBP,41,6.84681,0,-7.5832,0,-6.1261
ENSG00000164252,AGGF1,48,0.56007,38,-0.2451,26,-0.8184
ENSG00000113231,PDE8B,57,0.88226,47,-0.1432,14,-1.9464
ENSG00000164253,WDR41,26,1.04861,17,-0.5069,8,-1.6022
ENSG00000171530,TBCA,256,-0.3231,364,0.49602,276,0.04399
ENSG00000132842,AP3B1,17,-1.4453,31,0.51557,62,1.72023
ENSG00000085365,SCAMP1,138,0.53085,74,-0.8791,117,-0.1583
ENSG00000152409,JMY,21,-0.5778,39,0.84295,24,0.08718
ENSG00000152413,HOMER1,95,1.17142,35,-1.3399,49,-0.8553
ENSG00000164329,TENT2,19,-0.2668,23,0.20106,24,0.26755
ENSG00000177034,MTX3,25,0.44221,26,0.19436,10,-1.3198
ENSG00000113296,THBS4,24,0.11884,15,-0.6201,28,0.29176
ENSG00000164300,SERINC5,18,-0.9387,49,1.41801,20,-0.0813
ENSG00000039319,ZFYVE16,25,0.58774,14,-0.7151,18,-0.3687
ENSG00000249042,AC008771.1,21,1.66362,9,-1.0033,3,-2.3996
ENSG00000228716,DHFR,19,-0.6898,20,-0.0969,42,1.10850
ENSG00000113318,MSH3,20,-1.2639,44,0.83992,55,1.25201
ENSG00000113319,RASGRF2,39,0.32935,28,-0.4644,34,-0.1429
ENSG00000145687,SSBP2,68,0.97375,65,0.08424,4,-3.8702
ENSG00000186468,RPS23,1099,-1.2889,3004,1.27551,2370,0.85400
ENSG00000174695,TMEM167A,82,0.17164,77,-0.0792,70,-0.2310
ENSG00000038427,VCAN,35,-2.1134,235,2.54067,76,0.38872
ENSG00000164176,EDIL3,124,-0.2043,158,0.34063,128,0.00459
ENSG00000127184,COX7C,972,0.35695,959,0.04996,559,-0.7955
ENSG00000145715,RASA1,40,0.20504,29,-0.4432,40,0.04245
ENSG00000134480,CCNH,53,0.29680,19,-1.5118,68,0.44771
ENSG00000247828,TMEM161B-AS1,59,1.04262,28,-0.9828,29,-0.9329
ENSG00000245526,LINC00461,50,0.91796,37,-0.3455,16,-1.5547
ENSG00000081189,MEF2C,473,2.18075,72,-2.5804,136,-1.6575
ENSG00000153140,CETN3,21,-0.2174,42,1.05589,8,-1.5096
ENSG00000176055,MBLAC2,22,2.24608,3,-2.4372,5,-1.8471
ENSG00000164199,ADGRV1,40,-0.3780,48,0.18800,57,0.46374
ENSG00000113369,ARRDC3,20,-0.0834,27,0.47726,15,-0.4450
ENSG00000237187,NR2F1-AS1,42,1.13635,15,-1.3535,22,-0.7883
ENSG00000175745,NR2F1,111,-0.4413,194,0.80965,107,-0.1604
ENSG00000113391,FAM172A,35,-0.0972,47,0.47712,27,-0.4122
ENSG00000175471,MCTP1,32,3.50574,5,-2.4806,0,-5.7813
ENSG00000198677,TTC37,46,-0.1552,43,-0.1448,60,0.38156
ENSG00000164292,RHOBTB3,80,-0.1095,92,0.21103,80,-0.0246
ENSG00000173221,GLRX,22,0.62536,5,-2.0496,24,0.20198
ENSG00000118985,ELL2,44,0.23900,39,-0.1693,36,-0.2604
ENSG00000175426,PCSK1,36,3.85634,2,-3.5675,2,-3.8429
ENSG00000153113,CAST,23,-2.2282,161,2.54684,59,0.61921
ENSG00000113441,LNPEP,60,0.17322,51,-0.2127,55,-0.0990
ENSG00000145721,LIX1,31,-0.4161,36,0.12756,47,0.57359
ENSG00000174136,RGMB,74,2.29620,13,-2.3648,17,-1.9840
ENSG00000174132,FAM174A,57,0.55405,52,-0.0163,24,-1.1874
ENSG00000145730,PAM,167,0.69624,141,-0.1374,64,-1.3444
ENSG00000145725,PPIP5K2,31,1.85466,15,-0.9038,2,-3.6794
ENSG00000181751,C5orf30,36,1.14843,3,-3.2570,29,-0.1704
ENSG00000145743,FBXL17,92,0.71514,59,-0.5758,53,-0.7298
ENSG00000151422,FER,16,-1.1765,43,1.27319,30,0.66024
ENSG00000198961,PJA2,395,1.15875,164,-1.1754,189,-0.9662
ENSG00000164209,SLC25A46,100,1.33210,30,-1.6297,49,-0.9144
ENSG00000152495,CAMK4,93,1.72879,45,-0.8839,10,-3.0380
ENSG00000164211,STARD4,17,-0.4018,36,1.14597,9,-1.0498
ENSG00000134986,NREP,59,1.10249,32,-0.7490,22,-1.3318
ENSG00000224032,EPB41L4A-AS1,68,0.83150,35,-0.8782,41,-0.6487
ENSG00000134982,APC,166,0.51883,97,-0.7502,135,-0.2288
ENSG00000153037,SRP19,54,0.24851,65,0.34687,26,-1.0767
ENSG00000129625,REEP5,304,0.96314,180,-0.6585,131,-1.1431
ENSG00000172795,DCP2,29,1.02918,28,0.10367,0,-5.4861
ENSG00000047188,YTHDC2,22,-0.2765,22,-0.0520,31,0.49799
ENSG00000080709,KCNN2,20,-0.8356,19,-0.3286,53,1.40402
ENSG00000152503,TRIM36,72,2.10069,12,-2.3704,20,-1.6567
ENSG00000164221,CCDC112,19,0.45469,10,-0.8844,17,-0.0404
ENSG00000145780,FEM1C,22,-0.2481,31,0.48669,21,-0.0950
ENSG00000134970,TMED7,66,-0.2683,63,-0.1372,96,0.54698
ENSG00000129596,CDO1,60,1.06022,48,-0.1689,9,-2.6740
ENSG00000145782,ATG12,58,0.18052,69,0.31640,33,-0.8206
ENSG00000177879,AP3S1,120,0.60700,55,-1.0869,102,-0.1453
ENSG00000092421,SEMA6A,25,0.16959,29,0.28286,15,-0.7303
ENSG00000172869,DMXL1,33,0.34427,36,0.17251,17,-0.9825
ENSG00000133835,HSD17B4,61,-0.1814,122,1.10201,17,-1.9314
ENSG00000205302,SNX2,40,0.12078,72,1.02556,0,-5.4871
ENSG00000064652,SNX24,18,-0.5480,31,0.74999,22,0.15717
ENSG00000151292,CSNK1G3,42,-0.3333,34,-0.4213,73,0.80871
ENSG00000155324,GRAMD2B,30,-1.1352,92,1.53419,42,0.16871
ENSG00000164904,ALDH7A1,87,0.01526,129,0.66060,42,-1.1113
ENSG00000164902,PHAX,58,-0.2242,53,-0.1806,81,0.51162
ENSG00000164241,C5orf63,160,0.77500,40,-1.9840,147,0.00245
ENSG00000145794,MEGF10,23,0.64681,29,0.48477,0,-5.1476
ENSG00000205279,CTXN3,28,1.89869,14,-0.7831,0,-5.6654
ENSG00000245937,LINC01184,27,0.72852,25,-0.0296,8,-1.7060
ENSG00000064651,SLC12A2,28,-0.8427,90,1.75694,12,-1.5500
ENSG00000169567,HINT1,563,0.87482,363,-0.5433,251,-1.1045
ENSG00000186687,LYRM7,59,1.08879,20,-1.4317,34,-0.6619
ENSG00000158985,CDC42SE2,139,0.79527,49,-1.4577,111,-0.2208
ENSG00000158987,RAPGEF6,17,1.09323,13,-0.1986,2,-2.7171
ENSG00000217128,FNIP1,21,0.00473,38,0.97483,4,-2.4273
ENSG00000164398,ACSL6,158,1.43476,48,-1.6049,68,-1.0960
ENSG00000113522,RAD50,53,-0.2973,41,-0.4559,88,0.77856
ENSG00000131437,KIF3A,262,2.00772,68,-1.8003,61,-1.9681
ENSG00000164402,SEPTIN8,151,1.09010,62,-1.2091,80,-0.8193
ENSG00000198944,SOWAHA,151,1.70779,69,-0.9723,22,-2.6413
ENSG00000164405,UQCRQ,575,0.33516,510,-0.1240,401,-0.4994
ENSG00000072364,AFF4,58,0.17435,48,-0.2570,54,-0.0604
ENSG00000155329,ZCCHC10,18,0.50616,9,-0.9508,16,-0.0766
ENSG00000170606,HSPA4,80,0.16223,58,-0.4776,85,0.13460
ENSG00000113583,C5orf15,29,0.25517,39,0.50468,10,-1.5314
ENSG00000213585,VDAC1,257,1.02411,130,-0.8933,122,-0.9885
ENSG00000113558,SKP1,596,-0.0080,607,0.02779,592,-0.0136
ENSG00000113575,PPP2CA,253,1.46367,122,-0.9206,61,-1.9652
ENSG00000119048,UBE2B,146,0.21741,110,-0.4061,142,-0.0062
ENSG00000237190,CDKN2AIPNL,44,0.62941,38,-0.1272,19,-1.1786
ENSG00000043143,JADE2,39,1.28990,13,-1.4188,18,-0.9933
ENSG00000152700,SAR1B,50,0.65073,27,-0.7995,35,-0.4062
ENSG00000164615,CAMLG,137,0.34349,86,-0.6558,130,-0.0205
ENSG00000145833,DDX46,34,-0.0648,38,0.18941,32,-0.0846
ENSG00000181904,C5orf24,42,-0.2010,52,0.29971,44,0.04616
ENSG00000113621,TXNDC15,38,0.12825,39,0.07173,30,-0.3227
ENSG00000113648,H2AFY,90,1.40617,39,-1.0671,28,-1.5797
ENSG00000145824,CXCL14,355,1.86412,129,-1.3163,65,-2.3348
ENSG00000145832,SLC25A48,19,-0.1673,28,0.57525,15,-0.4101
ENSG00000113658,SMAD5,22,-1.0959,79,1.89961,14,-0.9271
ENSG00000152377,SPOCK1,240,2.20172,50,-2.1138,53,-2.0282
ENSG00000146021,KLHL3,20,1.61113,12,-0.5040,0,-5.2103
ENSG00000177733,HNRNPA0,115,0.09226,153,0.48216,63,-0.9160
ENSG00000031003,FAM13B,33,-0.5090,37,0.05538,57,0.76586
ENSG00000112981,NME5,27,1.77796,15,-0.6646,0,-5.5038
ENSG00000112983,BRD8,41,1.16545,21,-0.8439,15,-1.3421
ENSG00000094880,CDC23,20,0.84020,22,0.29167,0,-5.3025
ENSG00000120709,FAM53C,47,2.92082,10,-2.0765,2,-4.1333
ENSG00000120733,KDM3B,41,-0.3505,60,0.53294,45,0.05088
ENSG00000132563,REEP2,163,1.60011,64,-1.2108,42,-1.8263
ENSG00000120738,EGR1,64,0.17397,56,-0.1721,57,-0.1392
ENSG00000120705,ETF1,51,0.92304,33,-0.5063,20,-1.2734
ENSG00000113013,HSPA9,179,0.57401,159,-0.0757,81,-1.1269
ENSG00000044115,CTNNA1,77,-0.6674,214,1.57535,30,-1.5955
ENSG00000146006,LRRTM2,35,2.57592,1,-4.8514,10,-1.5562
ENSG00000120725,SIL1,21,-0.2797,41,1.01506,11,-1.0947
ENSG00000120727,PAIP2,142,0.11585,158,0.20097,103,-0.4711
ENSG00000170464,DNAJC18,50,0.68662,20,-1.2951,42,-0.1482
ENSG00000131508,UBE2D2,109,0.44754,80,-0.3952,79,-0.4131
ENSG00000171604,CXXC5,135,-0.1228,189,0.52359,104,-0.4288
ENSG00000146005,PSD2,82,0.23881,64,-0.3442,75,-0.0931
ENSG00000185129,PURA,52,-0.2441,73,0.48103,51,-0.0955
ENSG00000182700,IGIP,81,1.15564,21,-1.8623,51,-0.5345
ENSG00000120306,CYSTM1,113,-0.2002,164,0.56027,96,-0.3078
ENSG00000113068,PFDN1,99,0.13633,88,-0.1568,92,-0.0874
ENSG00000131503,ANKHD1,40,-0.4587,58,0.46085,54,0.33713
ENSG00000213523,SRA1,41,0.05976,50,0.32208,29,-0.5291
ENSG00000113108,APBB3,32,0.09056,24,-0.4436,36,0.22043
ENSG00000176087,SLC35A4,19,-1.0498,53,1.43974,25,0.14545
ENSG00000131495,NDUFA2,212,-0.0762,241,0.18612,207,-0.0592
ENSG00000113141,IK,57,-0.1441,80,0.50541,47,-0.3492
ENSG00000170445,HARS,62,0.76573,37,-0.6577,35,-0.7395
ENSG00000146007,ZMAT2,124,0.64246,98,-0.2556,61,-0.9922
ENSG00000178913,TAF7,80,0.31697,47,-0.7620,81,0.08845
ENSG00000131504,DIAPH1,24,-0.8347,61,1.33035,25,-0.1681
ENSG00000171720,HDAC3,28,0.09078,10,-1.4889,43,0.69040
ENSG00000164620,RELL2,39,2.00170,19,-0.8737,0,-6.1252
ENSG00000081791,DELE1,21,-0.6192,54,1.44919,10,-1.2480
ENSG00000013561,RNF14,43,0.84950,26,-0.6457,21,-0.9182
ENSG00000113552,GNPDA1,34,2.48843,11,-1.3946,0,-5.7209
ENSG00000131507,NDFIP1,617,1.80558,244,-1.1986,108,-2.4034
ENSG00000113578,FGF1,78,-0.3898,49,-0.8134,155,1.05231
ENSG00000145819,ARHGAP26,69,0.72591,72,0.18133,12,-2.4887
ENSG00000113580,NR3C1,33,-0.4539,57,0.74778,35,-0.0348
ENSG00000145817,YIPF5,29,-0.6030,44,0.52083,44,0.52348
ENSG00000183775,KCTD16,88,4.48868,6,-3.6681,1,-5.5609
ENSG00000133706,LARS,68,0.18214,54,-0.3082,65,-0.0288
ENSG00000091009,RBM27,29,-0.2349,30,-0.0202,39,0.40933
ENSG00000113649,TCERG1,40,0.21533,11,-1.8636,57,0.63958
ENSG00000156475,PPP2R2B,157,2.06805,60,-1.2342,14,-3.2984
ENSG00000113657,DPYSL3,69,-0.1800,73,0.05162,83,0.26022
ENSG00000176049,JAKMIP2,36,1.54489,24,-0.4209,0,-5.5999
ENSG00000173210,ABLIM3,18,0.57956,20,0.28711,4,-2.1805
ENSG00000145882,PCYOX1L,20,2.37784,6,-1.3895,0,-4.4076
ENSG00000113712,CSNK1A1,136,-0.1560,142,0.03214,161,0.23779
ENSG00000113716,HMGXB3,18,-0.7820,48,1.42434,15,-0.5412
ENSG00000182578,CSF1R,26,-2.0342,78,1.03711,135,2.08413
ENSG00000113721,PDGFRB,20,-2.6168,225,3.38547,28,-0.6064
ENSG00000011083,SLC6A7,24,3.14725,4,-2.1789,0,-4.9858
ENSG00000070808,CAMK2A,390,1.71169,103,-1.8000,134,-1.4153
ENSG00000070814,TCOF1,29,-0.3454,21,-0.6012,54,0.91103
ENSG00000019582,CD74,115,-3.0356,1214,2.75856,687,1.53017
ENSG00000164587,RPS14,809,-1.3030,2533,1.52365,1458,0.54396
ENSG00000070614,NDST1,26,0.58889,19,-0.3732,15,-0.7120
ENSG00000171992,SYNPO,155,1.23260,83,-0.7796,48,-1.5994
ENSG00000086589,RBM22,36,0.14896,29,-0.2827,35,0.00480
ENSG00000132912,DCTN4,52,0.32995,61,0.32740,21,-1.2874
ENSG00000211445,GPX3,64,0.46045,51,-0.2497,41,-0.6001
ENSG00000145901,TNIP1,28,-0.4060,70,1.43109,5,-2.5756
ENSG00000197043,ANXA6,206,0.78936,149,-0.3707,89,-1.1641
ENSG00000196743,GM2A,17,-1.2485,30,0.46245,54,1.50605
ENSG00000123643,SLC36A1,19,3.17508,3,-2.1952,0,-5.0927
ENSG00000113140,SPARC,213,-1.9090,1044,2.05009,560,0.87312
ENSG00000177556,ATOX1,158,0.09429,142,-0.1519,154,-0.0187
ENSG00000145907,G3BP1,42,-0.3485,103,1.42099,5,-3.1741
ENSG00000155511,GRIA1,150,1.79736,42,-1.7140,44,-1.6436
ENSG00000164576,SAP30L,20,0.40936,21,0.19267,8,-1.2129
ENSG00000155506,LARP1,193,0.82355,129,-0.4924,89,-1.0605
ENSG00000170271,FAXDC2,24,-1.2977,96,1.93455,26,-0.3046
ENSG00000155508,CNOT8,29,-0.3045,40,0.45649,32,0.05705
ENSG00000082515,MRPL22,32,0.07493,29,-0.1433,31,0.00661
ENSG00000055163,CYFIP2,368,1.34299,109,-1.6684,181,-0.9071
ENSG00000155858,LSM11,27,4.30619,2,-3.4451,0,-5.5409
ENSG00000113282,CLINT1,32,0.28642,27,-0.2204,26,-0.2948
ENSG00000145860,RNF145,111,0.78284,69,-0.6043,60,-0.8316
ENSG00000164332,UBLCP1,63,1.47323,35,-0.7142,10,-2.5067
ENSG00000113312,TTC1,91,1.04738,65,-0.3534,22,-1.9528
ENSG00000170234,PWWP2A,16,0.30668,18,0.26984,7,-1.0779
ENSG00000170231,FABP6,27,2.25931,3,-2.7200,7,-1.7011
ENSG00000164609,SLU7,100,1.01231,72,-0.3319,26,-1.8874
ENSG00000145864,GABRB2,302,1.52233,146,-0.9156,64,-2.1491
ENSG00000022355,GABRA1,320,2.09540,47,-2.6434,102,-1.5001
ENSG00000113327,GABRG2,162,2.78242,30,-2.2712,16,-3.1264
ENSG00000113328,CCNG1,17,-1.1230,63,1.85588,14,-0.6595
ENSG00000170584,NUDCD2,37,0.56498,36,0.06518,14,-1.3993
ENSG00000038274,MAT2B,60,0.42166,63,0.15865,27,-1.1736
ENSG00000145934,TENM2,54,1.05280,50,0.06379,1,-4.9848
ENSG00000113645,WWC1,43,0.45519,37,-0.1731,26,-0.6878
ENSG00000113643,RARS,37,0.18154,32,-0.2165,34,-0.1100
ENSG00000188573,FBLL1,77,2.00052,32,-1.1187,6,-3.4409
ENSG00000120137,PANK3,51,0.51185,45,-0.0896,26,-0.9431
ENSG00000184347,SLIT3,24,0.02643,47,1.10765,0,-4.8263
ENSG00000182132,KCNIP1,39,1.58495,6,-2.5892,19,-0.8308
ENSG00000181163,NPM1,166,-0.3231,260,0.65516,156,-0.1796
ENSG00000072803,FBXW11,93,0.83291,82,-0.0406,21,-2.0814
ENSG00000168246,UBTD2,17,0.06470,15,-0.1628,17,0.04170
ENSG00000214357,NEURL1B,30,3.15399,4,-2.4954,2,-3.7851
ENSG00000120129,DUSP1,26,-4.3543,798,3.89002,274,1.29452
ENSG00000113719,ERGIC1,39,-0.5259,72,0.87822,40,-0.0804
ENSG00000037241,RPL26L1,42,0.88026,27,-0.5543,18,-1.1014
ENSG00000113732,ATP6V0E1,49,-1.7763,248,2.18395,93,0.37348
ENSG00000164463,CREBRF,32,-0.7786,48,0.41739,64,0.89190
