Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000158092,NCK1,9,-0.8386,15,-0.1424,14,-0.2613,20,0.45319,17,0.09728
ENSG00000114098,ARMC8,28,-0.8236,25,-1.0402,50,0.08123,44,-0.1991,74,0.85839
ENSG00000158186,MRAS,33,-1.2999,75,-0.0136,98,0.50504,49,-0.8367,114,0.81355
ENSG00000114107,CEP70,13,-0.7616,15,-0.5516,42,1.45265,9,-1.6350,26,0.41064
ENSG00000051382,PIK3CB,27,-1.1434,44,-0.4102,63,0.17924,48,-0.3554,87,0.81843
ENSG00000175110,MRPS22,17,-1.3008,22,-0.9064,45,0.24418,52,0.63192,36,-0.1945
ENSG00000184432,COPB2,34,-0.0177,20,-0.8337,32,-0.1388,35,0.03625,44,0.44184
ENSG00000114115,RBP1,65,1.96914,21,-0.0476,20,-0.1099,12,-1.1181,16,-0.5115
ENSG00000158258,CLSTN2,19,-2.6029,46,-1.2694,109,0.07707,33,-2.0951,281,2.35747
ENSG00000114120,SLC25A36,28,-1.2008,43,-0.5571,50,-0.3527,81,0.64926,68,0.20513
ENSG00000177311,ZBTB38,24,-0.7741,32,-0.3317,41,0.03444,45,0.27504,43,0.13020
ENSG00000155903,RASA2,6,-1.5416,10,-0.8693,23,0.51442,18,0.04107,21,0.33757
ENSG00000114125,RNF7,59,-0.7159,73,-0.4017,113,0.36592,94,0.01198,100,0.13288
ENSG00000069849,ATP1B3,40,-1.3642,66,-0.5967,68,-0.6047,149,1.07883,89,-0.1433
ENSG00000114126,TFDP2,25,0.07019,17,-0.5418,23,-0.1239,28,0.29711,24,-0.0470
ENSG00000114127,XRN1,19,0.65378,6,-1.0827,11,-0.1669,11,-0.1981,15,0.39813
ENSG00000175054,ATR,10,-1.1999,14,-0.6404,23,0.13944,27,0.49644,21,-0.0088
ENSG00000144935,TRPC1,17,-0.8840,18,-0.8222,21,-0.6634,39,0.58693,40,0.50721
ENSG00000163714,U2SURP,60,0.45477,38,-0.2720,29,-0.7755,39,-0.3255,68,0.79670
ENSG00000175040,CHST2,12,-2.1301,32,-0.7286,33,-0.7465,82,1.23805,49,-0.0573
ENSG00000163754,GYG1,21,-1.5797,30,-1.0232,65,0.20542,72,0.48533,64,0.16309
ENSG00000071794,HLTF,23,-0.6178,24,-0.5568,30,-0.2706,39,0.27626,43,0.42846
ENSG00000163755,HPS3,8,-0.7724,8,-0.7595,12,-0.2541,21,1.08056,9,-0.6302
ENSG00000114744,COMMD2,28,0.60505,15,-0.4487,24,0.35930,11,-1.0267,26,0.52318
ENSG00000082996,RNF13,165,1.74228,25,-1.3979,47,-0.4945,54,-0.2844,56,-0.1910
ENSG00000070087,PFN2,163,-1.5132,314,-0.5089,502,0.28377,431,-0.0048,558,0.49199
ENSG00000196428,TSC22D2,18,-1.0966,20,-0.8909,30,-0.3002,41,0.29750,51,0.67102
ENSG00000120742,SERP1,90,0.20661,76,-0.0725,92,0.27075,68,-0.3181,80,0.02395
ENSG00000144895,EIF2A,29,-0.7358,24,-1.0133,53,0.26941,49,0.11958,55,0.32600
ENSG00000198843,SELENOT,74,-1.0424,107,-0.4775,117,-0.3739,170,0.37249,186,0.49320
ENSG00000181788,SIAH2,13,-0.9969,19,-0.4207,16,-0.7287,37,0.94157,25,-0.0293
ENSG00000144893,MED12L,2,-2.7548,14,-0.0002,13,-0.1349,16,0.29218,18,0.47684
ENSG00000152601,MBNL1,36,-0.7148,39,-0.5924,48,-0.3087,69,0.42889,68,0.32028
ENSG00000181467,RAP2B,11,-1.1347,16,-0.6439,25,0.10423,25,0.11178,31,0.48984
ENSG00000174953,DHX36,40,-0.5617,33,-0.8301,52,-0.1719,58,0.03597,81,0.68686
ENSG00000114805,PLCH1,6,-2.3637,10,-1.6849,24,-0.4281,64,2.13762,10,-1.7924
ENSG00000174928,C3orf33,0,-4.6480,5,-1.6441,17,0.18513,21,0.64351,19,0.39327
ENSG00000169359,SLC33A1,11,-0.6192,18,0.06302,14,-0.3130,16,-0.1266,24,0.64053
ENSG00000163655,GMPS,17,-0.9358,25,-0.3866,22,-0.5972,44,0.75782,33,0.09977
ENSG00000169282,KCNAB1,12,-2.1870,35,-0.6787,53,-0.0239,85,1.14873,37,-0.6312
ENSG00000114850,SSR3,77,0.24624,64,-0.0608,59,-0.2198,66,-0.0075,70,0.10208
ENSG00000163660,CCNL1,30,1.12852,10,-0.5881,9,-0.9363,12,-0.4804,22,0.68573
ENSG00000174891,RSRC1,36,0.02489,32,-0.1639,38,0.11675,38,0.11883,32,-0.2071
ENSG00000178053,MLF1,15,-0.4099,10,-0.9428,16,-0.3388,21,0.26285,25,0.54150
ENSG00000168827,GFM1,29,-0.4391,19,-1.1074,37,-0.0677,47,0.48362,40,0.10520
ENSG00000079257,LXN,5,-1.5907,10,-0.4997,11,-0.5156,19,0.66411,18,0.37468
ENSG00000118855,MFSD1,19,-0.0945,16,-0.3769,13,-0.7605,27,0.64528,20,0.01682
ENSG00000180044,C3orf80,5,-3.2766,20,-1.3466,64,0.58096,44,-0.1732,72,0.81033
ENSG00000068885,IFT80,31,-0.0784,22,-0.5911,27,-0.3577,37,0.23879,39,0.32922
ENSG00000186432,KPNA4,37,-1.1315,52,-0.6359,71,-0.1526,87,0.27247,101,0.51955
ENSG00000163590,PPM1L,28,-1.8184,43,-1.1671,97,0.13006,123,0.72695,91,-0.0016
ENSG00000169255,B3GALNT1,14,-2.5307,57,-0.4132,59,-0.4263,77,0.08780,124,1.04377
ENSG00000169251,NMD3,15,-0.4589,14,-0.6246,22,0.12630,21,-0.0284,26,0.40850
ENSG00000196542,SPTSSB,1,-3.4618,9,-0.8992,13,-0.4165,28,1.30707,15,-0.2231
ENSG00000114209,PDCD10,39,0.11424,22,-0.8060,45,0.41291,35,-0.1189,37,0.00861
ENSG00000163536,SERPINI1,126,-2.4487,239,-1.4988,605,-0.0677,988,1.14354,554,-0.2272
ENSG00000173905,GOLIM4,99,1.95364,54,0.79686,30,-0.2210,17,-1.3101,19,-0.9265
ENSG00000008952,SEC62,628,1.16299,271,-0.2574,279,-0.2430,262,-0.4041,313,-0.0359
ENSG00000173889,PHC3,23,0.65293,13,-0.2882,13,-0.2291,14,-0.1207,16,0.07957
ENSG00000163558,PRKCI,12,-1.8518,29,-0.5440,38,-0.1085,60,0.94680,34,-0.3101
ENSG00000136603,SKIL,23,0.12359,14,-0.6630,20,-0.0901,25,0.37356,19,-0.1724
ENSG00000013297,CLDN11,417,5.16827,17,-1.8265,11,-2.5911,9,-3.1030,12,-2.5124
ENSG00000013293,SLC7A14,28,-0.6598,15,-1.5491,42,-0.0122,28,-0.8065,86,1.47490
ENSG00000163584,RPL22L1,34,0.28151,42,0.62274,32,0.19252,17,-0.9916,34,0.29560
ENSG00000163577,EIF5A2,6,-1.8665,7,-1.5885,25,0.28399,24,0.27882,28,0.52463
ENSG00000154310,TNIK,41,0.38770,38,0.23620,31,-0.1111,16,-1.3725,53,0.97765
ENSG00000144959,NCEH1,9,-3.0448,31,-1.3112,59,-0.3674,112,1.07405,80,0.16783
ENSG00000169760,NLGN1,13,-1.1188,17,-0.7308,14,-1.1317,45,1.38206,23,-0.2440
ENSG00000177565,TBL1XR1,59,-0.7760,59,-0.7761,91,-0.1068,99,0.07195,134,0.65136
ENSG00000172667,ZMAT3,58,-0.7267,59,-0.6849,107,0.28730,90,-0.0500,113,0.39733
ENSG00000121879,PIK3CA,13,-0.9394,10,-1.3003,25,0.09595,26,0.19837,32,0.52973
ENSG00000121864,ZNF639,22,-0.0498,11,-1.0642,23,0.05128,27,0.38761,22,-0.0869
ENSG00000171109,MFN1,15,-0.3065,16,-0.2576,16,-0.3092,21,0.20097,22,0.30728
ENSG00000114450,GNB4,29,0.33216,14,-0.8480,14,-0.8603,4,-2.8103,64,2.37183
ENSG00000136522,MRPL47,24,-1.1370,50,0.00312,50,0.00936,59,0.38120,49,-0.0425
ENSG00000136521,NDUFB5,78,-1.1458,115,-0.5443,198,0.37601,171,0.11513,180,0.18984
ENSG00000114757,PEX5L,79,-0.3033,51,-0.9756,82,-0.2919,99,0.07568,136,0.67956
ENSG00000163728,TTC14,23,0.32563,16,-0.2802,20,0.08612,15,-0.5309,24,0.45513
ENSG00000114416,FXR1,97,0.82889,49,-0.2883,50,-0.2939,53,-0.2249,63,0.11919
ENSG00000205981,DNAJC19,50,-1.1010,95,-0.1108,102,0.00765,120,0.37996,102,0.01370
ENSG00000242808,SOX2-OT,808,3.74933,67,-1.1777,88,-0.8469,47,-2.0090,47,-1.8578
ENSG00000181449,SOX2,133,1.81801,75,0.74723,49,0.02683,18,-1.7526,36,-0.5216
ENSG00000043093,DCUN1D1,34,-0.0417,40,0.23467,27,-0.4456,40,0.31303,33,-0.1309
ENSG00000078070,MCCC1,15,-0.2254,13,-0.4631,15,-0.2407,17,-0.0475,23,0.58155
ENSG00000114796,KLHL24,51,1.03559,25,-0.1588,25,-0.1475,24,-0.2392,24,-0.2590
ENSG00000163872,YEATS2,18,-0.6569,18,-0.6781,22,-0.4049,24,-0.2778,47,1.12925
ENSG00000180834,MAP6D1,89,2.19356,11,-1.3594,13,-1.1747,21,-0.4742,26,-0.0801
ENSG00000175193,PARL,30,-0.1973,29,-0.2294,25,-0.5598,38,0.22932,42,0.39766
ENSG00000114770,ABCC5,15,-2.0200,35,-0.7474,64,0.21684,68,0.39941,65,0.25394
ENSG00000145191,EIF2B5,20,-1.2914,33,-0.5070,50,0.16431,60,0.64175,39,-0.2864
ENSG00000161202,DVL3,35,-0.0172,32,-0.1588,35,0.00443,34,-0.1006,40,0.21159
ENSG00000161203,AP2M1,225,-1.9693,520,-0.7025,835,0.05732,940,0.33734,1025,0.45493
ENSG00000161204,ABCF3,16,-1.3559,21,-0.9619,39,-0.0270,48,0.45768,47,0.35061
ENSG00000145198,VWA5B2,14,-1.0614,34,0.33127,29,0.06995,36,0.60416,18,-0.7519
ENSG00000163888,CAMK2N2,35,-2.7162,204,-0.0695,207,-0.0478,365,1.41809,82,-1.5950
ENSG00000175166,PSMD2,76,-1.0551,110,-0.4928,135,-0.1931,168,0.24781,195,0.50996
ENSG00000114867,EIF4G1,67,-0.3540,73,-0.2287,74,-0.2171,90,0.15696,98,0.29303
ENSG00000175182,FAM131A,36,-2.5864,114,-0.8852,191,-0.0836,227,0.28390,293,0.75596
ENSG00000163882,POLR2H,31,-0.5523,22,-1.0618,37,-0.3097,48,0.19118,62,0.68144
ENSG00000090539,CHRD,7,-2.3846,19,-0.9182,30,-0.2189,55,1.18425,28,-0.3261
ENSG00000177383,MAGEF1,37,-0.8214,32,-1.0427,67,0.13411,64,0.06569,82,0.54699
ENSG00000156931,VPS8,26,-0.4359,23,-0.6534,31,-0.2105,42,0.45200,37,0.12537
ENSG00000187068,C3orf70,11,-1.2148,26,0.02615,27,0.08013,32,0.54496,21,-0.3586
ENSG00000073803,MAP3K13,50,-0.0173,49,-0.0704,47,-0.1303,68,0.69132,29,-0.9353
ENSG00000163900,TMEM41A,11,-0.8557,6,-1.5982,18,-0.0199,21,0.28586,25,0.56561
ENSG00000163904,SENP2,25,-0.8028,33,-0.3297,37,-0.1883,50,0.44167,44,0.12663
ENSG00000136527,TRA2B,56,-0.4744,56,-0.4776,87,0.25622,75,-0.0368,86,0.24525
ENSG00000244405,ETV5,31,-0.4358,28,-0.5894,37,-0.1863,38,-0.1886,62,0.80572
ENSG00000058866,DGKG,11,-0.7275,9,-1.0065,19,0.05821,5,-2.1974,46,2.05997
ENSG00000090520,DNAJB11,35,0.45336,12,-1.2425,31,0.24722,23,-0.3406,32,0.35313
ENSG00000156976,EIF4A2,273,-1.6646,419,-1.0158,892,0.20719,915,0.30447,986,0.40202
ENSG00000073849,ST6GAL1,62,1.61469,13,-0.9894,24,-0.0377,22,-0.1922,15,-0.7902
ENSG00000163923,RPL39L,15,0.02436,15,0.00242,22,0.76032,11,-0.5807,13,-0.1993
ENSG00000157005,SST,108,-0.8388,75,-1.3797,25,-3.1446,275,1.00034,295,0.96152
ENSG00000113916,BCL6,21,-0.1657,11,-1.1543,18,-0.4430,39,1.30228,12,-1.0574
ENSG00000152492,CCDC50,29,0.66945,32,0.83659,17,-0.2831,19,-0.0989,12,-0.7730
ENSG00000114279,FGF12,52,-1.9059,122,-0.6148,187,0.06513,209,0.32789,224,0.41990
ENSG00000198836,OPA1,48,-1.2277,60,-0.8876,90,-0.2953,132,0.49620,136,0.47052
ENSG00000133657,ATP13A3,25,0.32113,12,-0.8554,15,-0.5697,19,-0.1436,31,0.76803
ENSG00000041802,LSG1,9,-0.6879,11,-0.4245,10,-0.6914,16,0.18810,22,0.78280
ENSG00000114331,ACAP2,36,1.17794,14,-0.3792,14,-0.4374,16,-0.2571,18,0.00368
ENSG00000184203,PPP1R2,36,-0.9283,44,-0.6259,43,-0.7277,94,0.87633,70,0.12619
ENSG00000189058,APOD,1387,3.03461,248,-0.3283,236,-0.4531,120,-1.7206,135,-1.3775
ENSG00000061938,TNK2,62,-0.3713,79,0.01049,97,0.39644,74,-0.1358,76,-0.0694
ENSG00000072274,TFRC,9,-1.6389,24,-0.1884,25,-0.1258,26,-0.0930,41,0.82398
ENSG00000161217,PCYT1A,19,-0.0880,14,-0.5634,23,0.24788,17,-0.3432,26,0.45014
ENSG00000213123,TCTEX1D2,17,-1.7646,52,-0.0964,66,0.32692,69,0.48256,46,-0.3345
ENSG00000163960,UBXN7,26,0.44404,19,-0.0110,24,0.38338,13,-0.8364,22,0.25340
ENSG00000163961,RNF168,25,0.17795,20,-0.2246,26,0.22641,17,-0.5226,28,0.37803
ENSG00000174013,FBXO45,29,-0.4204,19,-1.0535,33,-0.2611,45,0.37225,47,0.38967
ENSG00000163964,PIGX,43,-0.7052,47,-0.5931,80,0.30492,71,0.09509,74,0.17001
ENSG00000174007,CEP19,0,-4.3466,10,-0.3486,13,0.12773,16,0.57773,14,0.13851
ENSG00000180370,PAK2,61,1.10778,28,-0.2295,23,-0.5490,26,-0.4198,37,0.26814
ENSG00000119231,SENP5,28,-0.3711,21,-0.7728,34,-0.0603,45,0.57672,32,-0.1796
ENSG00000114503,NCBP2,39,-0.2719,45,-0.0283,33,-0.5882,56,0.45464,48,0.06981
ENSG00000270170,NCBP2AS2,26,-1.3177,45,-0.5184,69,0.18186,73,0.34392,67,0.13638
ENSG00000119227,PIGZ,9,-1.1214,20,0.07665,17,-0.2144,18,-0.0827,27,0.65910
ENSG00000075711,DLG1,141,0.87404,57,-0.5985,49,-0.9280,101,0.42425,77,-0.1457
ENSG00000161267,BDH1,14,-1.9324,40,-0.3822,45,-0.2351,72,0.84446,48,-0.0834
ENSG00000145016,RUBCN,28,-0.5272,34,-0.2543,30,-0.4555,43,0.21176,51,0.48881
ENSG00000122068,FYTTD1,38,-0.2687,23,-1.0750,45,-0.0076,49,0.17837,55,0.35280
ENSG00000186001,LRCH3,34,1.40119,16,0.10150,13,-0.1858,9,-0.8847,15,-0.0211
ENSG00000182899,RPL35A,1533,1.13988,894,0.20612,794,0.01214,648,-0.4072,569,-0.5793
ENSG00000182903,ZNF721,21,-0.5498,18,-0.8344,35,0.28169,31,0.06797,34,0.25416
ENSG00000174227,PIGG,16,-0.0016,9,-0.9060,12,-0.5900,14,-0.3330,29,1.11821
ENSG00000273238,TMEM271,15,-2.3059,50,-0.5114,76,0.17203,75,0.16438,91,0.53023
ENSG00000169020,ATP5ME,1407,0.54556,1041,0.04392,988,-0.0465,992,-0.0445,859,-0.3001
ENSG00000215375,MYL5,20,0.63713,15,0.16661,10,-0.5527,10,-0.5945,19,0.60150
ENSG00000185619,PCGF3,15,-0.7831,22,-0.2632,25,-0.0667,33,0.56525,23,-0.2071
ENSG00000168993,CPLX1,57,-2.8861,357,-0.1093,359,-0.1126,559,0.93123,313,-0.3567
ENSG00000178950,GAK,28,-0.7905,27,-0.8453,48,0.08677,53,0.29825,53,0.25322
ENSG00000127419,TMEM175,26,-0.3812,28,-0.2729,29,-0.2316,32,-0.0916,46,0.60954
ENSG00000145214,DGKQ,11,-1.2430,23,-0.1479,13,-1.0967,36,0.77650,31,0.36705
ENSG00000127418,FGFRL1,21,0.65513,16,0.25279,31,1.67958,6,-1.5040,5,-1.7525
ENSG00000159692,CTBP1,76,-0.9836,99,-0.5782,151,0.09902,160,0.24922,165,0.26985
ENSG00000090316,MAEA,31,-1.3662,37,-1.0771,60,-0.3766,104,0.81006,84,0.22481
ENSG00000163950,SLBP,18,-1.9842,53,-0.3973,79,0.29129,79,0.34912,72,0.10088
ENSG00000168936,TMEM129,42,0.41668,40,0.33571,37,0.22864,25,-0.5449,32,-0.0636
ENSG00000068078,FGFR3,108,-0.0660,147,0.43653,166,0.75883,42,-1.8212,152,0.57662
ENSG00000168924,LETM1,21,-0.9855,35,-0.1838,40,0.00407,45,0.26035,44,0.17747
ENSG00000109685,NSD2,35,-0.3829,43,-0.0387,50,0.20703,42,-0.1184,48,0.14984
ENSG00000185049,NELFA,22,0.53737,10,-0.6757,9,-0.9898,26,1.25921,7,-1.3103
ENSG00000243449,C4orf48,874,0.64921,596,0.00947,500,-0.3055,566,-0.0988,582,-0.0331
ENSG00000185818,NAT8L,148,-0.6915,264,0.23194,236,0.05799,268,0.35757,186,-0.3761
ENSG00000123933,MXD4,47,0.65269,46,0.60838,33,0.11070,22,-0.6951,29,-0.1570
ENSG00000159733,ZFYVE28,12,-1.1711,20,-0.3691,28,0.16998,24,-0.0871,34,0.55649
ENSG00000063978,RNF4,26,-0.8537,20,-1.1954,53,0.33713,52,0.33668,46,0.07473
ENSG00000125386,FAM193A,16,0.18499,10,-0.4659,14,-0.0615,12,-0.2697,18,0.47683
ENSG00000087274,ADD1,140,-0.5590,158,-0.3744,197,-0.0254,226,0.27681,213,0.12388
ENSG00000109736,MFSD10,23,-1.1471,25,-0.9873,39,-0.3800,69,0.90429,48,0.01334
ENSG00000125388,GRK4,20,0.84977,14,0.32650,7,-0.9294,13,0.16886,10,-0.2812
ENSG00000197386,HTT,38,-0.7311,70,0.23047,58,-0.0843,72,0.38794,53,-0.2446
ENSG00000159788,RGS12,43,-0.0078,45,0.07526,45,0.10498,17,-1.6740,78,1.23765
ENSG00000163956,LRPAP1,106,-1.4289,189,-0.5513,280,0.09375,314,0.36589,302,0.23414
ENSG00000132406,TMEM128,19,-0.4290,16,-0.6507,25,0.00453,18,-0.6048,42,1.04638
ENSG00000168824,NSG1,53,-1.7711,69,-1.3592,133,-0.4048,272,1.25502,147,-0.2232
ENSG00000168818,STX18,31,0.62639,14,-0.6477,28,0.54167,19,-0.2010,16,-0.5057
ENSG00000072832,CRMP1,48,-2.3119,125,-0.8697,181,-0.3303,305,0.81820,252,0.28114
ENSG00000181215,C4orf50,6,-1.7444,12,-0.7644,14,-0.6823,19,-0.1136,40,1.39067
ENSG00000152969,JAKMIP1,33,-1.5917,67,-0.5080,93,0.01978,99,0.16395,123,0.55554
ENSG00000109501,WFS1,65,-1.0787,88,-0.6189,122,-0.1247,208,1.17599,77,-0.9254
ENSG00000074211,PPP2R2C,71,-1.7050,150,-0.5665,150,-0.6272,315,0.94195,231,0.13808
ENSG00000013288,MAN2B2,14,-1.7150,32,-0.4865,36,-0.3613,67,1.00220,39,-0.2008
ENSG00000179010,MRFAP1,355,0.04793,256,-0.4743,338,-0.0362,363,0.11603,362,0.09382
ENSG00000170846,AC093323.1,34,-0.9532,53,-0.2674,69,0.16126,54,-0.3333,91,0.71346
ENSG00000178988,MRFAP1L1,74,-0.4076,62,-0.6960,93,-0.0543,98,0.05229,123,0.48062
ENSG00000186222,BLOC1S4,11,-0.5249,9,-0.8240,16,-0.0039,20,0.55724,15,-0.1172
ENSG00000170871,KIAA0232,52,-0.6318,46,-0.8148,72,-0.1480,102,0.64771,75,-0.0629
ENSG00000132405,TBC1D14,31,-0.5519,48,0.13394,44,0.01748,53,0.44893,34,-0.4716
ENSG00000173011,TADA2B,10,-1.6049,21,-0.4477,24,-0.2650,35,0.46930,35,0.41187
ENSG00000109519,GRPEL1,27,-0.8892,41,-0.2584,62,0.46119,55,0.29473,39,-0.3831
ENSG00000184985,SORCS2,25,0.80836,17,0.18357,9,-0.9532,10,-0.7246,23,0.81958
ENSG00000196526,AFAP1,6,-1.3417,13,-0.1268,8,-0.9877,24,1.27149,12,-0.4054
ENSG00000163995,ABLIM2,12,-1.8236,37,-0.0827,34,-0.2761,42,0.12996,56,0.69181
ENSG00000071127,WDR1,56,-0.2233,44,-0.5772,48,-0.5002,67,0.10805,89,0.63786
ENSG00000178163,ZNF518B,7,-1.1285,10,-0.5460,16,0.16973,16,0.10570,18,0.40178
ENSG00000002587,HS3ST1,4,-2.2068,10,-0.9785,15,-0.3574,34,1.60051,11,-0.9473
ENSG00000157869,RAB28,21,0.03516,15,-0.4981,21,0.02515,17,-0.3715,28,0.59285
ENSG00000038219,BOD1L1,89,0.23115,49,-0.7370,68,-0.2428,83,0.16098,87,0.21642
ENSG00000137449,CPEB2,41,0.02681,34,-0.2711,45,0.22552,38,-0.0978,40,0.01760
ENSG00000118564,FBXL5,50,-0.5395,45,-0.7086,74,0.10913,63,-0.2301,100,0.68872
ENSG00000237765,FAM200B,114,0.62749,75,-0.0742,77,-0.0219,77,-0.0449,65,-0.3226
ENSG00000169762,TAPT1,38,0.60385,12,-1.1549,22,-0.2778,24,-0.1373,34,0.47302
ENSG00000169744,LDB2,8,-2.6854,16,-1.7294,68,0.62510,23,-1.4108,107,1.69449
ENSG00000151552,QDPR,1304,2.33021,203,-0.9609,249,-0.7219,280,-0.5932,265,-0.6161
ENSG00000002549,LAP3,68,1.49742,24,-0.2886,28,-0.0146,15,-1.1645,31,0.17161
ENSG00000118579,MED28,43,0.22741,36,-0.0609,34,-0.1522,38,0.01658,38,0.02246
ENSG00000163257,DCAF16,25,0.56101,9,-1.0021,19,0.10422,18,0.01163,17,-0.0569
ENSG00000145147,SLIT2,14,-1.6297,14,-1.5905,19,-1.2438,93,2.60927,11,-2.1488
ENSG00000163138,PACRGL,8,-1.6877,9,-1.5613,22,-0.1903,38,1.11157,22,-0.1707
ENSG00000185774,KCNIP4,14,-2.4049,49,-0.5632,62,-0.2207,96,0.74514,78,0.19218
ENSG00000109819,PPARGC1A,3,-2.3521,4,-2.2451,22,0.52929,29,1.39519,7,-1.5235
ENSG00000109606,DHX15,66,0.40539,32,-0.7572,41,-0.4299,65,0.51104,46,-0.2102
ENSG00000181982,CCDC149,17,0.41514,12,-0.1744,13,0.00682,14,0.10318,11,-0.3322
ENSG00000153012,LGI2,1,-3.6247,6,-1.6765,23,0.33907,32,1.26795,12,-0.8047
ENSG00000053900,ANAPC4,9,-1.4316,7,-1.7265,20,-0.3204,38,1.15664,22,-0.1391
ENSG00000091490,SEL1L3,5,-2.2741,9,-1.3148,22,0.02508,20,-0.1231,38,1.14433
ENSG00000250317,SMIM20,18,-0.8900,38,0.26653,36,0.18941,32,-0.0297,34,0.07713
ENSG00000168214,RBPJ,141,1.45543,26,-1.3191,60,-0.0433,59,-0.0747,43,-0.6062
ENSG00000109689,STIM2,16,-0.4367,16,-0.3831,19,-0.1760,24,0.29870,23,0.18630
ENSG00000169851,PCDH7,23,-2.1906,52,-1.0130,82,-0.3436,99,0.00441,178,1.20574
ENSG00000047365,ARAP2,68,2.38183,15,-0.3619,11,-0.8948,4,-2.4359,25,0.57874
ENSG00000109787,KLF3,32,1.09841,12,-0.4247,24,0.69927,9,-1.1725,15,-0.1458
ENSG00000109790,KLHL5,48,0.25090,25,-0.7344,38,-0.1403,19,-1.4302,81,1.44926
ENSG00000157796,WDR19,12,-0.2889,9,-0.7113,5,-1.6017,12,-0.3678,31,1.63959
ENSG00000035928,RFC1,66,1.27992,30,-0.0552,25,-0.3862,25,-0.4850,31,-0.0425
ENSG00000163682,RPL9,1624,1.11171,931,0.15183,900,0.11231,682,-0.4479,615,-0.5721
ENSG00000121897,LIAS,14,0.05603,11,-0.3199,13,-0.1024,15,0.13982,14,0.05252
ENSG00000163683,SMIM14,72,0.13395,45,-0.6163,67,0.00236,69,0.08258,70,0.10704
ENSG00000078140,UBE2K,43,-1.4930,64,-0.9082,97,-0.2925,161,0.83451,120,0.10080
ENSG00000121892,PDS5A,36,0.25237,23,-0.4680,23,-0.5171,35,0.28558,34,0.16359
ENSG00000163697,APBB2,50,0.99552,15,-0.9181,22,-0.3867,27,-0.0411,29,0.08109
ENSG00000154277,UCHL1,391,-2.5042,1194,-0.8276,1765,-0.2433,2630,0.62021,2575,0.47079
ENSG00000064042,LIMCH1,212,1.11968,63,-0.8720,66,-0.9005,133,0.42570,93,-0.3038
ENSG00000109133,TMEM33,55,-0.2795,33,-1.0859,54,-0.3644,83,0.53991,73,0.21051
ENSG00000014824,SLC30A9,63,-0.6956,58,-0.8023,121,0.41071,101,0.08694,105,0.13922
ENSG00000124406,ATP8A1,117,-0.1350,61,-1.1596,106,-0.3337,132,0.07563,181,0.68605
ENSG00000183783,KCTD8,16,-0.6529,7,-1.9057,49,1.41763,1,-4.7629,50,1.47767
ENSG00000151806,GUF1,18,-0.2309,11,-1.0238,26,0.41885,19,-0.1615,24,0.30211
ENSG00000163281,GNPDA2,11,-0.7049,14,-0.4083,10,-0.9311,21,0.42333,25,0.65981
ENSG00000163285,GABRG1,42,0.37820,37,0.18889,50,0.79075,6,-2.8062,51,0.83771
ENSG00000260878,AC104072.1,3,-3.0470,18,-0.4068,23,0.00792,28,0.42752,28,0.39931
ENSG00000151834,GABRA2,12,-1.7430,48,0.32392,39,0.01071,39,-0.0143,48,0.40209
ENSG00000109158,GABRA4,2,-4.1616,27,-0.8279,39,-0.3135,72,1.08556,47,0.02749
ENSG00000163288,GABRB1,9,-0.8561,15,-0.0299,12,-0.3585,11,-0.5704,27,1.17540
ENSG00000260918,AC107398.3,18,-2.1656,44,-0.8291,67,-0.2080,74,-0.0133,128,1.08629
ENSG00000169019,COMMD8,18,-0.5860,17,-0.6783,17,-0.7734,37,0.77112,30,0.19958
ENSG00000109171,SLAIN2,26,1.10253,11,-0.3648,14,0.01720,12,-0.2534,11,-0.3791
ENSG00000075539,FRYL,79,2.01371,13,-1.0305,21,-0.3532,19,-0.6604,21,-0.3435
ENSG00000109180,OCIAD1,130,-1.4741,172,-1.0476,302,-0.1879,379,0.27338,487,0.73784
ENSG00000145247,OCIAD2,38,-0.9753,63,-0.2065,80,0.21748,73,0.04309,82,0.24629
ENSG00000109184,DCUN1D4,34,-0.6080,53,0.10404,43,-0.2622,57,0.28210,53,0.10679
ENSG00000163069,SGCB,74,0.29632,40,-0.6707,55,-0.2246,62,-0.0091,74,0.34093
ENSG00000109189,USP46,42,-1.0118,77,-0.0883,81,-0.0050,103,0.53777,71,-0.2452
ENSG00000226950,DANCR,39,-0.2946,64,0.52603,58,0.42998,42,-0.1984,36,-0.4442
ENSG00000145216,FIP1L1,33,0.39643,22,-0.2836,20,-0.4360,23,-0.2099,34,0.51137
ENSG00000072201,LNX1,3,-4.0095,24,-1.1722,37,-0.5759,70,0.74548,75,0.73905
ENSG00000134853,PDGFRA,33,1.22825,30,1.05790,13,-0.3491,10,-0.9408,12,-0.4084
ENSG00000157404,KIT,18,-0.7504,39,0.51495,32,0.22113,7,-2.4855,58,1.50322
ENSG00000128039,SRD5A3,25,-0.0748,19,-0.4699,16,-0.8046,30,0.33927,33,0.46685
ENSG00000134851,TMEM165,148,2.09788,27,-0.8530,24,-1.1233,39,-0.3937,41,-0.2372
ENSG00000134852,CLOCK,16,-1.1033,20,-0.8107,32,-0.0828,37,0.23190,44,0.55801
