Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000164951,PDP1,3,-3.9950,26,-0.7921,105,3.02238,15,-1.6511,10,-2.1751,11,-2.2350
ENSG00000156162,DPY19L4,132,2.29339,14,-1.5288,19,-1.3086,38,0.00283,26,-0.5878,38,0.00233
ENSG00000156467,UQCRB,467,-0.7275,422,-0.8856,443,-1.0027,946,0.40495,766,0.05683,1365,1.28033
ENSG00000156471,PTDSS1,3,-3.9122,12,-1.9142,65,1.13678,77,1.05759,61,0.64595,12,-2.0174
ENSG00000169439,SDC2,104,0.57160,33,-1.2564,46,-0.9040,263,2.38184,81,0.14781,22,-2.0009
ENSG00000104324,CPQ,33,-0.2293,17,-1.2617,12,-2.0299,41,0.11830,108,1.86869,54,0.66736
ENSG00000180543,TSPYL5,3,-3.6189,21,-0.7611,81,3.02946,0,-7.5026,0,-6.6820,17,-1.1213
ENSG00000147649,MTDH,11,-3.3537,70,-0.5847,135,0.66629,61,-0.8039,71,-0.5588,148,0.74319
ENSG00000104341,LAPTM4B,337,2.84998,31,-1.4232,53,-0.7665,41,-1.0188,29,-1.5458,55,-0.6378
ENSG00000156482,RPL30,2300,0.67251,706,-1.2164,563,-1.8457,1321,-0.2445,2404,0.74928,2711,1.17188
ENSG00000132541,RIDA,37,-0.7837,42,-0.6243,61,-0.0377,215,2.31573,19,-1.7667,31,-1.1983
ENSG00000253948,VPS13B-DT,55,0.51208,17,-1.2890,29,-0.6793,131,2.16179,10,-2.0239,31,-0.4438
ENSG00000164919,COX6C,194,-1.3507,253,-0.9486,506,0.19738,594,0.41021,491,0.09476,558,0.35659
ENSG00000147669,POLR2K,3,-4.3992,32,-1.0924,63,-0.0343,90,0.55647,109,0.88666,78,0.35519
ENSG00000034677,RNF19A,122,1.76881,17,-1.4866,46,0.05982,38,-0.2856,32,-0.5361,29,-0.7688
ENSG00000186106,ANKRD46,3,-4.2336,24,-1.1683,107,2.16553,28,-0.9700,19,-1.5491,34,-0.7166
ENSG00000070756,PABPC1,233,0.00526,96,-1.3713,96,-1.6371,192,-0.3107,804,2.31469,240,0.05578
ENSG00000164924,YWHAZ,173,-1.6309,244,-1.1066,941,1.78672,283,-0.8843,378,-0.4327,279,-0.9984
ENSG00000120963,ZNF706,169,0.74191,43,-1.4400,107,-0.0270,74,-0.6031,137,0.38670,116,0.12349
ENSG00000104490,NCALD,3,-6.0667,127,-0.5816,468,3.48763,28,-2.8413,35,-2.5102,27,-3.0316
ENSG00000048392,RRM2B,3,-3.7187,16,-1.2159,62,1.43963,36,-0.0003,11,-1.8022,35,-0.0334
ENSG00000104517,UBR5,50,0.47478,22,-0.8000,41,0.22220,55,0.62366,31,-0.2718,27,-0.5709
ENSG00000155096,AZIN1,192,0.57291,65,-1.1361,149,0.21063,181,0.47874,103,-0.4339,116,-0.2861
ENSG00000155097,ATP6V1C1,3,-4.8077,56,-0.4965,161,2.19221,41,-0.9899,40,-1.0131,35,-1.3458
ENSG00000164929,BAALC,294,0.34042,175,-0.4969,224,-0.1367,589,1.59402,95,-1.4241,162,-0.6850
ENSG00000176406,RIMS2,3,-3.8382,61,0.73814,62,1.17126,12,-1.7921,29,-0.4478,30,-0.4763
ENSG00000147650,LRP12,3,-3.2635,17,-0.6341,63,2.96520,6,-2.1432,7,-2.0527,7,-2.1690
ENSG00000164830,OXR1,3,-4.7875,43,-0.8680,148,1.89260,23,-1.8207,92,0.31577,38,-1.1701
ENSG00000147655,RSPO2,3,-3.1018,24,0.06004,55,2.81834,0,-6.9923,17,-0.4992,0,-4.9690
ENSG00000104408,EIF3E,38,-1.4094,37,-1.4449,57,-0.9867,109,0.23438,262,1.83561,116,0.39413
ENSG00000104412,EMC2,3,-4.3319,30,-0.9303,36,-0.8688,51,-0.1380,126,1.42596,91,1.00171
ENSG00000120533,ENY2,3,-4.3355,25,-1.2185,78,0.81751,41,-0.4815,86,0.73571,55,-0.0186
ENSG00000147642,SYBU,3,-4.7108,41,-0.8711,189,3.82711,12,-2.7024,0,-7.1278,11,-2.9752
ENSG00000147677,EIF3H,6,-4.1938,69,-0.6054,75,-0.6089,102,0.00029,233,1.44456,140,0.62193
ENSG00000164754,RAD21,414,1.48205,65,-1.5446,180,0.02995,96,-0.9636,187,0.08505,148,-0.3334
ENSG00000177570,SAMD12,3,-4.3479,50,-0.1573,125,2.52893,26,-1.1763,12,-2.3186,18,-1.8463
ENSG00000147676,MAL2,3,-4.2159,38,-0.4574,127,3.29884,1,-5.3420,15,-1.8913,9,-2.6647
ENSG00000136960,ENPP2,216,0.31289,50,-1.9363,32,-2.9456,39,-2.3229,153,-0.2431,524,2.72029
ENSG00000136986,DERL1,42,-0.0558,26,-0.7979,68,1.14243,29,-0.6375,27,-0.7381,30,-0.6192
ENSG00000165156,ZHX1,3,-4.0347,35,-0.3942,65,0.88386,11,-2.1025,88,1.14785,36,-0.3753
ENSG00000164983,TMEM65,249,2.10532,19,-2.1440,109,0.77579,28,-1.6066,62,-0.3754,12,-3.0120
ENSG00000170881,RNF139,3,-3.7138,5,-2.7936,43,0.40076,76,1.29059,57,0.76646,27,-0.5246
ENSG00000147684,NDUFB9,257,-0.0937,229,-0.2799,209,-0.5416,399,0.63346,196,-0.5238,373,0.61056
ENSG00000170873,MTSS1,150,1.77528,35,-0.7286,33,-0.9739,11,-2.3945,60,0.12862,71,0.47216
ENSG00000104549,SQLE,3,-3.5350,17,-0.9756,50,1.11328,12,-1.4652,11,-1.6157,47,0.76896
ENSG00000164961,WASHC5,51,0.71657,12,-1.5022,43,0.61446,17,-1.0257,0,-5.7438,44,0.54056
ENSG00000153310,FAM49B,3,-4.2687,16,-1.7912,104,1.91210,37,-0.5682,22,-1.3400,43,-0.3714
ENSG00000153317,ASAP1,80,0.64601,48,-0.1902,103,1.78051,12,-2.3007,5,-3.3549,16,-1.9513
ENSG00000132294,EFR3A,31,-2.2871,87,-0.7561,325,2.76156,85,-0.7812,32,-2.2421,25,-2.7651
ENSG00000184156,KCNQ3,119,1.43805,35,-0.6364,92,1.50412,18,-1.6269,5,-3.4515,8,-2.9401
ENSG00000129292,PHF20L1,156,2.07329,31,-0.7305,52,0.08005,12,-2.0992,44,-0.2153,25,-1.1522
ENSG00000104419,NDRG1,5,-5.6328,89,-1.4506,97,-1.5852,146,-0.7006,380,0.86721,567,2.11916
ENSG00000131773,KHDRBS3,22,-1.3697,49,-0.1265,86,1.21415,5,-3.4254,22,-1.3939,62,0.27706
ENSG00000167632,TRAPPC9,3,-3.5613,16,-1.0759,51,1.16451,30,-0.0995,17,-1.0222,35,0.16500
ENSG00000123908,AGO2,117,2.17497,18,-1.0868,31,-0.3103,29,-0.3310,31,-0.2195,17,-1.2247
ENSG00000169398,PTK2,88,-0.4127,51,-1.2623,112,-0.0548,54,-1.1766,151,0.45398,176,0.85750
ENSG00000181790,ADGRB1,3,-4.5911,55,-0.2906,146,2.47683,61,-0.1206,0,-7.1417,18,-2.1011
ENSG00000198576,ARC,3,-3.3104,32,0.26153,62,2.67497,9,-1.6685,7,-2.0041,3,-3.3275
ENSG00000180155,LYNX1,122,-0.0148,83,-0.6214,230,1.72363,62,-1.0595,59,-1.1537,45,-1.6745
ENSG00000160932,LY6E,3,-5.7658,96,-0.6906,280,1.74140,116,-0.3927,157,0.08471,64,-1.4257
ENSG00000176956,LY6H,3,-7.0930,178,-1.1718,978,3.68253,87,-2.2420,53,-2.9752,67,-2.7812
ENSG00000250571,GLI4,3,-3.0384,22,-0.0605,33,0.91296,24,0.09373,19,-0.2271,18,-0.3912
ENSG00000158106,RHPN1,425,2.91739,40,-1.3863,90,-0.1478,78,-0.3518,25,-2.0667,17,-2.7955
ENSG00000147813,NAPRT,76,1.00039,28,-0.6530,49,0.33473,50,0.28811,31,-0.4835,23,-0.9984
ENSG00000104529,EEF1D,47,-2.3942,119,-1.0020,75,-2.0000,129,-0.8766,605,1.76575,451,1.48812
ENSG00000180900,SCRIB,77,0.73093,24,-1.1325,30,-1.0096,98,1.15252,61,0.32484,50,0.00223
ENSG00000179950,PUF60,13,-2.8185,54,-0.7090,102,0.42675,84,-0.0087,87,0.04250,108,0.48065
ENSG00000185189,NRBP2,552,2.40813,45,-1.8926,102,-0.8015,68,-1.2618,40,-2.0533,184,0.34952
ENSG00000178209,PLEC,1124,2.92070,78,-1.8395,160,-0.9235,357,0.55010,160,-0.7433,54,-2.5283
ENSG00000178719,GRINA,371,1.07113,89,-1.2468,204,0.06501,371,1.06940,203,0.03913,68,-1.7778
ENSG00000197858,GPAA1,129,0.69210,33,-1.4645,65,-0.5652,143,0.86720,144,0.87591,63,-0.5445
ENSG00000179091,CYC1,349,2.02081,62,-0.9620,85,-0.6145,108,-0.0998,128,0.17256,67,-0.9473
ENSG00000179526,SHARPIN,28,-0.1285,19,-0.7456,28,-0.1662,45,0.64990,38,0.34936,30,-0.0318
ENSG00000179632,MAF1,45,-0.5401,38,-0.7912,61,-0.0778,45,-0.5469,129,1.21962,65,0.04559
ENSG00000179832,MROH1,194,2.13271,30,-1.0750,82,0.71871,20,-1.6577,27,-1.2648,14,-2.4120
ENSG00000261236,BOP1,3,-3.1647,19,-0.3761,51,2.12181,0,-7.0543,11,-1.2243,18,-0.5686
ENSG00000185122,HSF1,3,-3.9012,30,-0.4989,54,0.67278,38,-0.0927,50,0.34053,41,0.02578
ENSG00000185000,DGAT1,130,1.95475,28,-0.6970,53,0.44258,16,-1.5723,19,-1.3195,21,-1.2178
ENSG00000071894,CPSF1,3,-3.3078,30,0.18892,45,1.28019,21,-0.3961,11,-1.3634,22,-0.3672
ENSG00000160948,VPS28,169,0.20554,85,-0.8802,163,0.20583,154,0.05089,194,0.43320,124,-0.3259
ENSG00000187954,CYHR1,256,2.07134,51,-0.7487,86,0.11035,21,-2.0710,65,-0.3720,44,-1.0830
ENSG00000167702,KIFC2,64,-0.6457,87,-0.1624,210,2.38141,30,-1.7992,6,-3.9834,26,-2.1518
ENSG00000160972,PPP1R16A,22,-0.5809,18,-0.9114,42,0.60235,99,2.01858,8,-2.1624,9,-2.0232
ENSG00000213563,C8orf82,3,-3.2116,25,-0.0418,26,0.04051,41,0.79819,41,0.81716,20,-0.3826
ENSG00000161016,RPL8,475,-0.7393,338,-1.2617,406,-1.2022,734,-0.0516,1817,1.53854,1119,0.77434
ENSG00000170619,COMMD5,3,-3.1566,18,-0.5008,29,0.37698,19,-0.3859,57,1.47263,18,-0.5167
ENSG00000182307,C8orf33,3,-3.9044,41,-0.0056,51,0.50611,54,0.47022,31,-0.4574,43,0.10224
ENSG00000181404,WASHC1,304,1.90151,55,-1.0315,101,-0.1065,63,-0.8252,46,-1.2948,92,-0.2609
ENSG00000107104,KANK1,32,-0.3737,28,-0.5540,16,-1.6667,85,1.26630,31,-0.4354,70,1.11158
ENSG00000080503,SMARCA2,3,-5.1327,60,-0.7370,171,1.53670,84,-0.2151,104,0.12806,50,-1.1038
ENSG00000147852,VLDLR,3,-3.1785,21,-0.2234,31,0.51994,0,-7.0469,18,-0.4626,43,1.14983
ENSG00000080298,RFX3,255,3.80699,25,-0.8613,23,-1.2106,21,-1.1581,7,-2.6722,9,-2.4592
ENSG00000106993,CDC37L1,3,-3.3383,16,-0.8800,50,1.56932,12,-1.2422,23,-0.2843,23,-0.3460
ENSG00000147853,AK3,246,1.70261,40,-1.3368,47,-1.3128,155,0.83063,115,0.32971,76,-0.3952
ENSG00000099219,ERMP1,3,-3.0712,13,-0.9216,16,-0.7368,3,-2.8495,18,-0.4028,61,2.32785
ENSG00000183354,KIAA2026,11,-1.7020,36,0.03898,28,-0.4321,20,-0.8273,79,1.40339,42,0.33202
ENSG00000137040,RANBP6,150,2.29576,14,-1.7099,52,0.38448,15,-1.6124,25,-0.8838,16,-1.6167
ENSG00000137038,DMAC1,4,-4.3283,36,-1.1486,77,0.04553,73,-0.0535,138,1.03025,98,0.50986
ENSG00000153707,PTPRD,15,-2.9378,56,-1.0124,131,0.46948,22,-2.3978,30,-1.9620,223,1.58912
ENSG00000107186,MPDZ,90,0.86503,29,-0.9450,35,-0.8434,61,0.22252,43,-0.3289,77,0.70571
ENSG00000147862,NFIB,31,-1.8455,77,-0.4686,131,0.54163,181,0.93564,79,-0.4398,86,-0.3321
ENSG00000175893,ZDHHC21,49,0.00945,25,-1.0127,91,1.68199,26,-0.9535,38,-0.3745,14,-2.0319
ENSG00000164975,SNAPC3,166,2.31568,11,-2.2299,39,-0.4013,34,-0.5206,53,0.16852,24,-1.1723
ENSG00000164985,PSIP1,3,-5.6768,113,-0.5363,259,1.26212,54,-1.6671,221,0.55311,128,-0.3796
ENSG00000107295,SH3GL2,42,-0.9969,31,-1.4472,202,3.36598,8,-3.4844,0,-7.9317,17,-2.4980
ENSG00000155876,RRAGA,7,-3.5188,41,-0.9194,124,1.34326,44,-0.7868,37,-1.0577,81,0.17440
ENSG00000137154,RPS6,1011,-0.3230,548,-1.2685,417,-1.9775,1254,0.02360,2391,1.13060,2334,1.33904
ENSG00000155886,SLC24A2,6,-4.4752,51,-1.5512,218,1.15386,51,-1.5241,25,-2.5974,227,1.00837
ENSG00000198642,KLHL9,3,-3.4211,21,-0.5302,34,0.33176,61,1.24580,0,-5.2378,38,0.51991
ENSG00000107105,ELAVL2,3,-4.7995,52,-0.6052,204,3.98579,3,-4.7127,0,-7.1908,8,-3.4148
ENSG00000120162,MOB3B,3,-3.1080,11,-1.0915,11,-1.4025,4,-2.4941,31,0.45085,65,2.41414
ENSG00000235453,SMIM27,104,1.62226,19,-1.1741,29,-0.6913,35,-0.2530,32,-0.3856,47,0.22962
ENSG00000165264,NDUFB6,118,0.39555,44,-1.1663,84,-0.1923,174,1.07526,82,-0.1883,81,-0.2445
ENSG00000086061,DNAJA1,45,-1.4462,62,-0.9645,133,0.31701,173,0.68262,147,0.39615,106,-0.1589
ENSG00000122692,SMU1,3,-3.8480,16,-1.3910,68,1.40973,32,-0.3413,16,-1.4062,43,0.14858
ENSG00000107262,BAG1,3,-4.9102,52,-0.7098,90,0.19608,78,-0.0865,90,0.15054,124,0.80850
ENSG00000086065,CHMP5,3,-4.7355,41,-0.9036,108,0.97067,69,-0.0987,73,0.00347,73,-0.0026
ENSG00000107341,UBE2R2,3,-4.5030,41,-0.6474,67,0.18137,55,-0.1885,87,0.55157,85,0.61980
ENSG00000137073,UBAP2,3,-3.4556,33,0.14526,32,0.15473,23,-0.4109,74,1.57705,20,-0.6712
ENSG00000165006,UBAP1,59,0.38981,25,-0.9570,45,-0.0428,48,0.06587,46,-0.0092,51,0.19015
ENSG00000164978,NUDT2,3,-2.9689,14,-0.6833,26,0.46149,13,-0.7704,25,0.23510,30,0.63807
ENSG00000164976,MYORG,3,-3.6787,30,-0.2603,26,-0.5573,139,2.64051,17,-1.1245,23,-0.6952
ENSG00000164970,FAM219A,3,-4.2965,23,-1.3089,97,1.57617,27,-1.0590,7,-2.9357,67,0.40477
ENSG00000168913,ENHO,549,0.94512,369,0.25976,233,-0.6041,855,1.78900,92,-1.8967,133,-1.4583
ENSG00000122756,CNTFR,3,-3.6174,20,-0.8105,44,0.63792,119,2.34872,21,-0.7508,4,-3.3294
ENSG00000137100,DCTN3,3,-4.4937,45,-0.5037,89,0.90144,87,0.57236,56,-0.1478,48,-0.4556
ENSG00000147955,SIGMAR1,3,-3.6569,20,-0.8686,56,1.25289,39,0.21965,21,-0.7533,29,-0.3194
ENSG00000187186,AL162231.1,55,-0.0167,57,0.03088,75,0.72483,64,0.22944,48,-0.2239,25,-1.3653
ENSG00000122733,PHF24,3,-4.3761,42,-0.4666,132,2.76255,17,-1.7914,15,-2.0587,19,-1.8229
ENSG00000137094,DNAJB5,74,1.52835,14,-1.1884,44,0.84881,11,-1.6147,24,-0.4046,11,-1.6456
ENSG00000165280,VCP,155,0.55235,53,-1.1441,152,0.74724,83,-0.4663,99,-0.1829,76,-0.6605
ENSG00000165283,STOML2,3,-3.8532,25,-0.7163,62,1.11780,42,0.08269,29,-0.4985,36,-0.1734
ENSG00000005238,FAM214B,11,-1.8061,29,-0.3433,58,1.25817,0,-7.5896,37,0.04681,35,-0.0509
ENSG00000198722,UNC13B,3,-3.0560,18,-0.3940,31,0.73583,31,0.50015,29,0.42593,15,-0.6955
ENSG00000198853,RUSC2,3,-5.1588,68,-0.5621,215,2.44279,14,-2.9499,52,-0.9735,49,-1.1852
ENSG00000107140,TESK1,3,-4.1277,30,-0.7317,80,1.34405,45,-0.0961,37,-0.4131,37,-0.4493
ENSG00000159884,CCDC107,225,2.38082,36,-0.8597,47,-0.6063,11,-2.6078,66,0.07300,45,-0.6097
ENSG00000198467,TPM2,3,-5.9142,23,-2.9785,28,-3.0313,23,-2.9334,1336,6.11301,9,-4.5322
ENSG00000137076,TLN1,161,1.15641,19,-2.1779,20,-2.4365,58,-0.5478,294,2.40323,71,-0.2488
ENSG00000107175,CREB3,15,-1.8315,38,-0.4214,58,0.34585,62,0.36033,61,0.32937,49,-0.0342
ENSG00000070610,GBA2,29,-0.0853,20,-0.6262,49,1.18476,34,0.17315,17,-0.9290,14,-1.3217
ENSG00000137133,HINT2,41,0.08910,24,-0.7303,26,-0.7776,69,0.98011,52,0.48843,42,0.14254
ENSG00000137103,TMEM8B,3,-3.7250,29,-0.3638,67,1.68942,21,-0.8437,23,-0.7026,24,-0.7131
ENSG00000122694,GLIPR2,3,-3.2024,8,-1.9956,11,-1.8024,17,-0.9302,82,1.75343,65,1.65015
ENSG00000122705,CLTA,90,-0.8924,94,-0.8258,189,0.39124,109,-0.5981,195,0.33089,188,0.31963
ENSG00000137075,RNF38,38,0.22171,20,-0.8140,46,0.79344,24,-0.4866,27,-0.3355,25,-0.4792
ENSG00000281649,EBLN3P,3,-3.4046,24,-0.2860,50,1.43746,0,-7.2920,17,-0.8356,33,0.25196
ENSG00000137106,GRHPR,47,-0.6539,32,-1.2459,51,-0.6683,100,0.54630,84,0.26801,114,0.92585
ENSG00000175768,TOMM5,182,1.76336,34,-1.0798,54,-0.4364,51,-0.4415,50,-0.4642,63,-0.1121
ENSG00000119139,TJP2,1157,4.35364,16,-3.6140,19,-3.7462,91,-1.0613,78,-1.2804,104,-0.9381
ENSG00000107282,APBA1,3,-4.2209,34,-0.6187,118,2.73486,9,-2.5412,0,-6.8524,29,-0.9739
ENSG00000188647,PTAR1,3,-3.7178,16,-1.2553,44,0.44495,95,1.72295,38,0.10178,20,-0.9938
ENSG00000119138,KLF9,3,-4.2433,17,-1.6698,82,1.16122,23,-1.2669,120,1.47109,28,-1.0534
ENSG00000107362,ABHD17B,3,-3.9673,13,-1.8337,30,-0.7104,47,0.12425,23,-0.9986,107,2.06984
ENSG00000119125,GDA,3,-5.8487,79,-1.0875,419,3.93053,8,-4.3838,30,-2.5252,22,-3.1571
ENSG00000107372,ZFAND5,399,0.82199,86,-1.6128,365,0.97926,201,-0.3122,150,-0.7693,136,-1.0191
ENSG00000165092,ALDH1A1,12,-2.2614,21,-1.4646,20,-1.8189,207,2.49811,63,0.22821,66,0.33945
ENSG00000135002,RFK,3,-4.2020,22,-1.3066,96,1.77923,38,-0.4615,77,0.69142,14,-2.1085
ENSG00000106772,PRUNE2,26,-1.4348,33,-1.0424,86,0.66697,37,-0.8624,39,-0.8094,95,0.75382
ENSG00000197969,VPS13A,3,-3.1052,16,-0.5687,49,2.15560,5,-2.1733,12,-0.9823,14,-0.9186
ENSG00000156052,GNAQ,167,0.33930,80,-0.8366,177,0.60938,141,0.05804,95,-0.5667,105,-0.4563
ENSG00000135069,PSAT1,1259,2.92816,68,-2.1944,100,-1.9180,517,1.00174,18,-4.1138,208,-0.5672
ENSG00000106829,TLE4,3,-4.2513,18,-1.6291,72,0.77837,20,-1.4277,67,0.42192,72,0.61999
ENSG00000196781,TLE1,242,2.29384,30,-1.3357,62,-0.2796,101,0.60266,39,-0.9187,19,-2.1747
ENSG00000135018,UBQLN1,3,-4.8917,39,-1.1346,136,1.31974,35,-1.3077,105,0.42733,71,-0.2401
ENSG00000165119,HNRNPK,748,1.03828,152,-1.5264,456,0.25519,316,-0.4035,392,-0.0605,342,-0.3126
ENSG00000148053,NTRK2,2525,2.24790,275,-1.5594,548,-0.6413,1758,1.48738,114,-2.8630,229,-1.9780
ENSG00000135049,AGTPBP1,26,-0.7831,15,-1.5451,72,1.34920,0,-6.1011,3,-3.6413,62,0.71493
ENSG00000135052,GOLM1,161,0.93160,68,-0.4869,134,0.88323,46,-1.0944,63,-0.6031,48,-1.1441
ENSG00000135070,ISCA1,3,-4.8455,54,-0.5888,147,1.70507,94,0.29435,40,-1.0686,39,-1.2093
ENSG00000196730,DAPK1,215,2.02676,31,-1.2748,102,0.90826,47,-0.6191,22,-1.7964,6,-3.8589
ENSG00000135047,CTSL,3,-4.2028,18,-1.5728,54,0.14783,79,0.76024,88,0.94257,52,0.04793
ENSG00000106723,SPIN1,9,-3.8378,62,-1.0551,247,2.02215,75,-0.7754,60,-1.1159,78,-0.7885
ENSG00000148082,SHC3,15,-1.9799,61,0.21303,109,2.03647,57,0.10242,4,-3.6605,10,-2.6912
ENSG00000187764,SEMA4D,115,-0.1537,36,-1.9378,75,-1.0072,65,-1.0493,113,-0.1793,292,1.87561
ENSG00000165023,DIRAS2,33,-2.2988,34,-2.2439,407,4.13170,34,-2.2558,0,-8.8049,17,-3.4117
ENSG00000090054,SPTLC1,3,-3.8162,23,-0.8305,41,0.14297,32,-0.3073,59,0.72291,53,0.63307
ENSG00000196305,IARS,118,1.61648,13,-1.9932,56,0.38675,45,-0.0833,48,0.03554,16,-1.7544
ENSG00000185963,BICD2,82,1.52140,11,-1.6872,23,-0.7774,37,0.12335,43,0.38084,33,-0.0789
ENSG00000165233,CARD19,3,-3.2651,20,-0.4628,30,0.25996,40,0.66395,36,0.48935,26,-0.0616
ENSG00000131669,NINJ1,351,2.57046,28,-1.8010,48,-1.2191,101,0.16685,95,0.06264,51,-1.0140
ENSG00000165238,WNK2,148,1.23629,47,-0.6561,132,1.64853,1,-6.1615,14,-2.4216,20,-2.0643
ENSG00000188938,FAM120AOS,88,1.48003,24,-0.7090,28,-0.5999,60,0.78946,38,0.02145,22,-0.9084
ENSG00000048828,FAM120A,223,2.04955,26,-1.5694,67,-0.1758,61,-0.2737,44,-0.7687,49,-0.6985
ENSG00000197724,PHF2,3,-3.6731,16,-1.1892,42,0.40213,45,0.40126,60,0.89843,33,-0.1057
ENSG00000148110,MFSD14B,68,0.43125,20,-1.4915,63,0.42285,32,-0.7835,49,-0.1273,57,0.15631
ENSG00000148120,AOPEP,3,-3.4398,19,-0.7034,20,-0.7904,25,-0.2730,56,1.06373,53,1.17505
ENSG00000130956,HABP4,99,-0.2635,58,-1.0898,150,0.57852,87,-0.4621,102,-0.2124,127,0.16153
ENSG00000136842,TMOD1,3,-3.2235,20,-0.3714,25,-0.0643,7,-1.9140,61,1.52786,32,0.43145
ENSG00000136938,ANP32B,136,-0.1123,57,-1.4589,51,-1.9192,84,-0.8643,201,0.53404,341,1.91466
ENSG00000136928,GABBR2,3,-5.2444,90,-0.2306,270,3.69306,3,-5.1046,6,-4.1600,11,-3.5506
ENSG00000106803,SEC61B,271,1.69659,32,-1.7859,65,-0.9202,115,0.16260,128,0.33827,98,-0.1173
ENSG00000241697,TMEFF1,48,-1.3689,90,-0.4179,221,1.77371,35,-1.8408,15,-3.1133,99,-0.2904
ENSG00000148123,PLPPR1,3,-3.9337,32,-0.4289,47,0.25054,77,1.02448,14,-1.6354,55,0.53337
ENSG00000136897,MRPL50,75,1.38275,20,-0.7886,40,0.42519,2,-3.6686,44,0.45807,19,-0.9515
ENSG00000136870,ZNF189,38,0.82034,16,-0.5420,11,-1.4398,5,-2.3141,16,-0.6261,51,1.72110
ENSG00000165152,TMEM246,3,-4.7279,49,-0.6301,170,2.74687,9,-3.0547,26,-1.5842,31,-1.4396
ENSG00000155827,RNF20,3,-3.2968,18,-0.6412,30,0.25675,4,-2.7030,46,0.88622,40,0.80356
ENSG00000136783,NIPSNAP3A,3,-3.4137,14,-1.0900,28,-0.0892,46,0.75221,33,0.20173,41,0.67721
ENSG00000070214,SLC44A1,306,0.53069,63,-1.9251,86,-1.7400,80,-1.5724,170,-0.4225,559,2.15144
ENSG00000119318,RAD23B,143,0.58486,30,-1.8222,129,0.58516,116,0.23354,105,0.06918,61,-0.8687
ENSG00000070061,ELP1,3,-3.0541,18,-0.3808,33,0.88621,6,-1.8626,27,0.27044,26,0.24572
ENSG00000106771,TMEM245,3,-4.2559,48,-0.1316,90,1.43146,40,-0.4111,31,-0.8182,39,-0.5346
ENSG00000260230,FRRS1L,3,-5.1550,66,-0.6248,243,3.28575,8,-3.7176,0,-7.8416,36,-1.6823
ENSG00000095203,EPB41L4B,3,-3.0794,21,-0.1599,58,3.28711,3,-2.9668,3,-2.7816,2,-3.7173
ENSG00000157654,PALM2-AKAP2,3,-4.5114,43,-0.6027,97,1.08813,34,-0.9352,67,0.11544,62,0.00322
ENSG00000136810,TXN,3,-5.6962,84,-0.9147,160,0.11731,216,0.58993,197,0.43098,192,0.45338
ENSG00000198121,LPAR1,61,-1.7946,66,-1.6769,65,-2.0070,180,-0.1341,118,-0.8018,572,2.68662
ENSG00000136813,ECPAS,3,-4.2809,32,-0.7888,84,1.14612,9,-2.6089,27,-1.0379,78,0.74223
ENSG00000173258,ZNF483,3,-6.2782,142,-0.7462,521,2.67851,60,-2.0488,66,-1.8969,108,-1.2797
ENSG00000242616,GNG10,3,-4.2501,35,-0.6156,79,1.03951,56,0.11033,8,-2.7651,64,0.40338
ENSG00000119471,HSDL2,109,1.22915,18,-1.6904,22,-1.6180,178,2.22451,48,-0.1722,30,-0.9685
ENSG00000148153,INIP,3,-2.8907,21,0.06068,26,0.54857,0,-4.9112,0,-5.9609,40,1.45677
ENSG00000136867,SLC31A2,3,-3.6178,9,-1.9543,10,-2.1846,14,-1.3718,24,-0.5183,112,3.26618
ENSG00000148218,ALAD,449,2.62678,30,-2.0267,44,-1.7403,114,-0.0052,45,-1.4344,128,0.21796
ENSG00000095397,WHRN,3,-3.0295,12,-0.9494,26,0.33491,1,-4.3166,8,-1.6091,50,1.75995
ENSG00000136888,ATP6V1G1,3,-5.3345,64,-0.8639,197,1.54276,99,-0.1745,97,-0.2101,71,-0.7823
ENSG00000157693,TMEM268,3,-3.2544,19,-0.4797,58,2.50475,0,-6.7447,4,-2.6524,17,-0.7558
ENSG00000148219,ASTN2,145,1.80677,20,-1.4896,76,0.89270,29,-0.9037,11,-2.2870,20,-1.6375
ENSG00000136869,TLR4,193,2.56883,8,-2.6292,20,-1.6676,135,1.77347,17,-1.6560,18,-1.6999
ENSG00000078725,BRINP1,46,-0.0003,17,-1.4769,66,0.86807,125,1.78716,0,-7.1250,13,-2.0040
ENSG00000136861,CDK5RAP2,3,-3.3168,24,-0.1858,29,0.17429,13,-1.0923,58,1.31060,29,0.11136
ENSG00000106780,MEGF9,3,-4.5950,28,-1.3212,93,0.82059,53,-0.3375,38,-0.8689,97,0.74756
ENSG00000119402,FBXW2,108,1.66208,20,-1.1363,41,-0.0549,26,-0.7289,49,0.24887,26,-0.8313
ENSG00000119396,RAB14,124,0.24553,46,-1.2922,122,0.28963,95,-0.1892,78,-0.4947,127,0.31894
ENSG00000148180,GSN,220,-0.6279,102,-1.7957,84,-2.4054,414,0.38642,995,2.02847,480,0.75944
ENSG00000148175,STOM,782,2.42861,71,-1.7177,74,-1.9430,327,0.69725,411,1.10318,64,-2.0190
