Feature ID,Feature Name,Feature count topic 1to5,Feature log2 fold change topic 1to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000154144,TBRG1,55,-0.4841,100,0.95997,42,-0.7621
ENSG00000110013,SIAE,24,-0.7467,47,0.79976,33,-0.0063
ENSG00000064199,SPA17,19,-0.1390,22,0.17924,20,-0.0240
ENSG00000154146,NRGN,2297,-0.1690,2560,0.10026,2616,0.12713
ENSG00000165478,HEPACAM,82,-0.1048,58,-0.7377,133,0.87050
ENSG00000165495,PKNOX2,24,-0.1313,21,-0.3079,33,0.53254
ENSG00000149557,FEZ1,216,0.17927,172,-0.3340,219,0.13375
ENSG00000149547,EI24,58,-0.5878,96,0.60126,76,0.05780
ENSG00000134910,STT3A,12,-1.2379,26,0.49767,33,0.94727
ENSG00000109832,DDX25,24,-1.0682,52,0.75030,48,0.47729
ENSG00000197798,FAM118B,14,-0.3517,10,-0.8164,29,1.20066
ENSG00000182934,SRPRA,28,-0.2169,38,0.44941,26,-0.3045
ENSG00000110074,FOXRED1,32,-0.3412,46,0.52411,32,-0.2116
ENSG00000149571,KIRREL3,32,-0.4870,41,0.10814,52,0.54767
ENSG00000134909,ARHGAP32,89,-0.4298,101,-0.0706,148,0.66679
ENSG00000084234,APLP2,285,-0.5866,506,0.78706,312,-0.2355
ENSG00000196323,ZBTB44,41,-0.3502,57,0.43586,45,-0.0600
ENSG00000134917,ADAMTS8,16,-0.7763,21,-0.0752,38,1.05725
ENSG00000255455,AP003486.1,14,-0.4417,25,0.93619,10,-0.8022
ENSG00000120451,SNX19,17,-1.0016,36,0.70437,34,0.45878
ENSG00000182667,NTM,153,-0.2719,150,-0.2387,237,0.64137
ENSG00000183715,OPCML,85,-0.9682,205,1.15491,109,-0.2525
ENSG00000080854,IGSF9B,24,0.09576,24,0.03594,21,-0.2057
ENSG00000166086,JAM3,13,-0.8551,26,0.73566,21,0.23672
ENSG00000151502,VPS26B,83,-0.5739,108,0.09466,146,0.66736
ENSG00000151500,THYN1,55,-0.5059,82,0.45613,72,0.14473
ENSG00000151498,ACAD8,11,-1.4087,25,0.39252,39,1.20969
ENSG00000109956,B3GAT1,180,-0.1648,157,-0.3797,268,0.64281
ENSG00000120645,IQSEC3,54,0.55191,42,-0.1368,28,-0.8067
ENSG00000060237,WNK1,107,-0.0677,108,-0.0420,120,0.15568
ENSG00000082805,ERC1,25,-0.5049,30,0.02358,43,0.66007
ENSG00000006831,ADIPOR2,21,-0.3517,26,0.15190,29,0.32187
ENSG00000166159,LRTM2,17,-1.0407,29,0.18804,45,1.07418
ENSG00000151067,CACNA1C,25,-0.8435,44,0.45537,48,0.57976
ENSG00000004478,FKBP4,85,-0.2465,107,0.31262,90,-0.0432
ENSG00000171792,RHNO1,16,-0.4072,21,0.28241,21,0.23600
ENSG00000111218,PRMT8,21,-1.0448,48,0.91836,36,0.22419
ENSG00000118971,CCND2,131,-0.3901,178,0.34566,163,0.12842
ENSG00000047621,C12orf4,15,-0.4832,23,0.56209,17,-0.0415
ENSG00000010219,DYRK4,9,-1.0633,14,0.11719,25,1.16380
ENSG00000139180,NDUFA9,51,-0.6625,88,0.61783,72,0.14089
ENSG00000130035,GALNT8,54,0.10036,77,0.87294,11,-2.4804
ENSG00000111262,KCNA1,10,-0.8079,25,1.32755,8,-0.8986
ENSG00000110799,VWF,25,0.74279,14,-0.7180,17,-0.3147
ENSG00000215039,CD27-AS1,47,0.29075,41,-0.0776,34,-0.3820
ENSG00000139190,VAMP1,25,-0.6474,55,1.28412,16,-1.1756
ENSG00000111639,MRPL51,136,0.12169,128,-0.0473,121,-0.1319
ENSG00000111640,GAPDH,2649,-0.0110,2710,0.03880,2609,-0.0342
ENSG00000010295,IFFO1,26,0.22562,22,-0.1449,21,-0.1715
ENSG00000111642,CHD4,72,-0.5024,79,-0.1925,137,0.86895
ENSG00000111653,ING4,28,-0.2795,37,0.34848,31,-0.0431
ENSG00000126746,ZNF384,13,-0.6231,25,0.93617,13,-0.4381
ENSG00000139200,PIANP,116,-0.6065,166,0.26890,193,0.51376
ENSG00000111652,COPS7A,90,-0.2377,111,0.26418,98,0.01166
ENSG00000089693,MLF2,261,-0.4110,327,0.14754,379,0.40615
ENSG00000159335,PTMS,420,0.01375,317,-0.5396,564,0.56444
ENSG00000250510,GPR162,115,-0.5223,169,0.40185,160,0.24058
ENSG00000111667,USP5,79,-0.7605,128,0.37836,145,0.57271
ENSG00000111669,TPI1,742,-0.3090,1024,0.45121,764,-0.1498
ENSG00000010626,LRRC23,21,-0.0704,25,0.33253,17,-0.3742
ENSG00000111674,ENO2,540,-0.6858,1002,0.79535,670,-0.0908
ENSG00000111676,ATN1,119,0.35833,84,-0.4391,104,-0.0177
ENSG00000111678,C12orf57,280,0.34225,222,-0.2403,218,-0.2395
ENSG00000215021,PHB2,77,-0.3437,97,0.21940,99,0.22734
ENSG00000126749,EMG1,23,0.04872,25,0.25828,17,-0.4724
ENSG00000159403,C1R,15,0.31049,16,0.40816,5,-1.4493
ENSG00000139182,CLSTN3,134,-0.7782,271,0.89919,171,-0.1158
ENSG00000139197,PEX5,43,-0.1731,56,0.45225,36,-0.3887
ENSG00000059804,SLC2A3,50,-1.1536,140,1.33988,68,-0.2921
ENSG00000065970,FOXJ2,18,-0.3351,28,0.71261,14,-0.5569
ENSG00000089818,NECAP1,117,-0.4482,178,0.53894,134,-0.0609
ENSG00000166532,RIMKLB,25,-0.2913,25,-0.1990,38,0.62641
ENSG00000111752,PHC1,20,0.05465,22,0.25908,15,-0.4853
ENSG00000003056,M6PR,51,-0.4593,77,0.53877,59,-0.0435
ENSG00000175899,A2M,109,0.87103,51,-0.9610,73,-0.2565
ENSG00000139112,GABARAPL1,284,-0.2854,401,0.52142,266,-0.3036
ENSG00000060140,STYK1,11,-1.1547,22,0.38041,31,0.99109
ENSG00000256537,SMIM10L1,55,0.08812,62,0.30093,37,-0.6285
ENSG00000070018,LRP6,11,-0.4175,14,0.08540,17,0.48556
ENSG00000111261,MANSC1,23,-0.5674,37,0.51024,32,0.15748
ENSG00000165714,BORCS5,12,-0.5266,17,0.23896,20,0.44849
ENSG00000111269,CREBL2,65,-0.2673,71,-0.0250,90,0.41366
ENSG00000111276,CDKN1B,50,-0.7056,84,0.51577,80,0.33671
ENSG00000013583,HEBP1,26,-0.1111,29,0.12999,27,-4.4411
ENSG00000084444,FAM234B,36,-1.0181,93,1.23624,46,-0.3179
ENSG00000273079,GRIN2B,89,-0.4800,114,0.13077,141,0.51380
ENSG00000171681,ATF7IP,16,0.16304,14,-0.1378,14,-0.0783
ENSG00000084463,WBP11,57,-0.3622,76,0.32287,70,0.11847
ENSG00000111341,MGP,12,-2.6643,5,-3.4115,186,4.23734
ENSG00000151490,PTPRO,30,-0.9741,49,0.19070,74,1.00561
ENSG00000023734,STRAP,130,-0.3783,185,0.46520,144,-0.0596
ENSG00000008394,MGST1,101,-0.3423,107,-0.1453,161,0.63577
ENSG00000048540,LMO3,225,-0.5460,330,0.37828,326,0.30320
ENSG00000052126,PLEKHA5,38,-0.4078,47,0.10872,56,0.44679
ENSG00000139154,AEBP2,21,-0.3273,27,0.25343,26,0.16016
ENSG00000139155,SLCO1C1,14,-0.6620,4,-2.3822,50,2.21267
ENSG00000121350,PYROXD1,15,-0.4560,25,0.79474,13,-0.4805
ENSG00000111711,GOLT1B,22,-0.6766,38,0.59746,32,0.18896
ENSG00000134548,SPX,24,1.32728,7,-1.5884,13,-0.3899
ENSG00000111716,LDHB,522,-0.4092,716,0.35156,659,0.14805
ENSG00000111726,CMAS,105,-0.8030,219,0.95652,131,-0.1718
ENSG00000111728,ST8SIA1,15,-0.6381,34,1.37206,8,-1.4677
ENSG00000111731,C2CD5,28,-0.3758,43,0.62442,27,-0.3192
ENSG00000139163,ETNK1,61,-0.8413,126,0.91335,83,-0.0441
ENSG00000060982,BCAT1,18,-0.6911,44,1.49320,8,-1.7154
ENSG00000205707,ETFRF1,33,-0.0890,30,-0.2899,44,0.45980
ENSG00000133703,KRAS,46,-0.4434,80,0.88908,36,-0.6953
ENSG00000123095,BHLHE41,44,-0.3620,41,-0.3779,79,0.87534
ENSG00000123096,SSPN,15,0.18657,4,-2.1344,27,1.28627
ENSG00000123104,ITPR2,15,0.00726,8,-1.1916,26,1.04793
ENSG00000111790,FGFR1OP2,70,-0.5702,108,0.45909,99,0.23071
ENSG00000064115,TM7SF3,36,-0.3494,53,0.51376,37,-0.1813
ENSG00000152944,MED21,22,-0.0130,27,0.42869,15,-0.6621
ENSG00000211455,STK38L,15,-0.1127,17,0.05723,17,0.09841
ENSG00000110841,PPFIBP1,38,-0.2967,47,0.24764,45,0.12321
ENSG00000061794,MRPS35,37,-0.5350,63,0.73756,39,-0.2379
ENSG00000087448,KLHL42,55,-0.3615,80,0.52188,57,-0.1740
ENSG00000123106,CCDC91,68,0.16058,63,-0.0474,57,-0.1967
ENSG00000064763,FAR2,16,-0.4214,29,0.90688,12,-0.7814
ENSG00000087502,ERGIC2,37,-0.4764,56,0.46550,47,0.08893
ENSG00000133687,TMTC1,14,-1.3315,33,0.65423,39,0.86478
ENSG00000133704,IPO8,19,-0.2514,25,0.40718,19,-0.1769
ENSG00000110888,CAPRIN2,19,-0.8673,39,0.76568,31,0.21096
ENSG00000170456,DENND5B,36,-0.7069,55,0.32718,64,0.56833
ENSG00000151743,AMN1,50,-0.0568,60,0.35267,40,-0.4340
ENSG00000151746,BICD1,23,-0.4570,46,1.16785,12,-1.3735
ENSG00000087470,DNM1L,93,-0.7443,176,0.79472,124,-0.0021
ENSG00000139117,CPNE8,15,-0.3011,19,0.26911,17,0.10090
ENSG00000139116,KIF21A,116,-0.8050,251,1.05299,132,-0.3359
ENSG00000151229,SLC2A13,74,-1.0132,185,1.20363,96,-0.2677
ENSG00000188906,LRRK2,12,-0.7777,19,0.35804,22,0.61627
ENSG00000018236,CNTN1,191,-1.0997,511,1.27124,261,-0.2532
ENSG00000015153,YAF2,51,-0.2234,70,0.50311,45,-0.3841
ENSG00000134283,PPHLN1,37,-0.5845,48,0.10947,65,0.66415
ENSG00000139168,ZCRB1,118,0.03702,112,-0.0923,121,0.06106
ENSG00000139174,PRICKLE1,23,-0.8016,42,0.61039,38,0.33658
ENSG00000151239,TWF1,22,-0.6750,26,-0.1531,48,1.02180
ENSG00000184613,NELL2,201,-0.8347,418,0.92279,269,-0.0688
ENSG00000139218,SCAF11,37,0.11029,37,0.09022,29,-0.3122
ENSG00000111371,SLC38A1,65,-0.1591,96,0.75438,37,-1.0468
ENSG00000134294,SLC38A2,43,-0.7793,98,1.22926,38,-0.7339
ENSG00000139211,AMIGO2,12,-0.4959,24,1.18088,6,-1.2978
ENSG00000005175,RPAP3,14,-0.1995,19,0.39171,13,-0.2408
ENSG00000079337,RAPGEF3,20,0.14906,12,-0.8616,27,0.66132
ENSG00000211584,SLC48A1,67,-0.3798,84,0.19936,91,0.30241
ENSG00000134291,TMEM106C,43,-0.4914,66,0.49564,54,0.06835
ENSG00000152556,PFKM,108,-0.3865,152,0.42518,126,0.01187
ENSG00000177981,ASB8,43,-0.2967,64,0.64741,35,-0.5073
ENSG00000177875,CCDC184,38,-0.2125,52,0.48368,33,-0.3704
ENSG00000174233,ADCY6,13,-0.4129,22,0.72569,12,-0.4323
ENSG00000167535,CACNB3,91,-0.4125,102,-0.0902,151,0.66580
ENSG00000174243,DDX23,22,-0.5737,34,0.51191,30,0.16402
ENSG00000172602,RND1,30,-1.0311,70,0.99400,48,0.09673
ENSG00000134287,ARF3,374,-0.5339,526,0.29119,567,0.39548
ENSG00000169884,WNT10B,23,-0.6716,40,0.62256,33,0.14699
ENSG00000181418,DDN,387,0.32540,178,-1.2364,504,0.70787
ENSG00000181929,PRKAG1,31,-0.1807,40,0.39766,28,-0.2831
ENSG00000167548,KMT2D,18,-0.5670,31,0.65462,22,-0.0532
ENSG00000123416,TUBA1B,2181,0.09912,2621,0.47258,1159,-1.0175
ENSG00000167552,TUBA1A,837,-0.3582,1191,0.47852,897,-0.1119
ENSG00000123352,SPATS2,28,-0.3006,35,0.23904,34,0.14030
ENSG00000135519,KCNH3,114,-0.1745,117,-0.0714,146,0.34102
ENSG00000187778,MCRS1,43,-0.2079,60,0.53239,36,-0.4654
ENSG00000110844,PRPF40B,17,0.07523,20,0.36433,11,-0.7244
ENSG00000139644,TMBIM6,267,-0.1843,276,-0.0646,344,0.34681
ENSG00000135472,FAIM2,488,-0.4204,618,0.16846,705,0.39394
ENSG00000110881,ASIC1,27,-0.4962,40,0.43385,35,0.16136
ENSG00000066117,SMARCD1,17,-0.6630,26,0.36044,28,0.47585
ENSG00000178449,COX14,168,0.21252,156,-0.0057,128,-0.3489
ENSG00000139624,CERS5,17,-0.3506,22,0.22991,22,0.22371
ENSG00000161813,LARP4,12,-0.1355,18,0.64673,8,-0.8483
ENSG00000066084,DIP2B,20,-0.5107,35,0.78533,20,-0.3629
ENSG00000185432,METTL7A,110,-0.1450,53,-1.4198,224,1.33676
ENSG00000110911,SLC11A2,29,-0.1039,38,0.51045,21,-0.6317
ENSG00000050426,LETMD1,50,-0.0274,52,0.09140,48,-0.0798
ENSG00000110925,CSRNP2,21,-0.8741,48,1.07813,26,-0.2674
ENSG00000135457,TFCP2,19,-0.5778,33,0.65682,24,-0.0401
ENSG00000184271,POU6F1,23,-0.2774,23,-0.1576,34,0.56777
ENSG00000183283,DAZAP2,94,-0.5748,134,0.27579,151,0.46621
ENSG00000050438,SLC4A8,27,-1.0244,66,1.07608,41,-0.0385
ENSG00000196876,SCN8A,71,-0.5655,130,0.87735,69,-0.4326
ENSG00000135503,ACVR1B,37,-0.6323,61,0.52319,54,0.22971
ENSG00000161835,GRASP,60,-0.3671,79,0.28367,76,0.17768
ENSG00000123358,NR4A1,14,-0.2941,25,1.07806,6,-1.6081
ENSG00000123395,ATG101,27,-0.6250,47,0.71135,33,-0.0520
ENSG00000063046,EIF4B,152,-0.1048,194,0.44804,118,-0.5113
ENSG00000167778,SPRYD3,211,-0.5645,310,0.35627,318,0.35548
ENSG00000167779,IGFBP6,33,-0.3204,40,0.16145,43,0.26725
ENSG00000139631,CSAD,18,0.18332,17,0.00929,14,-0.3192
ENSG00000182544,MFSD5,12,-1.2110,28,0.69561,30,0.69857
ENSG00000123349,PFDN5,682,0.63899,469,-0.3511,391,-0.6241
ENSG00000139637,C12orf10,68,0.01600,69,0.04704,64,-0.0887
ENSG00000205352,PRR13,76,-0.3664,98,0.24283,99,0.22951
ENSG00000197111,PCBP2,273,-0.3864,358,0.26961,356,0.22329
ENSG00000139625,MAP3K12,36,-0.2589,47,0.39372,36,-0.1437
ENSG00000135390,ATP5MC2,318,0.50499,218,-0.4330,234,-0.2629
ENSG00000012822,CALCOCO1,42,-0.4583,63,0.53154,49,-0.0341
ENSG00000123415,SMUG1,16,-0.3624,20,0.14780,23,0.34131
ENSG00000094916,CBX5,83,-0.1355,89,0.06205,93,0.12616
ENSG00000135486,HNRNPA1,318,-0.0814,337,0.06398,335,0.04221
ENSG00000111481,COPZ1,73,-0.2686,88,0.19199,87,0.15509
ENSG00000161642,ZNF385A,46,0.27928,38,-0.2059,38,-0.1792
ENSG00000123360,PDE1B,60,-0.6291,76,0.00224,117,0.82536
ENSG00000135447,PPP1R1A,98,-0.3325,77,-0.6979,194,1.09670
ENSG00000135426,TESPA1,92,-0.4878,94,-0.3236,181,0.96944
ENSG00000135424,ITGA7,16,-0.5592,9,-1.3210,44,1.70642
ENSG00000135441,BLOC1S1,241,0.38588,162,-0.5317,218,0.04350
ENSG00000135404,CD63,255,-0.2283,254,-0.1760,367,0.52436
ENSG00000135414,GDF11,21,-0.0738,13,-0.8761,35,0.93572
ENSG00000205323,SARNP,68,-0.3757,91,0.31920,85,0.14303
ENSG00000135392,DNAJC14,16,-0.4421,25,0.59423,17,-0.1567
ENSG00000170473,PYM1,21,0.08559,23,0.23914,15,-0.5109
ENSG00000065357,DGKA,13,-1.2682,13,-1.0198,60,2.18577
ENSG00000111540,RAB5B,101,-0.4261,153,0.55872,110,-0.1265
ENSG00000139531,SUOX,13,-0.5694,20,0.38259,20,0.32880
ENSG00000197728,RPS26,1337,0.85876,725,-0.6906,755,-0.5527
ENSG00000170515,PA2G4,72,-0.3988,101,0.40524,86,0.05886
ENSG00000229117,RPL41,3891,0.90872,1912,-0.8476,2314,-0.4445
ENSG00000139641,ESYT1,15,-0.9583,38,1.15430,20,-0.2670
ENSG00000196465,MYL6B,237,0.36497,189,-0.2118,175,-0.3185
ENSG00000092841,MYL6,361,0.08989,381,0.17737,276,-0.4139
ENSG00000139613,SMARCC2,69,0.07649,56,-0.3613,79,0.30994
ENSG00000181852,RNF41,55,-0.2285,62,0.06743,69,0.25363
ENSG00000139579,NABP2,60,0.11499,63,0.19929,43,-0.4991
ENSG00000139645,ANKRD52,13,-0.6867,26,0.87693,15,-0.2232
ENSG00000062485,CS,69,-0.3744,94,0.37866,82,0.05972
ENSG00000257727,CNPY2,88,-0.1723,100,0.12934,99,0.09438
ENSG00000170581,STAT2,39,-0.3000,54,0.42719,41,-0.1276
ENSG00000135423,GLS2,24,-0.6559,48,1.03396,22,-0.5674
ENSG00000076108,BAZ2A,27,-0.4756,36,0.22316,40,0.40137
ENSG00000110955,ATP5F1B,554,-0.3436,769,0.43576,604,-0.0704
ENSG00000110958,PTGES3,206,-0.6912,392,0.85893,242,-0.1857
ENSG00000196531,NACA,555,0.31110,458,-0.1798,430,-0.2691
ENSG00000166863,TAC3,29,0.03389,28,-0.0730,29,0.04157
ENSG00000166886,NAB2,28,-0.8529,59,0.97193,36,-0.1208
ENSG00000123384,LRP1,145,-0.6616,191,0.04030,287,0.82389
ENSG00000182199,SHMT2,12,-0.7141,22,0.64335,18,0.17651
ENSG00000185633,NDUFA4L2,26,1.47099,10,-1.0138,8,-1.3375
ENSG00000179912,R3HDM2,47,-0.3552,72,0.65835,42,-0.4164
ENSG00000166986,MARS,49,-0.3805,67,0.36664,59,0.08559
ENSG00000175197,DDIT3,28,0.13801,25,-0.1216,26,-0.0592
ENSG00000175203,DCTN2,145,-0.5145,219,0.46617,191,0.14314
ENSG00000155980,KIF5A,560,0.50667,436,-0.1835,332,-0.6295
ENSG00000166908,PIP4K2C,37,-0.7585,71,0.78233,51,0.03737
ENSG00000178498,DTX3,89,-0.2240,120,0.47851,79,-0.3406
ENSG00000240771,ARHGEF25,50,0.08063,57,0.32767,33,-0.6638
ENSG00000135454,B4GALNT1,76,-0.7005,127,0.52680,118,0.31575
ENSG00000135506,OS9,77,-0.3037,89,0.08400,103,0.33754
ENSG00000135439,AGAP2,134,0.21519,111,-0.2225,121,-0.0533
ENSG00000135452,TSPAN31,24,-0.8505,39,0.35749,48,0.69989
ENSG00000135446,CDK4,20,0.02264,13,-0.7911,30,0.76086
ENSG00000139266,MARCH9,29,0.16460,24,-0.2373,28,0.04365
ENSG00000123297,TSFM,29,-0.5079,44,0.51559,36,0.06421
ENSG00000175215,CTDSP2,23,-0.7045,36,0.36593,40,0.52029
ENSG00000257698,GIHCG,45,0.13105,34,-0.4540,52,0.32914
ENSG00000198673,TAFA2,72,-0.4652,108,0.49463,87,0.03075
ENSG00000135655,USP15,17,-0.8821,38,0.99490,23,-0.1143
ENSG00000061987,MON2,21,-0.7094,39,0.68601,30,0.10939
ENSG00000111110,PPM1H,32,-0.2315,42,0.40363,31,-0.2049
ENSG00000184575,XPOT,38,-0.4477,57,0.50698,45,-0.0138
ENSG00000183735,TBK1,21,-0.4917,35,0.70812,22,-0.2613
ENSG00000135677,GNS,18,-0.6381,30,0.50029,27,0.26808
ENSG00000111490,TBC1D30,12,-0.8226,27,1.08161,13,-0.3582
ENSG00000156076,WIF1,33,-0.9328,13,-2.2070,137,2.41429
ENSG00000174106,LEMD3,19,-1.1698,49,0.98690,37,0.28121
ENSG00000139233,LLPH,29,0.19519,23,-0.3106,28,0.08345
ENSG00000155957,TMBIM4,37,-0.3092,38,-0.1534,57,0.60319
ENSG00000111530,CAND1,68,-0.8093,147,1.04750,78,-0.3189
ENSG00000127314,RAP1B,32,-0.0297,32,-0.0361,34,0.09195
ENSG00000175782,SLC35E3,22,-0.1603,21,-0.2435,31,0.50575
ENSG00000135679,MDM2,24,-0.3134,29,0.13449,31,0.29054
ENSG00000111605,CPSF6,42,-0.5996,78,0.84429,45,-0.3123
ENSG00000127337,YEATS4,17,0.01625,18,0.18778,14,-0.2961
ENSG00000166225,FRS2,12,-0.9532,23,0.65961,22,0.45880
ENSG00000166226,CCT2,80,-0.6764,145,0.74714,102,-0.0296
ENSG00000127328,RAB3IP,22,-0.8829,51,1.08835,27,-0.2711
ENSG00000111596,CNOT2,29,-0.3542,32,-0.0492,44,0.55180
ENSG00000135643,KCNMB4,108,0.26109,123,0.46083,41,-1.4493
ENSG00000153233,PTPRR,31,-1.1537,75,0.93743,59,0.33011
ENSG00000133858,ZFC3H1,22,0.35331,16,-0.3210,18,-0.1522
ENSG00000139291,TMEM19,24,-0.4049,35,0.47383,28,-0.0309
ENSG00000080371,RAB21,53,-0.6013,85,0.52087,74,0.19034
ENSG00000121749,TBC1D15,22,-0.6304,34,0.39353,35,0.39449
ENSG00000072657,TRHDE,29,-0.4486,60,1.32455,10,-1.9841
ENSG00000253719,ATXN7L3B,129,-0.6106,253,1.02423,112,-0.6362
ENSG00000166006,KCNC2,84,-0.9794,218,1.35711,87,-0.6169
ENSG00000111615,KRR1,34,-0.5727,46,0.18046,57,0.57285
ENSG00000139289,PHLDA1,22,-0.4079,26,-0.0125,35,0.57992
ENSG00000187109,NAP1L1,271,-0.2281,323,0.19809,309,0.08724
ENSG00000091039,OSBPL8,48,-0.6059,87,0.81509,52,-0.2510
ENSG00000186908,ZDHHC17,33,-0.9167,75,1.06220,43,-0.1734
ENSG00000067798,NAV3,37,-0.2910,53,0.54742,34,-0.3378
ENSG00000067715,SYT1,918,-0.7364,2040,1.22058,766,-0.8044
ENSG00000058272,PPP1R12A,103,-0.1658,107,-0.0398,128,0.29287
ENSG00000111052,LIN7A,23,-0.7052,47,1.01695,23,-0.4425
ENSG00000139220,PPFIA2,144,-0.7224,239,0.48151,238,0.40176
ENSG00000133773,CCDC59,20,-0.1050,21,0.03459,22,0.11568
ENSG00000072041,SLC6A15,37,-0.6919,74,0.99900,37,-0.4325
ENSG00000133641,C12orf29,28,-0.5902,39,0.23983,47,0.52713
ENSG00000198707,CEP290,31,0.47726,16,-0.9242,31,0.28762
ENSG00000139324,TMTC3,16,-0.5143,26,0.57168,20,-0.0082
ENSG00000049130,KITLG,17,-1.4152,37,0.33634,60,1.27035
ENSG00000139318,DUSP6,19,-0.8166,51,1.72914,6,-2.2198
ENSG00000070961,ATP2B1,301,-0.9483,531,0.40112,655,0.75875
ENSG00000271614,ATP2B1-AS1,33,-0.2479,34,-0.0977,46,0.46755
ENSG00000011465,DCN,55,0.96118,33,-0.4499,20,-1.1614
ENSG00000133639,BTG1,30,-0.7395,24,-0.9128,88,1.65209
ENSG00000102189,EEA1,36,-0.0921,45,0.41721,28,-0.4802
ENSG00000173598,NUDT4,155,-0.6905,342,1.24862,114,-0.9743
ENSG00000177889,UBE2N,142,-0.3205,202,0.50720,141,-0.2193
ENSG00000198015,MRPL42,29,-0.5876,54,0.87263,29,-0.3842
ENSG00000136040,PLXNC1,30,-0.3088,47,0.73170,23,-0.6486
ENSG00000184752,NDUFA12,157,0.23991,144,-0.0074,115,-0.3965
ENSG00000028203,VEZT,38,-0.4338,53,0.38298,48,0.14105
ENSG00000111142,METAP2,57,0.00070,58,0.06183,54,-0.0844
ENSG00000074527,NTN4,14,-0.9766,42,1.76238,7,-1.7192
ENSG00000139343,SNRPF,60,-0.0850,58,-0.1204,71,0.27276
ENSG00000111144,LTA4H,23,-0.7943,38,0.42552,43,0.55743
ENSG00000059758,CDK17,58,-1.0757,127,0.77068,116,0.45984
ENSG00000120802,TMPO,18,-0.7369,32,0.63016,27,0.22570
ENSG00000075415,SLC25A3,294,-0.4198,417,0.41234,360,0.08019
ENSG00000185046,ANKS1B,146,-0.5590,218,0.40528,211,0.28596
ENSG00000111647,UHRF1BP1L,21,-0.2967,27,0.30161,24,0.04989
ENSG00000075089,ACTR6,30,-0.6868,61,0.99333,31,-0.4309
ENSG00000136021,SCYL2,24,-0.3726,36,0.54860,25,-0.1983
ENSG00000120805,ARL1,54,-0.4307,82,0.54559,61,-0.0987
ENSG00000196091,MYBPC1,46,0.79254,17,-1.3448,40,0.18781
ENSG00000111666,CHPT1,52,-0.3027,65,0.23663,63,0.14646
ENSG00000111670,GNPTAB,71,-0.5258,113,0.59151,85,-0.0204
ENSG00000120860,WASHC3,53,-0.1352,65,0.32371,48,-0.2439
ENSG00000139352,ASCL1,20,0.03515,21,0.05748,19,-0.1347
ENSG00000111696,NT5DC3,55,-0.7021,91,0.48031,89,0.37752
ENSG00000166598,HSP90B1,275,-0.4885,346,0.09333,447,0.56577
ENSG00000204954,C12orf73,31,-0.3751,48,0.61427,30,-0.3030
ENSG00000120837,NFYB,37,-0.0723,48,0.48545,26,-0.6487
ENSG00000198431,TXNRD1,42,-0.5997,68,0.51909,59,0.19055
ENSG00000151131,C12orf45,31,0.16208,30,0.08178,23,-0.3933
ENSG00000136051,WASHC4,17,-0.3402,22,0.27271,21,0.15343
ENSG00000136044,APPL2,15,-0.2191,14,-0.3676,24,0.69817
ENSG00000074590,NUAK1,102,-0.4621,202,1.19583,51,-1.4467
ENSG00000136026,CKAP4,26,-0.6799,40,0.36429,44,0.49213
ENSG00000111785,RIC8B,12,-0.7999,19,0.21628,26,0.79666
ENSG00000151135,TMEM263,30,-0.1938,36,0.26481,31,-0.0581
ENSG00000120832,MTERF2,11,-0.5708,20,0.79404,12,-0.2738
ENSG00000151136,BTBD11,12,-1.4958,39,1.21400,28,0.33463
ENSG00000136045,PWP1,31,-0.4516,38,0.08667,48,0.52726
ENSG00000110851,PRDM4,14,-0.2545,22,0.70921,10,-0.7170
ENSG00000075035,WSCD2,24,-0.5116,37,0.47620,32,0.12513
ENSG00000075856,SART3,23,-0.8232,41,0.56667,40,0.41982
ENSG00000136003,ISCU,229,-0.3796,314,0.37517,274,0.07238
ENSG00000110880,CORO1C,27,-0.2508,30,0.02306,36,0.33691
ENSG00000084112,SSH1,28,0.24271,26,-0.0213,21,-0.3800
ENSG00000166111,SVOP,96,-0.5904,196,1.14667,69,-0.9578
ENSG00000135093,USP30,6,-1.8786,21,0.78676,27,1.17695
ENSG00000076248,UNG,17,0.38151,12,-0.5171,16,0.03414
ENSG00000110906,KCTD10,26,-0.8542,53,0.80347,40,0.13972
ENSG00000151148,UBE3B,16,-0.9395,30,0.47416,34,0.66671
ENSG00000139428,MMAB,39,-0.4256,56,0.43565,47,0.05598
ENSG00000139433,GLTP,20,0.56962,13,-0.5380,15,-0.2404
ENSG00000139436,GIT2,13,-0.8845,27,0.82917,20,0.14331
ENSG00000174456,C12orf76,91,-0.3072,131,0.55994,84,-0.3302
ENSG00000174437,ATP2A2,224,-1.0265,498,0.86942,394,0.26976
ENSG00000196510,ANAPC7,29,-0.4454,41,0.37861,38,0.16360
ENSG00000111229,ARPC3,163,-0.1568,187,0.16916,174,0.01760
ENSG00000204856,FAM216A,33,-0.4972,53,0.65771,36,-0.1686
ENSG00000111237,VPS29,96,-0.3363,135,0.47649,100,-0.1444
ENSG00000196850,PPTC7,11,-1.1322,28,1.14360,17,0.00333
ENSG00000204852,TCTN1,15,0.05250,13,-0.1804,16,0.14444
ENSG00000186298,PPP1CC,58,-0.3594,81,0.43695,64,-0.0472
ENSG00000111249,CUX2,31,-0.5154,30,-0.4595,67,1.11182
