Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000158806,NPM2,46,-0.2282,62,0.24768,36,-0.5849,64,0.49960,34,-0.6766,45,-0.2567,46,-0.2212
ENSG00000158856,DMTN,381,0.24505,184,-0.8852,464,0.56228,396,0.51040,171,-0.9909,174,-0.9650,284,-0.2389
ENSG00000158863,FAM160B2,18,0.13678,10,-0.7309,19,0.21751,21,0.62607,14,-0.1881,9,-0.8499,11,-0.6172
ENSG00000275074,NUDT18,19,0.37629,12,-0.3792,5,-1.6839,22,1.13893,7,-1.0888,5,-1.5459,11,-0.5651
ENSG00000168481,LGI3,56,0.02970,56,0.02555,33,-0.7610,77,0.93934,46,-0.2769,30,-0.9212,28,-1.0904
ENSG00000168490,PHYHIP,454,-0.0065,167,-1.5266,720,0.73570,636,0.95684,191,-1.3288,185,-1.3725,287,-0.7675
ENSG00000104635,SLC39A14,12,-0.3527,22,0.62613,23,0.64400,17,0.26415,17,0.22409,8,-0.8778,7,-1.1774
ENSG00000120910,PPP3CC,13,0.22599,12,0.11659,6,-1.0186,15,0.73942,12,0.06719,4,-1.4173,7,-0.7323
ENSG00000120896,SORBS3,9,-0.3565,13,0.30706,5,-1.1033,5,-1.4477,28,1.51182,24,1.28243,13,0.29957
ENSG00000120913,PDLIM2,21,-0.1365,39,0.82367,8,-1.6057,17,-0.6724,37,0.72889,21,-0.1428,34,0.65521
ENSG00000158941,CCAR2,64,0.59591,44,0.01142,54,0.31759,52,0.42787,23,-0.9622,18,-1.3778,33,-0.4843
ENSG00000147439,BIN3,12,0.03164,11,-0.0324,17,0.60738,12,0.18914,16,0.56050,9,-0.3540,5,-1.2367
ENSG00000179388,EGR3,82,-0.6899,37,-1.8720,308,1.46107,160,0.59942,68,-0.9570,52,-1.3714,95,-0.5010
ENSG00000008853,RHOBTB2,48,-0.1169,29,-0.9016,45,-0.2332,70,0.85878,35,-0.5812,21,-1.3283,46,-0.2043
ENSG00000147457,CHMP7,42,0.57840,23,-0.3785,24,-0.3088,34,0.45464,21,-0.4818,18,-0.6940,24,-0.3240
ENSG00000104679,R3HCC1,46,0.59952,27,-0.2392,33,0.08310,35,0.29666,13,-1.3261,32,0.02738,25,-0.3894
ENSG00000197217,ENTPD4,53,0.74274,44,0.44447,24,-0.4702,38,0.35729,36,0.13948,14,-1.3106,18,-0.9792
ENSG00000147454,SLC25A37,15,-0.2938,6,-1.7088,23,0.35566,9,-1.4663,95,3.03714,22,0.26989,7,-1.4508
ENSG00000272163,AF106564.1,11,-0.3737,10,-0.6336,28,1.01134,17,0.44091,1,-3.0307,6,-1.2239,16,0.16790
ENSG00000104722,NEFM,518,0.25620,204,-1.1754,309,-0.5494,612,0.94288,164,-1.5028,442,0.00562,295,-0.6715
ENSG00000277586,NEFL,920,0.15842,541,-0.6647,694,-0.2834,1170,0.98787,338,-1.3743,539,-0.6709,549,-0.6935
ENSG00000221914,PPP2R2A,78,0.36579,85,0.52092,51,-0.2960,64,0.09714,74,0.28332,46,-0.4566,43,-0.6086
ENSG00000104765,BNIP3L,168,0.12582,227,0.60629,105,-0.6089,167,0.17939,207,0.45520,106,-0.5864,109,-0.5959
ENSG00000240694,PNMA2,486,0.52913,355,0.02813,388,0.16841,427,0.54313,195,-0.8932,149,-1.3016,239,-0.6325
ENSG00000092964,DPYSL2,1213,0.65510,1080,0.46491,405,-1.0591,817,0.03160,839,0.06150,681,-0.2652,690,-0.2671
ENSG00000015592,STMN4,208,-0.3470,260,0.00301,285,0.14621,317,0.53867,228,-0.2049,170,-0.6557,189,-0.5321
ENSG00000120899,PTK2B,126,-0.2697,36,-2.1145,298,1.13063,212,1.01594,54,-1.5325,66,-1.2376,76,-1.1096
ENSG00000120885,CLU,2638,-0.2145,3087,0.03173,2583,-0.2469,2902,-0.1011,2626,-0.2212,3536,0.24733,3661,0.33713
ENSG00000168077,SCARA3,21,-0.4094,37,0.51303,11,-1.2886,13,-1.4333,34,0.37681,64,1.41509,45,0.92592
ENSG00000147419,CCDC25,90,0.39884,73,0.06533,44,-0.7052,75,0.16258,86,0.31217,65,-0.1278,55,-0.4107
ENSG00000134014,ELP3,24,-0.1874,33,0.33855,17,-0.6512,33,0.53614,20,-0.4141,14,-0.9809,24,-0.1629
ENSG00000168081,PNOC,8,-1.0790,144,4.50077,3,-2.4163,5,-2.2878,3,-2.6646,7,-1.2918,9,-0.9905
ENSG00000186918,ZNF395,5,-0.9419,10,-0.1107,18,0.81569,9,-0.2219,15,0.54720,11,0.14583,9,-0.1721
ENSG00000104290,FZD3,123,0.81278,52,-0.5445,92,0.33073,96,0.69257,34,-1.1878,36,-1.1108,38,-1.0800
ENSG00000012232,EXTL3,47,0.13843,29,-0.5747,23,-0.9571,66,1.27443,32,-0.4555,16,-1.4413,20,-1.2252
ENSG00000147421,HMBOX1,15,0.38225,26,1.29694,8,-0.6202,9,-0.6546,6,-0.8802,18,0.70188,12,0.00992
ENSG00000133872,SARAF,963,0.17185,1006,0.24257,800,-0.1198,1104,0.67573,611,-0.5367,434,-1.0556,513,-0.8643
ENSG00000104660,LEPROTL1,30,-0.2880,52,0.58764,62,0.85782,37,0.04546,40,0.15929,24,-0.6514,21,-0.8830
ENSG00000271869,AC026979.2,6,-1.1131,11,-0.2250,15,0.32608,11,-0.2784,14,0.13862,16,0.33198,17,0.50357
ENSG00000104671,DCTN6,61,-0.3090,69,-0.1133,47,-0.7073,83,0.28525,47,-0.7080,82,0.15971,85,0.24030
ENSG00000197265,GTF2E2,14,0.02890,16,0.21271,13,-0.0487,15,0.20829,19,0.54921,8,-0.7235,9,-0.5896
ENSG00000104687,GSR,58,0.47838,75,0.89085,35,-0.3301,47,0.25117,28,-0.6765,23,-0.9186,30,-0.5982
ENSG00000104691,UBXN8,13,-0.1953,17,0.25202,20,0.50036,16,0.18833,10,-0.5504,9,-0.7445,14,-0.1115
ENSG00000104695,PPP2CB,371,0.45647,284,0.03194,210,-0.4352,304,0.22460,251,-0.1609,198,-0.5280,253,-0.1622
ENSG00000198042,MAK16,10,-0.4924,25,0.96456,11,-0.3697,16,0.37071,12,-0.1708,7,-0.8599,10,-0.5479
ENSG00000133878,DUSP26,55,-0.4434,91,0.35059,62,-0.2545,95,0.74428,43,-0.7945,26,-1.5255,60,-0.3270
ENSG00000156687,UNC5D,41,0.37988,23,-0.5205,11,-1.5416,47,1.04785,12,-1.4618,10,-1.7996,29,-0.1727
ENSG00000183779,ZNF703,7,-1.2973,11,-0.7143,27,0.63253,19,0.17878,20,0.15159,16,-0.1863,19,0.09029
ENSG00000147475,ERLIN2,23,0.66048,19,0.42212,10,-0.5693,9,-1.0866,23,0.69147,24,0.76223,17,0.27425
ENSG00000147471,PLPBP,55,0.34099,34,-0.4382,38,-0.2573,45,0.02674,62,0.52416,33,-0.4846,44,-0.0133
ENSG00000104221,BRF2,9,-0.4868,19,0.62281,12,-0.0715,17,0.73360,8,-0.7677,4,-1.6634,9,-0.6196
ENSG00000129691,ASH2L,45,0.05522,36,-0.2996,40,-0.1302,60,0.91099,31,-0.5150,23,-1.0024,24,-0.9846
ENSG00000175324,LSM1,37,-0.0661,39,-0.0054,28,-0.5174,47,0.48139,20,-1.0067,21,-0.9386,44,0.22504
ENSG00000156735,BAG4,144,1.15452,106,0.64226,64,-0.1538,69,-0.0647,53,-0.4617,42,-0.8130,49,-0.6225
ENSG00000085788,DDHD2,74,0.52455,57,0.09765,59,0.16822,59,0.25121,30,-0.8933,32,-0.7804,47,-0.2195
ENSG00000147535,PLPP5,15,0.39516,20,0.81868,13,0.08019,11,-0.2624,15,0.34768,8,-0.6006,9,-0.3717
ENSG00000147548,NSD3,130,0.67344,142,0.82457,89,0.06471,83,-0.0668,79,-0.1259,68,-0.3489,50,-0.8656
ENSG00000077782,FGFR1,48,1.13928,60,1.52509,7,-1.8748,6,-2.5080,58,1.46737,29,0.31531,27,0.20671
ENSG00000147526,TACC1,256,0.59068,138,-0.3920,117,-0.6397,186,0.12350,287,0.77717,156,-0.2024,121,-0.6359
ENSG00000169499,PLEKHA2,31,-1.1165,30,-1.1519,150,1.38288,79,0.50688,61,-0.0937,32,-1.0621,41,-0.7716
ENSG00000169490,TM2D2,48,-0.0159,53,0.13953,60,0.34186,54,0.28006,40,-0.2813,29,-0.7593,40,-0.3195
ENSG00000168615,ADAM9,13,-0.8110,27,0.35576,17,-0.4133,21,-0.0370,36,0.81777,19,-0.1855,21,-0.0697
ENSG00000147533,GOLGA7,62,0.04912,91,0.65590,39,-0.6860,50,-0.4253,99,0.80256,88,0.59636,47,-0.4162
ENSG00000158669,GPAT4,32,0.14688,32,0.14788,22,-0.4546,30,0.06298,51,0.89069,16,-0.9525,24,-0.3160
ENSG00000083168,KAT6A,21,0.24464,19,0.08444,14,-0.3508,14,-0.6146,36,1.11731,25,0.48034,17,-0.1477
ENSG00000070718,AP3M2,147,0.84798,87,0.00750,56,-0.6821,110,0.62925,64,-0.4819,41,-1.1255,50,-0.9131
ENSG00000070501,POLB,26,0.15408,17,-0.4903,31,0.41259,28,0.36217,26,0.10409,9,-1.4739,20,-0.2963
ENSG00000078668,VDAC3,163,0.00769,212,0.42024,165,0.02791,212,0.72866,69,-1.2932,79,-1.1061,102,-0.7750
ENSG00000168575,SLC20A2,42,0.51387,37,0.30682,24,-0.3536,34,0.26156,20,-0.6203,27,-0.1878,23,-0.4647
ENSG00000176209,SMIM19,57,0.15817,55,0.08870,51,-0.0220,61,0.42471,41,-0.3631,27,-1.0029,43,-0.3127
ENSG00000120925,RNF170,29,-0.0294,48,0.76199,24,-0.3077,31,0.11125,19,-0.6663,27,-0.1172,26,-0.1897
ENSG00000168172,HOOK3,78,0.52088,84,0.63969,44,-0.3665,38,-0.8349,93,0.81076,87,0.69147,48,-0.2591
ENSG00000168522,FNTA,46,0.34476,51,0.47969,23,-0.7582,33,-0.3171,59,0.73167,49,0.42358,29,-0.4367
ENSG00000165102,HGSNAT,25,0.18740,35,0.70823,14,-0.7467,26,0.36245,14,-0.7231,15,-0.5585,18,-0.3400
ENSG00000164808,SPIDR,19,-0.7334,18,-0.8210,31,0.01876,40,0.71788,35,0.20473,11,-1.5840,28,-0.1757
ENSG00000221869,CEBPD,6,-3.4978,31,-1.0962,144,1.35483,41,-0.9399,262,2.51470,42,-0.6313,35,-0.9479
ENSG00000253729,PRKDC,73,0.22732,80,0.38860,40,-0.7066,71,0.32197,61,-0.0443,42,-0.6146,51,-0.3463
ENSG00000104738,MCM4,17,-0.1829,31,0.75184,19,0.01484,21,0.28289,16,-0.3080,14,-0.5023,13,-0.6179
ENSG00000169139,UBE2V2,294,0.60656,204,0.01579,155,-0.4091,238,0.44123,166,-0.3044,136,-0.6101,137,-0.6500
ENSG00000147481,SNTG1,34,1.08591,29,0.77630,5,-1.6983,18,0.05990,11,-0.7310,13,-0.4325,14,-0.3647
ENSG00000168300,PCMTD1,33,0.22190,42,0.58801,21,-0.4571,29,0.00328,51,0.91978,28,-0.0589,13,-1.2497
ENSG00000023287,RB1CC1,195,0.62309,219,0.81450,77,-0.8317,113,-0.3659,110,-0.2831,213,0.77297,103,-0.4184
ENSG00000082556,OPRK1,28,0.89849,12,-0.4537,36,1.34524,16,0.03312,8,-1.0261,9,-0.8473,9,-0.9789
ENSG00000047249,ATP6V1H,261,-0.3904,151,-1.2208,624,1.01171,454,0.85944,148,-1.2485,137,-1.3611,215,-0.7358
ENSG00000147509,RGS20,13,-1.0673,27,0.04234,41,0.69905,21,-0.5431,17,-0.6815,42,0.73328,37,0.58147
ENSG00000187735,TCEA1,43,-0.4483,80,0.53349,53,-0.1104,50,-0.3215,118,1.18227,46,-0.3475,49,-0.2709
ENSG00000120992,LYPLA1,25,0.30659,41,1.13117,15,-0.4809,17,-0.3818,31,0.67962,12,-0.7468,17,-0.3071
ENSG00000137547,MRPL15,50,0.16133,45,-0.0068,30,-0.6340,54,0.46692,27,-0.7938,30,-0.6123,45,-4.5141
ENSG00000206579,XKR4,52,0.92565,66,1.31996,13,-1.1789,30,0.01498,19,-0.6931,18,-0.7471,18,-0.7641
ENSG00000167904,TMEM68,26,0.28981,33,0.67837,14,-0.6553,27,0.61907,16,-0.4278,10,-1.1340,12,-0.9778
ENSG00000137574,TGS1,29,1.44462,24,1.07338,12,-0.0646,7,-1.2028,21,0.86566,9,-0.3622,8,-0.6066
ENSG00000008988,RPS20,248,-0.8219,447,0.08288,443,0.07077,311,-0.6960,882,1.20579,519,0.32316,495,0.27322
ENSG00000170791,CHCHD7,26,-0.3556,16,-1.1041,60,0.95312,30,-0.2469,44,0.44443,30,-0.1757,36,0.16442
ENSG00000104331,IMPAD1,108,0.77783,91,0.48937,33,-1.0445,74,0.26471,58,-0.2162,56,-0.2810,42,-0.7580
ENSG00000169122,FAM110B,37,-0.2464,45,0.03623,47,0.09881,53,0.53442,34,-0.3985,20,-1.1538,37,-0.2663
ENSG00000215114,UBXN2B,52,0.50888,37,-0.0473,32,-0.2367,42,0.29571,17,-1.1958,21,-0.8611,41,0.13394
ENSG00000137575,SDCBP,131,0.09266,111,-0.1679,108,-0.2146,132,0.17205,199,0.76661,86,-0.5536,93,-0.4731
ENSG00000198846,TOX,51,1.28293,54,1.41008,0,-5.0642,23,0.01912,15,-0.6893,15,-0.6235,13,-0.9709
ENSG00000167912,AC090152.1,8,-0.6229,23,0.95383,1,-3.6230,18,0.93220,9,-0.5639,4,-1.6568,9,-0.4927
ENSG00000178538,CA8,11,-0.5013,19,0.38850,7,-1.0552,13,-0.2508,16,0.14895,9,-0.8247,25,0.92980
ENSG00000104388,RAB2A,319,0.25154,206,-0.4294,313,0.22212,355,0.73439,156,-0.8577,147,-0.9427,175,-0.7350
ENSG00000171316,CHD7,7,-0.4978,23,1.27082,1,-2.5988,2,-2.6855,49,2.78177,21,1.16509,5,-1.0005
ENSG00000177182,CLVS1,16,-0.2796,22,0.25705,25,0.42371,24,0.68077,4,-2.1961,9,-1.0425,14,-0.4446
ENSG00000198363,ASPH,114,0.26539,161,0.83039,67,-0.5558,77,-0.5094,135,0.53632,98,0.03040,97,0.01926
ENSG00000274956,NKAIN3-IT1,49,0.44909,51,0.52016,31,-0.2666,17,-1.5631,46,0.32958,82,1.29930,50,0.52909
ENSG00000137563,GGH,26,0.32314,25,0.25293,18,-0.2167,23,0.23487,19,-0.1577,12,-0.8189,18,-0.2201
ENSG00000185728,YTHDF3,63,0.41515,46,-0.0949,48,-0.0283,57,0.43582,64,0.44413,23,-1.1402,26,-1.0069
ENSG00000254377,MIR124-2HG,16,-0.2258,11,-0.8289,41,1.25748,25,0.71206,6,-1.7530,4,-2.3188,13,-0.5898
ENSG00000180828,BHLHE22,27,-1.5165,18,-2.1445,125,0.82617,105,0.96449,27,-1.5576,29,-1.4112,74,-0.0176
ENSG00000172817,CYP7B1,10,-0.6970,21,0.41546,11,-0.5960,14,-0.1972,20,0.40088,24,0.64947,16,-0.0048
ENSG00000104442,ARMC1,78,0.66982,62,0.31759,35,-0.5988,59,0.35866,48,-0.0934,35,-0.5727,31,-0.8306
ENSG00000147571,CRH,12,-1.0456,14,-0.7684,23,-0.0557,30,0.59223,5,-2.1417,7,-1.7273,37,0.82280
ENSG00000179041,RRS1,17,0.62111,11,-0.0253,5,-1.0959,10,-0.3324,13,0.17636,11,-0.1189,16,0.51418
ENSG00000147576,ADHFE1,10,0.15807,10,0.13808,1,-2.5021,6,-0.9294,5,-0.8692,18,1.04764,19,1.25314
ENSG00000169085,VXN,197,0.23466,139,-0.3166,129,-0.4297,234,0.91508,112,-0.6402,87,-1.0263,102,-0.8420
ENSG00000175073,VCPIP1,53,0.89650,29,-0.0616,36,0.27285,32,0.14546,24,-0.3919,17,-0.9037,23,-0.5029
ENSG00000104205,SGK3,13,-0.5099,20,0.13847,16,-0.2093,17,-0.1758,25,0.50047,20,0.13896,20,0.17117
ENSG00000245910,SNHG6,143,-0.9386,296,0.18632,204,-0.3937,193,-0.6947,417,0.74216,394,0.64853,368,0.60592
ENSG00000121022,COPS5,46,-0.4610,74,0.29078,51,-0.2978,76,0.55286,56,-0.1443,38,-0.7605,48,-0.4142
ENSG00000104218,CSPP1,39,0.76165,51,1.20647,26,0.13431,15,-1.0490,27,0.20015,31,0.40342,21,-0.2520
ENSG00000066777,ARFGEF1,29,0.34000,13,-0.8457,24,0.08508,27,0.42087,12,-1.0027,17,-0.4592,23,-0.0020
ENSG00000046889,PREX2,17,-0.7537,52,1.03510,19,-0.5412,11,-1.8433,37,0.49992,57,1.20335,46,0.95918
ENSG00000140396,NCOA2,25,-0.1048,48,0.93963,31,0.22320,25,-0.1484,30,0.17817,17,-0.6740,22,-0.3141
ENSG00000067167,TRAM1,19,-0.2843,41,0.91425,14,-0.7273,19,-0.4263,43,0.98676,23,-0.0043,21,-0.1872
ENSG00000147601,TERF1,61,0.27301,54,0.07982,41,-0.3668,58,0.30089,61,0.26745,32,-0.7297,40,-0.4354
ENSG00000147604,RPL7,522,-0.3761,674,0.02166,526,-0.3652,540,-0.4814,1054,0.74310,780,0.25305,861,0.46092
ENSG00000040341,STAU2,146,0.75529,101,0.15894,57,-0.7277,100,0.22683,89,-0.0302,71,-0.3853,66,-0.5436
ENSG00000104343,UBE2W,61,0.23322,29,-0.9001,76,0.57204,67,0.65103,27,-1.0122,32,-0.7715,36,-0.6136
ENSG00000154582,ELOC,113,-0.7583,183,-0.0136,189,0.03882,208,0.31130,190,0.05048,129,-0.5459,184,-0.0022
ENSG00000175606,TMEM70,71,-0.3273,70,-0.3371,88,0.01447,124,1.02618,48,-0.9052,34,-1.4231,57,-0.7017
ENSG00000104369,JPH1,18,-0.2319,6,-1.7108,36,0.89252,30,1.10320,4,-2.1931,10,-1.0867,11,-1.0027
ENSG00000104381,GDAP1,109,0.10498,106,0.05977,104,0.03416,133,0.72652,66,-0.6777,43,-1.3026,66,-0.7207
ENSG00000270866,AC067773.1,16,-0.3735,18,-0.1950,13,-0.7348,28,0.84919,10,-1.1094,9,-1.2705,21,0.03040
ENSG00000164751,PEX2,21,-0.0968,21,-0.0444,12,-0.8456,22,-0.0415,35,0.72925,30,0.50067,18,-0.3227
ENSG00000171033,PKIA,237,0.67991,175,0.19303,110,-0.5334,183,0.44084,128,-0.3035,100,-0.6682,97,-0.7750
ENSG00000104427,ZC2HC1A,34,0.13586,39,0.36297,24,-0.4305,39,0.62026,21,-0.6016,23,-0.4374,18,-0.8716
ENSG00000104435,STMN2,1596,1.33502,992,0.52890,103,-2.8940,842,0.44088,470,-0.6446,423,-0.8047,379,-1.0390
ENSG00000164683,HEY1,25,-0.6670,48,0.32147,67,0.85082,49,0.56345,20,-1.0503,25,-0.6968,22,-0.9417
ENSG00000147586,MRPS28,33,-0.5607,67,0.52358,55,0.19301,49,0.05444,49,0.03908,50,0.06678,39,-0.3702
ENSG00000076554,TPD52,211,0.71760,106,-0.3683,99,-0.4809,160,0.45536,98,-0.4866,103,-0.4099,99,-0.5087
ENSG00000205189,ZBTB10,24,1.04472,7,-0.8121,21,0.84828,9,-0.6200,18,0.53413,12,-0.0377,10,-0.3304
ENSG00000164684,ZNF704,35,0.58579,40,0.82061,16,-0.5971,24,-0.0206,24,-0.0038,21,-0.2318,17,-0.5977
ENSG00000076641,PAG1,4,-1.6869,14,-0.0165,9,-0.6802,14,-0.0194,32,1.28851,28,1.07971,7,-1.1994
ENSG00000164687,FABP5,157,0.37118,125,0.00736,74,-0.7945,128,0.07079,155,0.35821,85,-0.5785,127,0.04324
ENSG00000147588,PMP2,127,-0.3012,225,0.60909,102,-0.6326,75,-1.4774,268,0.89718,308,1.13715,220,0.64746
ENSG00000133731,IMPA1,51,0.19637,39,-0.2139,49,0.11393,54,0.46934,47,0.05293,22,-1.0681,32,-0.5736
ENSG00000104231,ZFAND1,22,-0.0585,32,0.53049,19,-0.3255,28,0.50732,10,-1.1813,15,-0.6854,19,-0.2949
ENSG00000184672,RALYL,119,0.98456,53,-0.3061,49,-0.4409,77,0.44481,32,-1.0545,40,-0.7432,50,-0.4220
ENSG00000133739,LRRCC1,16,0.85792,7,-0.3446,2,-2.0741,6,-0.8612,7,-0.4259,24,1.54683,12,0.45467
ENSG00000176731,RBIS,52,-0.7934,91,0.05651,87,-0.0024,105,0.47192,84,-0.0664,55,-0.7217,79,-0.1715
ENSG00000104267,CA2,23,-0.8062,80,1.13615,12,-1.8099,16,-1.7544,123,1.91449,70,0.91263,44,0.16044
ENSG00000123124,WWP1,35,0.65994,35,0.62351,17,-0.5165,26,0.32712,4,-2.5398,19,-0.3058,19,-0.3540
ENSG00000176623,RMDN1,7,-0.9028,21,0.64142,6,-1.2599,10,-0.7124,20,0.56234,18,0.39715,22,0.84284
ENSG00000085719,CPNE3,35,-0.0776,23,-0.7412,51,0.48268,35,-0.1338,42,0.18923,45,0.29735,38,0.01043
ENSG00000156103,MMP16,48,1.46515,33,0.81818,16,-0.3392,18,-0.2352,10,-1.0264,11,-0.8242,15,-0.4857
ENSG00000253553,AC090578.1,9,-0.3430,3,-1.7669,27,1.43363,14,0.54729,6,-0.7670,1,-3.1037,9,-0.3203
ENSG00000164823,OSGIN2,27,0.36204,22,0.01605,24,0.17076,20,-0.1497,37,0.84231,16,-0.4897,16,-0.4756
ENSG00000104320,NBN,20,-0.2335,21,-0.1569,38,0.78858,25,0.22290,20,-0.1987,16,-0.5354,18,-0.4197
ENSG00000104325,DECR1,19,-0.7139,33,0.13293,26,-0.1991,22,-0.7055,34,0.18600,45,0.65358,47,0.81311
ENSG00000104327,CALB1,14,-2.6998,57,-0.6248,43,-1.0517,147,1.83802,21,-2.0605,9,-3.3110,71,-0.3028
ENSG00000123119,NECAB1,817,1.42015,314,-0.1573,130,-1.4926,426,0.54950,195,-0.8893,250,-0.5106,166,-1.2057
ENSG00000155099,PIP4P2,46,0.13350,55,0.43583,24,-0.8703,46,0.21227,46,0.15455,28,-0.6164,38,-0.1606
ENSG00000253738,OTUD6B-AS1,88,-0.1478,125,0.40034,111,0.22045,104,0.19367,74,-0.4226,84,-0.2179,79,-0.3499
ENSG00000155100,OTUD6B,24,0.33746,36,0.95723,8,-1.2866,18,-0.1615,30,0.64261,17,-0.2060,14,-0.4992
ENSG00000079102,RUNX1T1,101,1.83982,49,0.58364,14,-1.2951,33,-0.0515,23,-0.6191,24,-0.5498,15,-1.2716
ENSG00000205133,TRIQK,31,-0.0040,31,0.00787,30,-0.0632,41,0.78193,10,-1.6292,17,-0.9026,23,-0.4597
ENSG00000188343,FAM92A,30,-0.3439,41,0.11487,34,-0.1918,46,0.53041,9,-2.1137,24,-0.6795,43,0.20870
ENSG00000164951,PDP1,217,0.57408,100,-0.6438,132,-0.2155,212,0.97116,96,-0.7001,59,-1.4392,77,-1.1175
ENSG00000164944,VIRMA,16,0.17354,16,0.20432,16,0.14311,13,-0.2470,22,0.70432,13,-0.1248,12,-0.3057
ENSG00000156162,DPY19L4,10,-0.4361,23,0.83876,10,-0.3774,11,-0.4622,26,1.02354,19,0.50424,10,-0.5505
ENSG00000164941,INTS8,10,-0.5746,12,-0.3578,18,0.28439,20,0.86928,8,-0.9492,8,-0.8931,11,-0.5691
ENSG00000156170,NDUFAF6,20,-0.1336,16,-0.4830,26,0.21521,25,0.25772,10,-1.2335,14,-0.7215,29,0.46930
ENSG00000156467,UQCRB,576,-0.6850,868,-0.0509,936,0.06792,791,-0.2968,1109,0.33772,993,0.16146,1161,0.46038
ENSG00000156471,PTDSS1,62,0.16352,62,0.15119,40,-0.5072,72,0.68636,34,-0.7708,20,-1.5295,47,-0.2981
ENSG00000169439,SDC2,35,-0.1810,50,0.38248,38,-0.0633,22,-1.1789,46,0.26437,71,0.94616,60,0.75581
ENSG00000104324,CPQ,7,-0.9793,19,0.64285,10,-0.3715,6,-1.5178,37,1.75731,25,1.10345,13,0.01198
ENSG00000180543,TSPYL5,51,0.27275,31,-0.4761,47,0.14981,53,0.58961,25,-0.8339,30,-0.5469,31,-0.5129
ENSG00000147649,MTDH,200,0.95859,141,0.38629,92,-0.2873,104,-0.1435,152,0.49966,100,-0.1551,61,-0.9768
ENSG00000104341,LAPTM4B,38,-0.4043,125,1.52473,35,-0.5610,40,-0.4880,48,-0.0505,36,-0.5004,57,0.24723
ENSG00000132561,MATN2,5,-1.5882,16,-0.0546,40,1.44437,17,0.11318,25,0.64585,9,-0.9054,8,-1.1032
ENSG00000156482,RPL30,295,-1.3972,723,-0.0344,758,0.04005,494,-0.8849,1748,1.43350,899,0.31159,985,0.51437
ENSG00000132541,RIDA,63,0.01909,76,0.33328,33,-0.9536,48,-0.5788,67,0.12553,100,0.77900,82,0.49072
ENSG00000104361,NIPAL2,11,-0.7196,11,-0.8247,33,0.93643,26,0.95697,14,-0.4615,6,-1.5410,8,-1.2523
ENSG00000253948,VPS13B-DT,12,-1.3304,33,0.17855,33,0.18894,28,-0.1358,39,0.45053,35,0.26262,31,0.08592
ENSG00000132549,VPS13B,9,-0.2546,21,1.10694,17,0.74704,11,0.26164,4,-1.3022,4,-1.3485,6,-0.8200
ENSG00000164919,COX6C,628,-0.8635,949,-0.2306,1430,0.41773,1194,0.20879,736,-0.6231,783,-0.5282,1353,0.36640
ENSG00000147669,POLR2K,79,-0.7186,139,0.14589,109,-0.2415,145,0.34872,105,-0.2935,108,-0.2515,128,0.01923
ENSG00000034677,RNF19A,25,-0.4050,27,-0.2480,44,0.47741,41,0.62973,36,0.17127,23,-0.5416,14,-1.2886
ENSG00000186106,ANKRD46,85,0.13893,68,-0.2208,61,-0.3942,102,0.74324,51,-0.6661,42,-0.9567,60,-0.4402
ENSG00000070756,PABPC1,242,-0.6781,342,-0.1464,353,-0.1000,311,-0.4414,1008,1.66061,341,-0.1502,335,-0.1975
ENSG00000164924,YWHAZ,1416,0.16404,600,-1.1573,1332,0.06680,1698,0.79999,917,-0.5137,550,-1.2863,1006,-0.4031
ENSG00000261087,AP003469.4,24,0.27849,17,-0.3107,27,0.45563,19,-0.1803,19,-0.0838,14,-0.6060,24,0.31782
ENSG00000120963,ZNF706,112,-0.3924,55,-1.4557,197,0.49842,203,0.99113,83,-0.8389,63,-1.2500,101,-0.5881
ENSG00000104490,NCALD,479,1.78825,214,0.39508,69,-1.3400,158,-0.1232,121,-0.4923,156,-0.1004,84,-1.1126
ENSG00000048392,RRM2B,39,0.50577,45,0.72259,27,-0.0709,29,0.08477,18,-0.6747,22,-0.3584,21,-0.4924
ENSG00000104517,UBR5,27,0.16168,30,0.30680,23,-0.0696,25,0.10698,19,-0.3506,26,0.12522,20,-0.3536
ENSG00000155090,KLF10,29,0.28367,20,-0.2693,23,-0.0833,30,0.54842,38,0.70256,13,-0.9685,9,-1.4774
ENSG00000155096,AZIN1,220,0.21069,199,0.04595,150,-0.3947,235,0.53104,143,-0.4599,105,-0.9350,161,-0.3083
ENSG00000155097,ATP6V1C1,249,0.30800,186,-0.1507,177,-0.2232,273,0.80669,134,-0.6496,106,-1.0106,120,-0.8883
ENSG00000164929,BAALC,203,-0.5751,340,0.23148,254,-0.2265,284,-0.0808,291,-0.0136,371,0.37112,323,0.16359
ENSG00000164933,SLC25A32,22,-0.0733,15,-0.6217,24,0.06056,26,0.31180,42,0.97139,12,-0.9293,15,-0.6753
ENSG00000164934,DCAF13,6,-0.9282,21,0.88774,9,-0.4333,9,-0.4833,18,0.62304,12,-0.0216,15,0.35923
