Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000116161,CACYBP,131,-0.8328,197,-0.1868,263,0.29464,220,-0.0041,289,0.45319,188,-0.2598,259,0.26781,218,-0.0195
ENSG00000120333,MRPS14,34,0.30101,17,-0.8629,38,0.47414,55,1.13109,17,-0.7987,27,-0.1285,22,-0.3948,19,-0.6370
ENSG00000116147,TNR,91,-0.0167,88,-0.0731,97,0.09404,64,-0.5705,95,0.06058,75,-0.3260,90,-0.0393,134,0.64530
ENSG00000143207,COP1,14,-1.4017,31,-0.1451,32,-0.0886,28,-0.3073,44,0.43296,34,-0.0302,24,-0.5484,66,1.13636
ENSG00000152092,ASTN1,60,-0.9312,99,-0.1388,102,-0.0896,102,-0.1019,127,0.26081,95,-0.2081,140,0.42628,141,0.44034
ENSG00000198797,BRINP2,42,-1.0668,72,-0.2213,55,-0.6452,101,0.33619,93,0.19654,48,-0.8552,121,0.65895,127,0.73964
ENSG00000075391,RASAL2,20,-0.9046,41,0.21017,47,0.43438,28,-0.4275,68,1.11196,30,-0.2864,32,-0.1684,22,-0.7986
ENSG00000116199,FAM20B,39,-0.6515,69,0.23743,55,-0.1214,58,-0.0410,65,0.15592,51,-0.2485,61,0.03787,77,0.43592
ENSG00000143322,ABL2,9,-1.4018,14,-0.6710,30,0.51451,24,0.16246,18,-0.2818,23,0.11265,24,0.14839,32,0.65279
ENSG00000169905,TOR1AIP2,46,0.09848,58,0.49105,28,-0.6836,33,-0.4534,50,0.22596,47,0.12670,31,-0.5525,54,0.38406
ENSG00000143337,TOR1AIP1,31,0.21297,28,0.04406,33,0.30347,23,-0.2838,16,-0.7861,23,-0.2672,34,0.35296,30,0.16133
ENSG00000116260,QSOX1,32,-0.6842,20,-1.3610,97,1.19309,74,0.70157,40,-0.3164,44,-0.1753,47,-0.0630,37,-0.4376
ENSG00000230124,ACBD6,25,-0.2883,25,-0.2874,36,0.28468,30,-0.0359,43,0.56808,37,0.30661,19,-0.7158,28,-0.1365
ENSG00000143324,XPR1,27,0.04089,24,-0.1007,19,-0.5056,23,-0.1864,48,1.05762,22,-0.2735,20,-0.4058,25,-0.0792
ENSG00000135823,STX6,34,-0.3561,43,-0.0044,29,-0.6244,51,0.30713,46,0.12103,30,-0.5799,44,0.04401,65,0.71399
ENSG00000162783,IER5,26,-0.8898,45,-0.0695,36,-0.4305,76,0.83983,74,0.78536,25,-0.9737,37,-0.3620,54,0.23254
ENSG00000198216,CACNA1E,50,-1.1168,84,-0.3209,100,-0.0391,95,-0.1219,102,-0.0048,48,-1.1979,148,0.62818,191,1.09119
ENSG00000135821,GLUL,1784,1.22076,914,0.03857,304,-1.6811,300,-1.7042,332,-1.5483,1814,1.25243,1188,0.48222,505,-0.9077
ENSG00000135829,DHX9,63,-0.2224,38,-1.0131,92,0.38579,54,-0.4830,76,0.06575,72,-0.0230,89,0.33765,98,0.50468
ENSG00000157064,NMNAT2,46,-1.3318,78,-0.5258,116,0.11045,147,0.51699,133,0.34248,109,0.01072,129,0.28937,108,-0.0015
ENSG00000116698,SMG7,35,-0.3984,48,0.08411,47,0.05932,44,-0.0544,76,0.87967,21,-1.1643,38,-0.2639,53,0.25698
ENSG00000162704,ARPC5,114,-0.0322,95,-0.3251,111,-0.0732,131,0.19259,153,0.45759,105,-0.1653,106,-0.1461,115,-0.0153
ENSG00000143344,RGL1,51,-0.5452,55,-0.4326,57,-0.3856,76,0.07947,96,0.47732,38,-1.0054,127,0.97281,77,0.11646
ENSG00000198756,COLGALT2,43,0.33695,24,-0.5798,59,0.86665,29,-0.3346,38,0.12717,37,0.09049,30,-0.2471,22,-0.7747
ENSG00000198860,TSEN15,35,-0.2854,34,-0.3325,56,0.46658,52,0.35381,30,-0.5550,51,0.30586,43,0.01658,37,-0.2238
ENSG00000116667,C1orf21,89,0.13394,91,0.15954,88,0.11582,92,0.18354,66,-0.3632,92,0.18434,77,-0.1063,63,-0.4200
ENSG00000116406,EDEM3,15,-0.2662,11,-0.7943,17,-0.0655,25,0.53119,29,0.80269,18,-0.0007,11,-0.7457,18,-0.0191
ENSG00000121481,RNF2,18,-0.4816,12,-1.1216,24,-0.0193,19,-0.4169,22,-0.1709,26,0.11977,29,0.25577,46,1.08603
ENSG00000116679,IVNS1ABP,23,-0.6283,25,-0.4533,48,0.60204,21,-0.7617,30,-0.1846,58,0.93247,46,0.53519,18,-0.9782
ENSG00000047410,TPR,43,0.38344,36,0.08978,38,0.18253,22,-0.7398,29,-0.2483,32,-0.0927,37,0.12208,37,0.09772
ENSG00000116741,RGS2,37,-0.3781,25,-0.9663,34,-0.5090,102,1.36393,56,0.26973,22,-1.2186,40,-0.2728,61,0.43922
ENSG00000116750,UCHL5,27,-1.0198,37,-0.5512,102,1.16811,51,-0.0341,40,-0.4242,64,0.35210,51,-0.0355,44,-0.2516
ENSG00000023572,GLRX2,32,-0.5109,24,-0.9681,71,0.83041,46,0.09955,71,0.81437,62,0.59690,26,-0.8028,18,-1.3995
ENSG00000134371,CDC73,24,0.33505,10,-1.0859,24,0.36309,19,-0.0481,18,-0.1497,28,0.60718,15,-0.4316,18,-0.0799
ENSG00000162630,B3GALT2,29,-0.9763,10,-2.5646,157,2.00787,29,-0.9817,52,-0.0379,106,1.19146,25,-1.1848,21,-1.4684
ENSG00000177888,ZBTB41,24,-0.0196,10,-1.2975,26,0.14626,16,-0.5855,18,-0.4375,36,0.67103,28,0.28199,33,0.51366
ENSG00000151414,NEK7,32,1.16264,18,0.17030,27,0.85039,8,-1.0248,14,-0.2630,20,0.34909,6,-1.5117,5,-1.7504
ENSG00000162702,ZNF281,8,-1.3683,9,-1.1452,24,0.44776,17,-0.1594,27,0.61683,37,1.18032,13,-0.6048,15,-0.3581
ENSG00000118200,CAMSAP2,91,-0.6135,116,-0.2169,156,0.26951,185,0.55773,101,-0.4353,126,-0.0799,95,-0.5437,192,0.62592
ENSG00000116852,KIF21B,46,-0.7327,62,-0.2708,86,0.27749,73,-0.0038,115,0.78189,43,-0.8389,81,0.16559,78,0.10781
ENSG00000116857,TMEM9,168,-0.2354,162,-0.2957,248,0.40996,230,0.27852,206,0.09351,145,-0.4724,189,-0.0474,207,0.10609
ENSG00000174307,PHLDA3,49,0.12516,31,-0.5758,72,0.79697,37,-0.3203,31,-0.5825,73,0.81292,26,-0.8792,42,-0.1162
ENSG00000159176,CSRP1,371,1.45650,112,-0.6186,104,-0.7368,50,-1.8307,67,-1.4107,456,1.88942,102,-0.7662,54,-1.7363
ENSG00000134369,NAV1,43,0.22485,30,-0.3750,46,0.34910,33,-0.2249,29,-0.3905,29,-0.4243,56,0.68467,34,-0.1564
ENSG00000198700,IPO9,51,-0.1347,42,-0.4556,55,-0.0229,55,-0.0230,53,-0.0712,59,0.10905,80,0.60945,50,-0.1821
ENSG00000198892,SHISA4,171,-0.2718,173,-0.2486,172,-0.2606,214,0.09967,184,-0.1450,156,-0.4156,266,0.46758,277,0.53465
ENSG00000134375,TIMM17A,76,-1.0486,127,-0.2472,215,0.63201,166,0.18758,167,0.19792,101,-0.6084,185,0.37105,147,-0.0082
ENSG00000176393,RNPEP,15,-0.2637,24,0.53121,18,0.07454,21,0.33285,14,-0.3670,14,-0.3176,9,-1.0276,24,0.53254
ENSG00000170075,GPR37L1,196,1.58928,92,0.20276,27,-1.6922,22,-2.0065,22,-1.9865,162,1.20791,82,0.01796,47,-0.8759
ENSG00000143862,ARL8A,77,-0.7814,89,-0.5509,197,0.77235,109,-0.2285,168,0.49185,153,0.33863,113,-0.1683,97,-0.4192
ENSG00000077152,UBE2T,12,-0.8548,25,0.25810,28,0.41629,13,-0.8118,34,0.76285,26,0.29723,15,-0.5948,20,-0.1415
ENSG00000077157,PPP1R12B,40,0.39597,16,-1.0332,45,0.60147,26,-0.3196,21,-0.6668,32,0.02401,38,0.28698,35,0.16259
ENSG00000117139,KDM5B,12,-0.7934,14,-0.5850,21,0.10425,20,-0.0104,21,0.10145,24,0.27058,18,-0.1279,30,0.65903
ENSG00000183155,RABIF,19,-0.9730,29,-0.3753,48,0.45250,45,0.36618,36,0.00379,36,-0.0191,43,0.26735,34,-0.0893
ENSG00000117153,KLHL12,33,-0.4456,26,-0.8204,44,0.03729,32,-0.4968,86,1.19391,44,0.01493,63,0.63549,19,-1.2580
ENSG00000159346,ADIPOR1,97,-0.0114,81,-0.2921,79,-0.3408,61,-0.7345,113,0.24849,79,-0.3458,164,0.89347,105,0.12880
ENSG00000159348,CYB5R1,39,-0.5130,51,-0.0898,72,0.47645,37,-0.6109,49,-0.1649,69,0.39929,62,0.21132,55,0.01099
ENSG00000163444,TMEM183A,69,-0.1397,78,0.06247,78,0.06479,114,0.70648,95,0.39792,45,-0.7968,71,-0.0851,50,-0.6530
ENSG00000143847,PPFIA4,17,-1.0875,31,-0.1627,19,-0.9005,38,0.15878,28,-0.3327,21,-0.7735,48,0.55854,72,1.31618
ENSG00000163485,ADORA1,30,-0.7906,41,-0.2804,61,0.37386,46,-0.0987,76,0.76638,77,0.78207,32,-0.6450,26,-0.9657
ENSG00000188783,PRELP,83,3.08418,8,-1.3209,7,-1.5579,4,-2.3810,6,-1.7285,17,-0.1297,15,-0.2836,9,-1.0807
ENSG00000058668,ATP2B4,132,-1.1799,198,-0.5508,317,0.21189,308,0.16433,226,-0.3383,227,-0.3338,250,-0.1761,572,1.27037
ENSG00000182004,SNRPE,109,0.15085,81,-0.3296,97,-0.0413,112,0.20339,104,0.08024,78,-0.3933,142,0.60958,71,-0.5372
ENSG00000143850,PLEKHA6,30,-0.7237,46,-0.0409,71,0.69770,48,0.04808,58,0.35262,37,-0.3828,41,-0.2215,45,-0.0741
ENSG00000158615,PPP1R15B,17,-0.2455,14,-0.4950,17,-0.2487,22,0.21035,14,-0.4820,26,0.46733,27,0.49774,20,0.00898
ENSG00000170382,LRRN2,37,-0.7388,32,-0.9793,82,0.56136,101,0.92229,82,0.55724,34,-0.8829,58,-0.0217,46,-0.4035
ENSG00000163531,NFASC,45,-0.6545,28,-1.3921,81,0.27856,75,0.15784,90,0.46339,115,0.89675,69,0.01825,43,-0.7364
ENSG00000184144,CNTN2,53,0.18562,9,-2.5184,101,1.35218,15,-1.7467,25,-1.0049,146,2.14614,14,-1.8530,13,-1.9375
ENSG00000117222,RBBP5,13,-0.9661,12,-1.0601,22,-0.2152,24,-0.0731,22,-0.1687,28,0.18490,23,-0.1197,54,1.37203
ENSG00000133059,DSTYK,28,-0.6685,25,-0.8572,43,-0.0092,49,0.21431,48,0.19178,38,-0.1768,51,0.28108,61,0.59593
ENSG00000133069,TMCC2,40,0.11830,34,-0.1598,35,-0.1021,26,-0.5606,21,-0.9342,77,1.26816,36,-0.0672,30,-0.3455
ENSG00000117266,CDK18,21,0.26961,3,-2.6589,28,0.71272,2,-2.9126,17,-0.1255,69,2.61629,4,-2.1496,1,-4.0214
ENSG00000174514,MFSD4A,74,-1.3143,147,-0.2424,122,-0.5345,197,0.24124,223,0.44993,92,-0.9809,192,0.20009,316,1.07996
ENSG00000069275,NUCKS1,373,0.13586,290,-0.2763,312,-0.1621,400,0.25219,357,0.06139,393,0.22045,283,-0.3180,344,-0.0005
ENSG00000133065,SLC41A1,29,0.80588,15,-0.2903,24,0.48060,12,-0.6429,15,-0.2885,22,0.34650,13,-0.5330,14,-0.4069
ENSG00000266028,SRGAP2,30,-0.4338,30,-0.4679,56,0.56822,37,-0.1449,50,0.36579,31,-0.3978,45,0.20787,41,0.02114
ENSG00000123836,PFKFB2,46,1.66147,9,-1.0098,28,0.70501,12,-0.6589,17,-0.1053,13,-0.5716,5,-1.9220,16,-0.2178
ENSG00000117335,CD46,40,0.15559,25,-0.5679,39,0.13328,30,-0.3113,46,0.39896,35,-0.0694,41,0.19218,34,-0.1019
ENSG00000076356,PLXNA2,28,-1.1280,35,-0.8158,78,0.48301,65,0.17782,70,0.30562,57,-0.0337,58,-0.0029,75,0.42279
ENSG00000008118,CAMK1G,20,-1.6333,18,-1.7410,83,0.64487,59,0.07620,69,0.31799,48,-0.2700,94,0.87013,62,0.15671
ENSG00000143473,KCNH1,8,-1.7427,19,-0.5335,20,-0.4145,51,1.14609,21,-0.3856,19,-0.5348,26,0.00817,46,0.96678
ENSG00000117625,RCOR3,22,-0.4158,19,-0.6254,34,0.28714,26,-0.1155,23,-0.3533,37,0.43904,40,0.55540,27,-0.1052
ENSG00000170385,SLC30A1,22,0.31527,15,-0.2676,21,0.22668,19,0.07079,20,0.19513,19,0.08938,12,-0.6664,16,-0.1475
ENSG00000123684,LPGAT1,38,-0.3968,36,-0.4627,55,0.21644,75,0.74818,44,-0.1464,54,0.20683,32,-0.6681,52,0.11502
ENSG00000066027,PPP2R5A,35,0.39951,27,-0.0737,30,0.09853,32,0.23848,20,-0.5027,24,-0.2540,25,-0.1927,30,0.13214
ENSG00000117691,NENF,270,0.44686,158,-0.4338,227,0.15480,164,-0.3773,178,-0.2471,289,0.56338,241,0.25220,129,-0.7574
ENSG00000117697,NSL1,18,-0.3860,23,-0.0253,29,0.36833,16,-0.5761,21,-0.1814,36,0.75694,25,0.12157,17,-0.4552
ENSG00000203705,TATDN3,22,-0.1241,14,-0.7686,23,0.00463,32,0.53423,38,0.82233,18,-0.4061,13,-0.9537,27,0.21591
ENSG00000174606,ANGEL2,18,-0.4192,26,0.20562,23,0.01661,19,-0.2549,15,-0.7055,13,-0.8287,34,0.68543,34,0.68757
ENSG00000136643,RPS6KC1,23,-0.5528,32,-0.0200,25,-0.4356,36,0.15784,37,0.20266,25,-0.4252,38,0.26117,45,0.53240
ENSG00000143499,SMYD2,21,-1.8074,18,-2.0942,229,2.29577,66,-0.0852,133,1.14755,66,-0.0716,18,-2.0661,2,-5.0110
ENSG00000143353,LYPLAL1,23,-0.1951,21,-0.3471,17,-0.6241,16,-0.7218,34,0.44942,41,0.76941,21,-0.3015,33,0.42177
ENSG00000136628,EPRS,43,-0.3521,46,-0.2231,76,0.61787,56,0.07733,53,-0.0058,60,0.21284,40,-0.4557,50,-0.0867
ENSG00000067704,IARS2,45,-0.0585,32,-0.5782,55,0.26968,40,-0.2509,50,0.13369,75,0.81133,27,-0.8422,48,0.04181
ENSG00000118873,RAB3GAP2,32,-0.3675,44,0.14260,71,0.99754,28,-0.5709,44,0.16980,43,0.11678,28,-0.5794,30,-0.4514
ENSG00000116141,MARK1,20,-0.8117,16,-1.1739,73,1.35113,40,0.27638,51,0.68195,35,0.05806,13,-1.4493,23,-0.6217
ENSG00000162817,C1orf115,83,-0.8139,174,0.38707,81,-0.8456,141,0.03324,158,0.22441,68,-1.1284,163,0.27856,237,0.93210
ENSG00000117791,MARC2,11,-0.7980,20,0.10767,19,-0.0232,11,-0.8278,10,-0.9859,17,-0.1883,41,1.34771,23,0.27778
ENSG00000154305,MIA3,24,-0.8670,34,-0.3597,32,-0.4340,48,0.21553,43,0.02294,42,-0.0068,62,0.64825,52,0.36189
ENSG00000186063,AIDA,60,0.98199,27,-0.3764,44,0.45163,22,-0.6913,38,0.17792,42,0.35731,23,-0.6106,15,-1.2490
ENSG00000162819,BROX,50,0.57910,26,-0.4766,23,-0.6628,38,0.09472,34,-0.0783,46,0.44020,36,0.02673,30,-0.2489
ENSG00000143502,SUSD4,21,-1.2632,32,-0.6240,39,-0.3112,47,0.00978,51,0.13605,43,-0.1340,70,0.67291,73,0.74917
ENSG00000162909,CAPN2,84,1.50980,25,-0.5919,21,-0.8751,38,0.07372,23,-0.6922,40,0.15864,27,-0.4618,31,-0.2303
ENSG00000143514,TP53BP2,107,1.72299,22,-0.9889,23,-0.9284,12,-1.9440,28,-0.6221,63,0.69072,46,0.16218,32,-0.4172
ENSG00000143756,FBXO28,29,-0.2694,39,0.20733,44,0.40102,23,-0.6069,41,0.27569,32,-0.1166,29,-0.2497,38,0.15067
ENSG00000143753,DEGS1,57,-0.6889,41,-1.1648,109,0.37921,92,0.09450,118,0.51319,94,0.12104,52,-0.8256,134,0.72708
ENSG00000143771,CNIH4,42,0.52431,12,-1.3757,36,0.27548,26,-0.2679,40,0.44138,30,-0.0290,32,0.07354,26,-0.2397
ENSG00000162923,WDR26,39,-0.6039,40,-0.5660,79,0.54087,58,0.02297,69,0.31445,37,-0.6943,69,0.31395,66,0.24134
ENSG00000143786,CNIH3,7,-1.7267,3,-2.9444,59,1.71064,11,-1.1778,34,0.65902,59,1.73936,7,-1.7250,2,-3.3329
ENSG00000154380,ENAH,57,0.21207,61,0.34802,61,0.33184,43,-0.2533,28,-0.9033,46,-0.1143,48,-0.0483,54,0.13764
ENSG00000143742,SRP9,254,0.05975,204,-0.2965,264,0.12459,268,0.15043,201,-0.3204,309,0.38805,222,-0.1631,238,-0.0496
ENSG00000143819,EPHX1,123,0.90552,66,-0.1641,51,-0.5629,45,-0.7502,46,-0.7208,98,0.48790,86,0.26844,68,-0.1242
ENSG00000143811,PYCR2,50,-0.1067,52,-0.0531,56,0.08469,70,0.44949,58,0.13007,33,-0.7702,48,-0.1635,61,0.20559
ENSG00000163041,H3F3A,277,0.43389,138,-0.7029,183,-0.2553,212,-0.0129,137,-0.7077,297,0.55864,292,0.52755,174,-0.3369
ENSG00000182827,ACBD3,17,-0.5545,29,0.32993,27,0.21560,22,-0.1374,23,-0.0873,20,-0.2850,28,0.25056,25,0.10483
ENSG00000143799,PARP1,104,0.26234,76,-0.2602,115,0.42739,62,-0.5722,97,0.14362,90,0.01093,92,0.05220,76,-0.2507
ENSG00000203685,STUM,69,-0.3405,106,0.36142,90,0.09099,64,-0.4594,88,0.06147,87,0.04349,86,0.00958,91,0.10990
ENSG00000143772,ITPKB,79,1.40712,34,-0.0702,21,-0.8283,14,-1.4663,21,-0.8568,78,1.38565,21,-0.8356,18,-1.0921
ENSG00000143801,PSEN2,19,-0.1737,16,-0.3938,31,0.64501,23,0.14111,36,0.94444,10,-1.0745,14,-0.6427,18,-0.2411
ENSG00000163050,COQ8A,27,-0.7974,24,-0.9952,42,-0.0923,64,0.60050,56,0.36418,37,-0.2941,36,-0.3534,72,0.81392
ENSG00000143776,CDC42BPA,31,-0.7589,35,-0.5639,41,-0.3225,48,-0.0528,35,-0.5676,65,0.44809,77,0.72568,67,0.50286
ENSG00000143740,SNAP47,59,-0.8378,98,-0.0487,95,-0.0908,138,0.53917,130,0.43242,54,-0.9953,100,-0.0143,130,0.43694
ENSG00000081692,JMJD4,17,-0.6868,29,0.21538,21,-0.3051,19,-0.5073,36,0.54629,28,0.16149,32,0.36343,24,-0.1276
ENSG00000143761,ARF1,301,-0.7460,393,-0.3284,543,0.20391,676,0.57905,561,0.25971,390,-0.3375,375,-0.4014,603,0.38217
ENSG00000143793,C1orf35,13,-0.7047,14,-0.6048,21,0.02178,35,0.89813,15,-0.4494,17,-0.3192,23,0.19130,26,0.40368
ENSG00000162910,MRPL55,118,-0.1651,97,-0.4839,166,0.40244,128,-0.0369,163,0.36957,78,-0.8229,182,0.56680,113,-0.2375
ENSG00000143774,GUK1,885,0.32851,910,0.37639,601,-0.3095,831,0.22219,656,-0.1673,683,-0.1019,460,-0.7332,790,0.13758
ENSG00000154370,TRIM11,15,-0.2953,9,-0.9785,17,-0.0859,17,-0.1172,27,0.70600,9,-1.0809,14,-0.3950,35,1.16704
ENSG00000181218,HIST3H2A,19,0.06051,14,-0.4457,10,-0.9532,24,0.38818,26,0.54318,23,0.32447,16,-0.2367,17,-0.1083
ENSG00000168159,RNF187,313,-0.4803,340,-0.3455,616,0.64750,436,0.05629,409,-0.0475,484,0.23140,357,-0.2691,414,-0.0291
ENSG00000116574,RHOU,33,0.14862,3,-3.2290,33,0.12556,5,-2.6242,15,-1.0565,139,3.20812,10,-1.7394,4,-3.0896
ENSG00000168118,RAB4A,74,-0.1629,66,-0.3462,74,-0.1611,90,0.16691,107,0.44863,109,0.49083,90,0.17270,42,-1.0324
ENSG00000154429,CCSAP,60,-0.2113,60,-0.2168,84,0.33518,61,-0.2065,79,0.22594,57,-0.3037,80,0.25000,69,0.00966
ENSG00000069248,NUP133,23,-0.3870,25,-0.2477,29,-0.0121,32,0.13784,46,0.73779,22,-0.4827,19,-0.7297,40,0.51716
ENSG00000143641,GALNT2,38,0.22779,21,-0.7338,55,0.85722,36,0.15205,38,0.21696,43,0.45922,22,-0.6255,11,-1.6446
ENSG00000177614,PGBD5,90,-1.0649,134,-0.4517,133,-0.4630,295,0.88254,173,-0.0327,105,-0.8251,204,0.23485,280,0.78986
ENSG00000135775,COG2,14,-0.3596,26,0.66209,17,0.00718,12,-0.6256,16,-0.1270,15,-0.2589,21,0.29743,19,0.10864
ENSG00000135744,AGT,470,2.01146,90,-0.9116,50,-1.8068,44,-1.9949,65,-1.4128,312,1.16624,161,0.00191,91,-0.8964
ENSG00000119280,C1orf198,65,1.10211,14,-1.4186,28,-0.3567,19,-0.9394,22,-0.7422,95,1.86257,24,-0.5923,10,-1.8640
ENSG00000173409,ARV1,31,-0.3993,20,-1.0956,50,0.38455,37,-0.1154,55,0.54649,33,-0.2724,59,0.69180,31,-0.3619
ENSG00000116906,GNPAT,72,0.23611,49,-0.3700,89,0.60486,59,-0.0741,56,-0.1631,47,-0.4579,59,-0.0732,65,0.08471
ENSG00000135766,EGLN1,70,-0.3168,71,-0.2867,64,-0.4502,97,0.21997,80,-0.1113,112,0.46064,105,0.33911,82,-0.0558
ENSG00000116918,TSNAX,50,-0.7600,65,-0.3500,92,0.22974,76,-0.0780,100,0.36476,59,-0.4979,101,0.38118,99,0.35652
ENSG00000116991,SIPA1L2,13,-0.7057,25,0.26916,46,1.39468,30,0.60939,10,-1.1431,10,-1.0972,27,0.43601,6,-1.9657
ENSG00000135778,NTPCR,54,-0.0986,51,-0.1794,49,-0.2578,79,0.54053,67,0.26747,56,-0.0512,61,0.09651,42,-0.5110
ENSG00000135749,PCNX2,38,-0.1534,41,-0.0243,48,0.19974,47,0.18824,60,0.59881,33,-0.3679,26,-0.7420,42,0.01125
ENSG00000135750,KCNK1,59,-1.5815,121,-0.4824,153,-0.1044,179,0.15314,205,0.38385,103,-0.7374,179,0.15283,306,1.09820
ENSG00000183780,SLC35F3,12,-1.0085,15,-0.5800,39,0.96074,19,-0.2799,28,0.37646,16,-0.4811,21,-0.1217,28,0.39679
ENSG00000168275,COA6,75,-0.5543,86,-0.3477,146,0.53474,102,-0.0747,138,0.43935,92,-0.2298,123,0.24373,88,-0.3001
ENSG00000059588,TARBP1,26,0.02041,13,-1.0670,12,-1.1311,39,0.72313,17,-0.6773,25,-0.0122,32,0.34075,41,0.79178
ENSG00000168264,IRF2BP2,79,0.26053,46,-0.6107,93,0.54862,55,-0.3317,87,0.43015,79,0.27220,65,-0.0579,34,-1.0551
ENSG00000173726,TOMM20,216,-0.6868,244,-0.4975,345,0.06329,400,0.31217,381,0.23118,310,-0.1101,274,-0.3103,484,0.64194
ENSG00000054267,ARID4B,35,-0.3008,40,-0.1190,39,-0.1584,24,-0.9293,35,-0.3317,48,0.19905,72,0.88631,50,0.24579
ENSG00000152904,GGPS1,32,0.15694,14,-1.1648,47,0.79680,36,0.35390,18,-0.7226,22,-0.4796,32,0.12019,33,0.21805
ENSG00000168243,GNG4,31,-0.4628,48,0.23116,44,0.10066,43,0.04351,44,0.07237,58,0.54649,57,0.50669,9,-2.2395
ENSG00000077585,GPR137B,47,1.15188,32,0.47158,17,-0.5370,15,-0.7206,8,-1.7221,33,0.52694,24,0.00974,16,-0.5957
ENSG00000116977,LGALS8,25,-1.0248,38,-0.3508,53,0.16462,51,0.12229,67,0.57424,56,0.25784,40,-0.2774,51,0.11949
ENSG00000077522,ACTN2,35,-0.6824,21,-1.4250,107,1.21885,62,0.24833,86,0.80901,50,-0.1132,17,-1.7236,49,-0.1391
ENSG00000198626,RYR2,16,-1.9134,46,-0.2780,88,0.81766,46,-0.2678,82,0.69049,36,-0.6454,45,-0.2921,76,0.57365
ENSG00000133019,CHRM3,17,-1.6851,47,-0.1116,47,-0.1198,72,0.60927,54,0.12204,41,-0.3143,54,0.11767,70,0.55788
ENSG00000155816,FMN2,27,-0.6205,40,0.02485,51,0.43688,27,-0.5922,34,-0.2396,44,0.18201,61,0.74440,31,-0.3790
ENSG00000182901,RGS7,38,-1.0278,55,-0.4408,82,0.21000,91,0.38501,106,0.63698,51,-0.5489,81,0.19152,75,0.05564
ENSG00000091483,FH,32,-0.9508,44,-0.4636,63,0.10266,56,-0.0892,63,0.10232,44,-0.4513,57,-0.0515,112,1.12234
ENSG00000054277,OPN3,13,-0.9146,18,-0.4149,50,1.30169,20,-0.2593,31,0.43466,18,-0.4414,13,-0.8834,26,0.14983
ENSG00000203668,CHML,8,-1.3524,10,-1.0375,33,0.89866,27,0.53600,18,-0.1278,23,0.27216,19,-0.0518,18,-0.1203
ENSG00000143702,CEP170,37,-0.5199,42,-0.3136,57,0.18564,35,-0.5978,87,0.91273,67,0.44127,39,-0.4475,45,-0.1932
ENSG00000054282,SDCCAG8,69,0.96991,34,-0.2002,44,0.20179,19,-1.1358,20,-1.0102,27,-0.5625,72,1.06400,26,-0.6356
ENSG00000117020,AKT3,152,0.19917,93,-0.5918,136,0.00588,162,0.30114,144,0.10207,136,0.00574,131,-0.0522,128,-0.0956
ENSG00000179456,ZBTB18,105,-1.3729,272,0.12690,220,-0.2250,250,-0.0120,278,0.16331,148,-0.8537,277,0.15368,468,1.07618
ENSG00000035687,ADSS,49,-0.5799,31,-1.3115,124,0.96438,70,-0.0337,98,0.54094,92,0.43801,56,-0.3729,48,-0.6337
ENSG00000203667,COX20,158,0.95464,132,0.62567,77,-0.2719,50,-0.9611,61,-0.6284,110,0.31322,93,0.03073,48,-1.0222
ENSG00000153187,HNRNPU,153,-0.2106,138,-0.3754,211,0.31970,179,0.04929,178,0.04303,187,0.12467,120,-0.5933,224,0.42848
ENSG00000185420,SMYD3,24,-0.6364,17,-1.1333,57,0.80806,44,0.34409,48,0.49326,30,-0.2930,43,0.32115,22,-0.7593
ENSG00000162852,CNST,14,-1.6440,34,-0.2926,38,-0.1258,27,-0.6823,50,0.31271,57,0.53309,58,0.57058,52,0.38590
ENSG00000143653,SCCPDH,53,-0.8906,69,-0.4774,123,0.46176,123,0.45645,110,0.27820,84,-0.1658,106,0.21418,78,-0.2945
ENSG00000153207,AHCTF1,23,0.17398,14,-0.6174,30,0.63200,10,-1.1155,18,-0.1810,21,0.02713,18,-0.1728,30,0.63393
ENSG00000259823,LYPD8,12,-1.2395,37,0.54687,11,-1.2747,28,0.12425,39,0.66188,19,-0.4862,23,-0.2420,41,0.76308
ENSG00000175137,SH3BP5L,9,-1.2087,16,-0.3542,21,0.12663,31,0.74466,27,0.51615,18,-0.1262,14,-0.5167,22,0.15274
ENSG00000035115,SH3YL1,23,-0.4671,25,-0.3190,25,-0.3023,23,-0.4677,25,-0.3133,21,-0.6269,53,0.92754,50,0.84928
ENSG00000143727,ACP1,86,-0.4675,98,-0.2491,130,0.20565,137,0.29950,155,0.50831,87,-0.4448,117,0.03389,107,-0.1137
ENSG00000189292,ALKAL2,8,-1.4502,7,-1.6196,7,-1.6834,37,0.93218,38,0.98392,11,-1.0714,13,-0.7523,49,1.49438
ENSG00000151353,TMEM18,16,-1.3747,21,-1.0031,54,0.50921,69,0.95368,33,-0.2750,24,-0.7858,52,0.46519,47,0.29037
ENSG00000186487,MYT1L,80,-1.0454,162,0.06819,187,0.31043,178,0.22603,140,-0.1630,105,-0.6318,171,0.16119,219,0.58070
